Time,DNI,DHI,Temp
0.0,-41.78946524,21.9194915939,4.51790589863
30.0,-17.7901698832,11.6332429696,5.02557521301
60.0,-1.18687189229,3.86581977367,4.8253763069
90.0,1.51131332758,6.02597196619,4.83279049813
120.0,-0.584970467489,13.8115980574,3.89546835373
150.0,-1.3909448541,8.11555556779,3.15747104285
180.0,-23.0147429338,11.6579722767,3.08352711074
210.0,-10.3922440006,10.4956422622,2.40243316231
240.0,-49.5181424653,9.89104886924,2.86090223406
270.0,-163.065109426,1.6952432604,3.10727897004
300.0,-61.4510109242,-10.2483358117,4.44812037373
330.0,-31.7302565415,-8.42442662396,5.61971617308
360.0,-27.0198590771,-18.8235651393,7.41651819896
390.0,-56.5547093494,-18.9536096237,8.35823463809
420.0,-23.3311528344,-19.5628736314,8.84079244609
450.0,-24.0238250164,-30.8937605775,9.98157171648
480.0,-2.29746837385,-42.5070568992,10.8593654811
510.0,-1.84741690098,-78.9801572562,10.9419016102
540.0,-0.418700820114,-47.4591741995,11.6825947062
570.0,-28.6600135152,-22.0474660812,12.8167289891
600.0,-8.32262549408,-52.494174058,13.8925128841
630.0,-0.709417121746,-16.2239186937,13.755603212
660.0,-2.37168439529,-10.4386193739,14.2510579828
690.0,-0.710169909716,-33.5050883307,15.2213954178
720.0,1.39188527699,-51.3590001481,15.3105572299
750.0,3.39191801452,-63.0260471107,15.0212323998
780.0,4.08928035012,-61.3368344616,14.2874722744
810.0,-1.02890258483,-42.3097596645,14.2342494361
840.0,-0.0246910184056,-52.882513959,13.7384520925
870.0,4.41795892882,-51.4909474911,13.7502961115
900.0,3.06207623151,-40.9665082544,13.9882682289
930.0,3.2710843274,-41.9649086798,13.6132798268
960.0,89.7103533164,-11.9979841206,13.3854254037
990.0,34.5494334433,3.45464982015,12.8142478124
1020.0,5.68186914785,-18.7267546241,11.7686698954
1050.0,103.605977964,-18.4839536608,10.7087487023
1080.0,116.634042615,-8.76056726603,10.7564327096
1110.0,27.144333883,4.68356194067,9.69373677145
1140.0,5.03939459102,54.6426638074,9.54358134686
1170.0,3.44816677674,50.7484690076,8.96850339955
1200.0,4.60445512999,40.8179935698,9.08793691808
1230.0,4.50675588554,52.2020327026,8.74988827415
1260.0,2.81920503496,65.1875742526,8.53467422702
1290.0,51.4582479647,41.1175215208,8.71616743897
1320.0,57.7325230093,31.2364719137,8.27070189771
1350.0,67.4428070702,18.0168166997,8.64120082584
1380.0,109.294997493,21.8237250883,9.04210106111
1410.0,243.747057056,9.74945452078,8.17570544851
1440.0,240.378944647,8.81783172566,7.69860594472
1470.0,200.380321508,5.86353306583,7.07018281256
1500.0,546.186194151,-6.60103504106,7.33713393158
1530.0,210.139221231,-1.36235218267,6.77977150582
1560.0,131.511662034,-3.4433968899,6.17324485056
1590.0,65.2265148941,-0.318481222421,6.60791979529
1620.0,90.2887573707,2.11212480886,6.29774961691
1650.0,2.40786920795,11.3119239225,5.12677738926
1680.0,1.02299818902,31.323522828,4.19847601158
1710.0,-1.44212349465,48.14783097,4.398778781
1740.0,1.4703926771,53.3977594493,4.42475389396
1770.0,-0.0733901957938,51.1014507961,5.36498630051
1800.0,0.00563422439898,54.4963563815,6.16501905804
1830.0,2.78212888212,36.3836022991,6.03733761661
1860.0,-7.09820073563,44.141291961,6.78641890079
1890.0,-1.02495506685,25.5093032607,6.84667719825
1920.0,-0.56070461986,22.8365239042,7.30668336295
1950.0,-1.99409040779,16.2462077627,7.9638007294
1980.0,3.0875895743,24.8666437018,9.32148479918
2010.0,0.220570316696,-43.0439934125,10.2190362241
2040.0,-0.161962651666,-66.1849753061,10.7035064341
2070.0,4.86556467256,-62.6466976522,11.045859948
2100.0,1.1437897606,-64.9442814677,11.3356182056
2130.0,-0.881298380188,-56.0504498508,11.8698036546
2160.0,2.88450669927,-51.0722277984,11.8139459183
2190.0,-1.18150326036,-28.6130114402,12.8658992732
2220.0,-1.5788100314,-57.8038365094,13.7853109886
2250.0,1.13739085025,-52.050114723,14.2710871084
2280.0,2.90580159104,-61.8918010049,14.4383461346
2310.0,-0.392619974609,-59.7028250523,13.639483309
2340.0,4.25359652294,-48.0814043687,13.0647989496
2370.0,2.6951523688,-38.1455516497,12.7611341417
2400.0,34.0195970319,-39.026219533,12.245597158
2430.0,4.21740649052,24.3988069761,11.9273704929
2460.0,76.0515568758,-18.9747251945,11.4755867582
2490.0,4.3114971063,-7.34145440611,11.5142630563
2520.0,19.4431267758,25.132049293,10.7667159434
2550.0,1.02852262637,36.1866750077,9.47385976973
2580.0,80.2723809282,12.5224493035,8.81783055744
2610.0,57.9562643158,20.6238677446,8.71919388734
2640.0,83.286209429,42.8571908151,8.16684485365
2670.0,105.173190589,19.9038780493,8.14703168069
2700.0,80.8042768165,19.1382446307,8.1677625844
2730.0,134.9697754,15.6384257092,7.55236039467
2760.0,101.614712467,5.1450147457,7.15188550699
2790.0,65.2929261963,10.1126533132,6.5604040393
2820.0,59.6845631791,7.5052415922,6.42987981659
2850.0,68.1143263819,-0.283556558873,5.90121011849
2880.0,521.590008088,-166.995849788,6.1290837049
2910.0,550.958605934,-233.03114667,5.7119341598
2940.0,123.306196955,-189.184465951,5.17658483218
2970.0,10.8528594803,-4.20753731507,3.96340398496
3000.0,23.6152505628,0.295556137271,3.64519612783
3030.0,2.74660162966,7.95633132038,2.84558908549
3060.0,5.92896232888,-1.20746519924,2.58713334148
3090.0,4.31277727898,3.8685617448,2.45556949745
3120.0,26.3853881751,-172.889573373,2.1664239822
3150.0,103.578471934,-183.611214874,2.78439715793
3180.0,79.2653126532,-70.2879094621,3.36651062432
3210.0,21.3643557752,-39.2431728827,4.20665338825
3240.0,5.48064787743,-15.4251159823,5.69197098604
3270.0,5.34945380739,-9.21763375597,6.29364817266
3300.0,52.6788786886,-27.4948258272,7.40677130859
3330.0,50.4495313412,-13.7587208011,8.62620582388
3360.0,130.088393343,-37.2066861718,9.95021573536
3390.0,87.5455614907,-42.9481992983,10.8733020897
3420.0,27.2286985333,-48.972880934,12.6527484533
3450.0,81.6434374281,-52.0630776129,13.6267372808
3480.0,6.38628817586,-60.5273528329,14.5711409595
3510.0,23.6711993614,-67.8838754056,15.5973702953
3540.0,6.43273378925,-142.200546972,16.6308824215
3570.0,1.65900478539,-89.3140615003,16.74857261
3600.0,-0.176763735393,-77.8620668323,16.9476728552
3630.0,-1.85924775773,-64.769025313,17.0665589008
3660.0,-0.602748894071,-76.7330810039,17.255602345
3690.0,3.90466566989,-77.8307230434,16.9935946838
3720.0,1.11788508387,-55.8997978917,16.6510523351
3750.0,0.809572346405,-58.9325185835,15.8721963522
3780.0,4.71504210706,-60.2894483631,15.2502368428
3810.0,5.84177999785,-128.792163998,15.2345566928
3840.0,14.6383248028,-46.3209093431,14.4600204086
3870.0,5.75878293663,-232.581783591,13.3253494674
3900.0,5.80455577525,-68.2012085082,11.6921929092
3930.0,4.7141367453,-34.9806556802,10.4341786821
3960.0,3.25473372512,-12.8465677228,9.56056017009
3990.0,2.32466030487,-8.98709169731,9.67009379334
4020.0,0.302168924455,-1.5188944714,9.49309642211
4050.0,3.63464142258,11.5659908269,9.37466296685
4080.0,4.23812961924,1.4719220707,8.81275673415
4110.0,4.81262249325,8.31327796826,7.47226967023
4140.0,29.4531066357,7.38813646809,7.61532942606
4170.0,5.52819591919,9.42494124467,6.76481302253
4200.0,51.4498880167,54.1293538334,6.47697131812
4230.0,-0.520509053399,36.9047037204,4.91681201692
4260.0,-1.53881497912,77.2021002351,4.39495063092
4290.0,-0.922609301405,66.8840128932,3.58072325945
4320.0,-1.85601041143,66.5829292006,3.82260446349
4350.0,-1.96060903088,64.8221442002,3.69623624606
4380.0,4.84225261165,62.6539458099,3.14382086406
4410.0,1.23923944717,59.2628749845,2.45325595861
4440.0,-1.77126001615,62.5094000099,2.35148906841
4470.0,-0.456546963606,19.6475192435,2.81265621644
4500.0,-0.116039180301,13.9169983149,3.38852204442
4530.0,-1.16376830544,10.8583095752,2.83466639016
4560.0,-0.209618509003,1.91510089024,2.210345919
4590.0,2.03928883713,-2.10114472475,2.4915978759
4620.0,-0.501530366527,8.19106136424,2.61794387582
4650.0,0.0101823445073,-8.09013142308,2.98689487558
4680.0,3.08684404513,-16.3054332596,3.53690103186
4710.0,3.94755074312,-32.9263082912,4.24552725964
4740.0,-0.116250974945,-37.3269557426,5.13607297068
4770.0,3.69889317101,-34.1550059991,6.01343344528
4800.0,-1.03024957807,-36.5965679569,7.50841822603
4830.0,-1.26973233229,-51.0873192977,8.94733081465
4860.0,-0.503477948714,-107.827218435,10.8208134887
4890.0,-1.73114218712,-77.9723800588,11.253874482
4920.0,-1.0335728889,-75.2327380825,11.5817924828
4950.0,-2.11738886373,-76.9270606852,12.7663952534
4980.0,-1.14970131083,-111.176027142,12.8468082018
5010.0,-1.77665593998,-272.10933495,12.3404854558
5040.0,-52.8989640404,-81.7798293975,12.7588027772
5070.0,-18.3703803517,-78.4053917075,12.2282457204
5100.0,-16.1445611016,-71.6624719317,11.5514341954
5130.0,-3.51592235481,-56.239415463,11.3071890704
5160.0,-1.17705037164,-69.6367338673,11.6348823611
5190.0,0.886807669973,-64.406757811,12.4659452854
5220.0,1.01807762193,-65.3157676981,12.0166903764
5250.0,4.7632008891,-208.743856974,11.8511270805
5280.0,2.88908774822,-54.3818504753,10.8898918763
5310.0,5.64961544999,-24.2061209599,9.05216598512
5340.0,1.03933162967,-13.8067586358,8.82826483998
5370.0,2.21394430594,-9.97563055494,7.26907686677
5400.0,3.35157010374,7.348306863,7.33372674083
5430.0,0.488848933767,0.807649173351,6.38895604847
5460.0,1.300004182,10.1310762204,6.11947250054
5490.0,-0.680530108906,6.53363251956,5.39531721474
5520.0,-2.199240477,29.8909388562,4.6563887418
5550.0,0.623472327245,22.9946208785,4.76407524783
5580.0,1.56887606515,32.8556236547,4.84678055781
5610.0,6.34634912833,3.16060964549,5.02591515188
5640.0,120.204692554,7.54401298003,4.92576445306
5670.0,120.285772354,7.06544646347,4.42113832576
5700.0,25.9650339926,12.7086472957,3.79489983379
5730.0,5.62635859454,8.52635428115,3.21708301378
5760.0,6.20744319567,28.8065554682,3.40776377112
5790.0,59.7875969949,41.32894698,2.68082660441
5820.0,43.405540771,34.7446424676,1.96315528446
5850.0,58.526008777,53.1918927098,2.03284825119
5880.0,39.774581662,71.7378453858,1.50738181647
5910.0,2.56173439452,52.4679933272,1.24834725349
5940.0,4.34645962811,12.2503674969,1.33467405953
5970.0,62.6697129994,14.1608201452,1.30590568003
6000.0,3.73639542002,3.84724587568,2.00710142667
6030.0,6.52211383871,35.050551557,1.11482751671
6060.0,3.08225494716,5.45700047082,1.89470356697
6090.0,5.71902574791,-4.17266271831,2.67902259389
6120.0,5.2155871376,2.98710593232,3.36497483371
6150.0,49.2222320856,-6.04907938374,4.07872268639
6180.0,4.67999751842,-8.21332530267,4.94833543935
6210.0,18.975563397,-17.7379350698,5.40320052325
6240.0,6.12609362347,-16.5277003473,6.27324078878
6270.0,5.98325553174,11.6290719987,7.75747225992
6300.0,32.2183140137,22.8749576552,8.88430919481
6330.0,4.77648976272,12.5734190338,10.24956604
6360.0,-0.456145386774,-0.559687982515,11.4241408281
6390.0,-0.674903902289,-37.4301630869,12.5802332557
6420.0,3.29431903896,-59.8018303741,14.8859227653
6450.0,3.83283074464,-64.6810556936,15.5510112565
6480.0,55.7204051646,-75.3921529715,15.7325055636
6510.0,140.549084426,-75.638343456,16.3784660089
6540.0,56.3785789578,-63.7313187635,15.4691743021
6570.0,51.1098766723,-62.0884306819,15.0073406827
6600.0,104.384468888,-48.2422402929,14.6594500866
6630.0,105.54562407,-17.3810322347,14.230936835
6660.0,134.286602718,-27.2381339525,13.7596304294
6690.0,19.8540301417,-7.43403712562,12.4910277039
6720.0,4.2596548261,21.0044218889,11.2933046169
6750.0,0.668486468569,1.05446156086,8.48005054239
6780.0,3.82561659698,37.2262638299,7.88087217191
6810.0,1.73710028174,42.902916385,5.9604047096
6840.0,-1.77968814808,52.8666296133,5.23436470088
6870.0,-1.86585599791,55.0697745922,3.67105157064
6900.0,-2.1401101807,52.139233538,2.68616008994
6930.0,-2.18601887334,16.1572991117,1.68267747341
6960.0,-2.2855700098,49.7944745357,1.34340683118
6990.0,-22.0744463076,14.1225159525,1.41798990878
7020.0,-72.2511586992,17.2960340767,1.07549638665
7050.0,-83.1141213001,11.8550436526,1.07205173773
7080.0,-2.3771666472,10.8428047402,1.038590931
7110.0,-1.15618486391,9.40053698317,0.172232513072
7140.0,-6.52763878018,-4.16856702425,0.838263727372
7170.0,-1.53671721435,-18.1242924778,0.848523214985
7200.0,5.7414189713,-174.829105238,0.930043260394
7230.0,43.3655839962,-68.6318536984,1.40820316346
7260.0,6.29255227645,-264.724645832,0.902995248715
7290.0,2.35637325228,-239.032273219,0.882420361433
7320.0,3.54811235843,-219.821148744,1.28415341813
7350.0,2.14179435063,-3.78213056169,0.821723323326
7380.0,0.155196366779,6.41141757716,-0.0390140495703
7410.0,-13.6177518566,40.1217021438,-1.1008235883
7440.0,2.40552382802,13.2143240994,-1.47419828608
7470.0,6.28119625411,3.7942254669,-0.586160990436
7500.0,2.74636155896,-1.3059069127,-0.452462901556
7530.0,6.03123404979,-4.11434500751,0.934535645539
7560.0,175.437135154,-12.9222213959,1.9924620194
7590.0,310.194977775,-19.5894085139,2.79832028812
7620.0,599.155936528,-24.906463947,4.04307926817
7650.0,200.463235981,-29.9065405013,5.14262451393
7680.0,428.495718069,-42.8352347828,6.493143029
7710.0,124.561694182,-45.2776122335,7.18164385103
7740.0,602.97984292,-58.517549887,8.32789484936
7770.0,849.505555133,-51.35557962,8.78199742607
7800.0,838.829673018,-55.3791336171,11.2948397628
7830.0,235.517441686,-55.6113453123,11.9138729849
7860.0,71.8983558446,-76.0532796993,13.1266828969
7890.0,158.547726474,-72.1423127299,14.5442924464
7920.0,248.800454846,-70.4651717199,14.9776750981
7950.0,450.906829462,-69.4004321345,15.1819804957
7980.0,35.9856141714,-53.7654693054,15.7887534346
8010.0,167.516606147,-66.3844544835,15.2185095813
8040.0,464.628862611,-64.0584511431,15.3582831864
8070.0,692.871709501,-68.4056285901,14.3473520538
8100.0,641.995882162,-56.5736504122,14.1410298218
8130.0,682.678577787,-48.3619080147,13.2984700505
8160.0,432.426548425,-22.0627543328,11.8795992334
8190.0,538.40419891,-12.0805330168,10.7805139882
8220.0,61.0798330097,16.4592880178,10.2714808846
8250.0,607.207280069,38.3506795789,9.91970769925
8280.0,216.442467506,40.8557582956,9.4501306583
8310.0,347.26348714,48.3600303403,7.68404758994
8340.0,97.0184522278,50.6815584208,7.82344481281
8370.0,35.653504122,53.6705937491,6.94828280144
8400.0,158.756736114,51.3588277095,7.27082517201
8430.0,349.668170122,35.3773766082,6.79717868073
8460.0,104.460962245,18.9285458785,7.02881774984
8490.0,62.0182083118,25.5652195067,6.24371386513
8520.0,4.96495814063,36.1639407775,6.15602855603
8550.0,2.46119696278,49.7495059326,5.92951267276
8580.0,1.19262443598,23.239193712,5.89061547814
8610.0,17.2099810508,42.439006576,6.02773124346
8640.0,4.08635412961,33.9745950565,5.67106612917
8670.0,38.6825633009,40.1523369414,5.32559188121
8700.0,84.1103067428,1.50807938492,5.92929176185
8730.0,5.56542836287,3.58334933774,4.91379275975
8760.0,7.22393685209,-1.39562219901,4.35795471719
8790.0,3.05043157404,-4.18762073325,3.73646657714
8820.0,-0.551170285009,-0.824404692158,3.66569994699
8850.0,0.332321286674,-3.6472200553,3.21245001489
8880.0,-1.92905850152,4.10997783155,2.99861243343
8910.0,-1.83118378337,6.92588880733,3.87477895698
8940.0,-1.32855103089,3.98010599828,5.01235598332
8970.0,-2.35651868778,-2.2725858952,5.44241068587
9000.0,-0.826509580274,2.82900365136,6.82241574509
9030.0,-1.26186762261,-2.25251143236,7.3388961658
9060.0,-2.33085308583,-12.3402299972,7.50248838376
9090.0,-2.34553369432,-13.7998498852,8.32741041421
9120.0,-48.8494360051,-12.1233353288,8.3490249161
9150.0,-31.5900134012,26.0320183107,8.99105960483
9180.0,-54.528432317,11.6948281021,10.3191798546
9210.0,-4.094607187,-22.8119370784,10.9129973623
9240.0,-2.32609700618,-46.1808096536,12.5444255883
9270.0,-1.90693625896,-60.862854619,13.5843545238
9300.0,4.83015136099,-76.6327944371,13.9723539477
9330.0,2.30370454973,-80.8258624508,14.5919641409
9360.0,0.680856042139,-73.9066894192,15.2060386713
9390.0,-0.552964385176,-79.1189238289,15.2869493127
9420.0,2.75870133611,-73.3500168182,15.5129780283
9450.0,1.31366423199,-69.2188903742,15.7710920685
9480.0,2.67127401084,-65.0189423175,16.2276888871
9510.0,4.60845164352,-56.1541012337,15.3854963313
9540.0,2.27926874255,-44.972747417,14.3202225912
9570.0,2.72511944732,-35.4270357602,13.5137676495
9600.0,4.77257011262,-38.3393976876,12.6177742326
9630.0,3.33158461513,-78.2183468737,11.9573006055
9660.0,13.6877472389,-218.714757447,11.9328103163
9690.0,15.4347348165,-26.2008173043,11.3097582297
9720.0,62.2373748984,-151.387740409,10.8985849027
9750.0,625.435495898,-251.391783245,9.81961375675
9780.0,717.16912274,-127.036173244,9.03762237565
9810.0,668.122793077,-25.2894906416,7.79217129938
9840.0,277.43609499,-28.7308226947,7.43563239513
9870.0,914.681168311,-232.877151447,7.21374976746
9900.0,124.607503222,-140.331957364,7.02657173119
9930.0,109.728871944,-4.77255348894,7.00093025181
9960.0,47.9540509519,-56.0000141113,6.85017156592
9990.0,5.74473713648,-56.1615652494,6.41619646193
10020.0,61.9707184532,0.133710978915,6.74856980399
10050.0,5.8598129615,2.64971137388,6.11515274474
10080.0,6.41390568506,10.1357518319,5.07525528774
10110.0,2.79557362607,10.006125488,4.69002577338
10140.0,3.00798727649,5.75455235317,4.53619995817
10170.0,79.8128554282,3.76984806364,4.46183658456
10200.0,16.8818808453,26.3597117325,4.49497741975
10230.0,96.9032250218,45.0859272372,4.0616868024
10260.0,452.15335921,6.01379571113,3.77612034846
10290.0,160.628761825,2.7879774223,3.01357565072
10320.0,5.29230496122,35.9863685517,3.24011414199
10350.0,4.44773192652,59.8275535935,3.3316708088
10380.0,5.49268647408,33.977496834,3.461205658
10410.0,3.93457991042,14.1755237954,3.29303695354
10440.0,4.60522164671,17.9655296385,4.53498898114
10470.0,10.4737595801,26.6443524466,5.58921448194
