Time,DNI,GHI,Temp
0.0,-133.833301507,0.0,5.07017353814
30.0,-116.005441317,0.0,4.11864403247
60.0,-78.1431745544,0.0,3.72111957376
90.0,-32.2372204034,0.0,3.97018916005
120.0,-1.8837540755,0.0,4.3908915669
150.0,0.642811473891,0.0,4.24579926466
180.0,-1.97249112445,0.0,3.19128870522
210.0,-0.122943986272,0.0,3.31078639453
240.0,-0.710886083239,0.0,3.94958022082
270.0,5.56201988923,0.0,4.3377851666
300.0,3.25919628691,0.0,5.28260091513
330.0,16.0801831593,0.0,4.89163391734
360.0,53.2895796643,0.0,5.83337255053
390.0,4.56743080379,0.0,5.54751714695
420.0,1.16515889294,64.3323704833,6.89047146478
450.0,4.06970659108,0.0,7.58896423015
480.0,1.41996156353,0.0,8.76249438821
510.0,0.684048178837,0.0,10.3565923028
540.0,-0.403018400692,0.0,11.9004457006
570.0,4.36510024976,0.0,13.4921286737
600.0,5.88985946865,0.0,14.9470816432
630.0,1.36897915513,0.0,15.5491719859
660.0,-0.489153560737,0.0,17.0195774139
690.0,-26.4037071423,0.0,17.4183469187
720.0,4.49020891389,0.0,17.4309369575
750.0,-0.917651656369,0.0,16.9864353974
780.0,1.83010481475,0.0,17.0164762247
810.0,1.86453244451,0.0,16.2041614242
840.0,2.14855335723,0.0,16.8938161613
870.0,5.48136641796,0.0,15.8648258555
900.0,45.8127630913,0.0,15.0179836276
930.0,2.8765629508,0.0,13.7274835484
960.0,5.81494559804,0.0,12.9992383452
990.0,2.1410104345,51.801451582,11.4280069705
1020.0,4.56469288842,0.0,10.5783001895
1050.0,67.7404359008,0.0,8.62923322304
1080.0,3.1376739768,0.0,7.67820468183
1110.0,44.8632715575,0.0,6.48073086994
1140.0,6.27077936028,0.0,6.01702321186
1170.0,19.9413481801,0.0,4.37332670304
1200.0,19.1235309191,0.0,4.50159945739
1230.0,1.24278225891,0.0,4.70407508957
1260.0,5.21636439637,0.0,5.95999037041
1290.0,43.2025575161,0.0,5.11301348576
1320.0,5.1895692446,0.0,4.53754424466
1350.0,6.17342450094,0.0,4.16817680311
1380.0,3.34907329276,0.0,4.59561677635
1410.0,102.739624233,0.0,4.03009387071
1440.0,98.35422086,0.0,3.95199847807
1470.0,45.4088786425,0.0,4.29303956753
1500.0,121.508318593,0.0,4.16594923577
1530.0,17.7923161258,0.0,3.38845433092
1560.0,3.39387398451,0.0,3.17053230789
1590.0,4.7880276438,0.0,3.552402447
1620.0,2.06884307801,0.0,3.33925389459
1650.0,2.38682402613,0.0,2.92238970173
1680.0,-1.67417838766,0.0,3.15801176205
1710.0,1.45348746122,0.0,2.8515045271
1740.0,4.50842667474,0.0,3.01877233201
1770.0,1.84126230495,0.0,3.42424472276
1800.0,1.11360387208,0.0,5.16827009161
1830.0,12.8962900519,0.0,5.11629773607
1860.0,5.11536556759,-85.9702909564,6.80327622255
1890.0,3.89357529257,0.0,7.17465251602
1920.0,29.4085708184,0.0,9.2885656648
1950.0,5.62924487404,0.0,10.5679761993
1980.0,4.43358642879,0.0,12.1528761299
2010.0,5.53900347772,0.0,12.5170390784
2040.0,5.91251801188,0.0,13.6477689829
2070.0,2.28553225896,0.0,14.1673580745
2100.0,3.27970735356,0.0,15.7660132249
2130.0,3.83882907459,0.0,16.1785906476
2160.0,4.27147854615,0.0,16.3408300775
2190.0,5.8639545988,0.0,15.8974720332
2220.0,4.83635125233,0.0,15.4789841483
2250.0,5.93848087609,0.0,14.294823371
2280.0,3.94750339371,-9.55465832373,13.2584734514
2310.0,4.02233434015,-32.2378850889,13.3612567614
2340.0,1.45116407706,-11.4612425449,13.5606708895
2370.0,1.02004642292,-31.072311029,12.9627380002
2400.0,40.2408860811,0.0,12.596704176
2430.0,79.2027667801,-91.0334113277,11.3642242991
2460.0,5.69568252829,0.0,11.1474497935
2490.0,1.89126611951,0.0,10.447049911
2520.0,-1.07205438291,0.0,9.7724354125
2550.0,-1.97092005542,0.0,9.02153364917
2580.0,-3.99923313758,0.0,7.34908066127
2610.0,-87.5538027607,0.0,6.47403500312
2640.0,-97.1933103797,0.0,5.57446012371
2670.0,-43.8160487436,0.0,4.54453883811
2700.0,-133.451387497,0.0,3.42607275281
2730.0,-120.095189065,0.0,3.29615026633
2760.0,-155.810018698,0.0,3.13802927143
2790.0,-45.4012114187,0.0,3.30424857925
2820.0,-1.75996827347,0.0,3.62219496826
2850.0,2.72827965787,0.0,2.46527085545
2880.0,8.96949256719,0.0,3.01362388979
2910.0,3.7145511659,0.0,3.09668428969
2940.0,32.5566834513,0.0,3.69007719786
2970.0,4.57209259502,0.0,2.79153400923
3000.0,5.73051463807,0.0,3.02861256591
3030.0,-2.13461280196,0.0,2.19965008044
3060.0,0.26462776536,0.0,2.19228454899
3090.0,-1.69892425087,0.0,1.62347778687
3120.0,-6.03206973415,0.0,2.50230112782
3150.0,-2.1024243217,0.0,3.20034620384
3180.0,-0.774093731606,0.0,3.89510975664
3210.0,2.12606380879,0.0,3.39526963778
3240.0,-1.46029630239,0.0,3.68429470898
3270.0,1.89511928127,0.0,3.30679622533
3300.0,1.75787197342,-74.3312532325,4.19804140844
3330.0,1.80909657285,0.0,5.2431542664
3360.0,1.07521896987,0.0,6.20087339777
3390.0,4.14763666407,0.0,6.30142132869
3420.0,10.5301900484,0.0,6.98552499605
3450.0,26.6438479872,0.0,8.31660085252
3480.0,1.97080246949,0.0,10.5686373007
3510.0,2.83834906818,0.0,11.9283324184
3540.0,5.70637746377,0.0,12.4435585317
3570.0,2.9879488004,0.0,12.0393217103
3600.0,3.34848523747,0.0,11.8586033001
3630.0,2.73876363342,0.0,10.6113009573
3660.0,5.39893244917,0.0,11.3355671944
3690.0,4.3953794253,0.0,10.4409107779
3720.0,1.45357830372,0.0,9.71592476935
3750.0,1.52955567422,0.0,9.57648905759
3780.0,4.84403497231,0.0,8.63372537506
3810.0,2.12465151263,0.0,7.59736604843
3840.0,2.57703350623,0.0,7.0018524898
3870.0,4.47185917642,-39.8281114627,7.55483920854
3900.0,54.2727141004,0.0,7.83472245389
3930.0,4.99717887716,0.0,7.04816444448
