Time,Precip
0.0,0.692557082433
30.0,0.762605538652
60.0,0.698964189915
90.0,0.754077107939
120.0,0.776534454641
150.0,0.652131679199
180.0,0.745440927895
210.0,0.789845953283
240.0,0.838285309742
270.0,0.977192859449
300.0,0.892070390555
330.0,0.922260874419
360.0,0.850343339967
390.0,0.817135110918
420.0,0.846940492389
450.0,0.905980093849
480.0,0.877114754141
510.0,0.944073588552
540.0,1.0162415108
570.0,0.998269537709
600.0,1.02490425864
630.0,0.986762483043
660.0,0.893912765414
690.0,0.973488727706
720.0,1.2575075025
750.0,0.958414473086
780.0,1.24615203826
810.0,1.13149375199
840.0,1.23035922197
870.0,1.16592135723
900.0,1.05873802742
930.0,0.861926883957
960.0,0.770909207152
990.0,0.866972942551
1020.0,0.860055954717
1050.0,0.838064205943
1080.0,0.646385881959
1110.0,0.602133548784
1140.0,0.677862071574
1170.0,0.572292789809
1200.0,0.667119938084
1230.0,0.549570061781
1260.0,0.576426830758
1290.0,0.577286257544
1320.0,0.505099330306
1350.0,0.544613989527
1380.0,0.584048314888
1410.0,0.630611160996
1440.0,0.587869905513
1470.0,0.538200400632
1500.0,0.593127782059
1530.0,0.613691356255
1560.0,0.649513143544
1590.0,0.582909123304
1620.0,0.702871863495
1650.0,0.749245797886
1680.0,0.734281803469
1710.0,0.794224446317
1740.0,0.813406653218
1770.0,0.708481418891
1800.0,0.694090659525
1830.0,0.683825230342
1860.0,0.749170418972
1890.0,0.727663958786
1920.0,0.651105179063
1950.0,0.651220324407
1980.0,0.623577184109
2010.0,0.58685627134
2040.0,0.634612283618
2070.0,0.65557973142
2100.0,0.615000369932
2130.0,0.704420771645
2160.0,0.598632200919
2190.0,0.618156506218
2220.0,0.708232792819
2250.0,0.63660147844
2280.0,0.601471715958
2310.0,0.62619022272
2340.0,0.657639714283
2370.0,0.544164892035
2400.0,0.516186660507
2430.0,0.531249013841
2460.0,0.56575280362
2490.0,0.628784171801
2520.0,0.601484796244
2550.0,0.563616690364
2580.0,0.577945273971
2610.0,0.570566140105
2640.0,0.558682982765
2670.0,0.598543749553
2700.0,0.573017178721
2730.0,0.578305452785
2760.0,0.584004257022
2790.0,0.59532539327
2820.0,0.53126295963
2850.0,0.559830459829
2880.0,0.552861212495
2910.0,0.520950389296
2940.0,0.552786886938
2970.0,0.550172530304
3000.0,0.499660023505
3030.0,0.525403528987
3060.0,0.495833844163
3090.0,0.541449879954
3120.0,0.557764750944
3150.0,0.576472029322
3180.0,0.533947948333
3210.0,0.601851503461
3240.0,0.628835257668
3270.0,0.549523143529
3300.0,0.563929878627
3330.0,0.599133497031
3360.0,0.583789583571
3390.0,0.561964565708
3420.0,0.615472341915
3450.0,0.654849686602
3480.0,0.602764606815
3510.0,0.6018742958
3540.0,0.536407672522
3570.0,0.527145202577
3600.0,0.543845748363
3630.0,0.568951287511
3660.0,0.548278886474
3690.0,0.470336198489
3720.0,0.56236231195
3750.0,0.520411587341
3780.0,0.598098993603
3810.0,0.561317474099
3840.0,0.554653016113
3870.0,0.581609349121
3900.0,0.550026139989
3930.0,0.547644595008
3960.0,0.576921819218
3990.0,0.586818915711
4020.0,0.532839554258
4050.0,0.564009692399
4080.0,0.544327970586
4110.0,0.767485553679
4140.0,0.6275951634
4170.0,0.598412196834
4200.0,0.629611385395
4230.0,0.630080861464
4260.0,0.777415913329
4290.0,0.793688249292
4320.0,0.583751931835
4350.0,0.708994497177
4380.0,0.7004610454
