Time,Temp,RH
0.0,5.58208188431,29.3463365163
30.0,5.59649676658,28.2225821839
60.0,4.22608770508,28.0726332963
90.0,4.92453264159,32.1236525252
120.0,3.09100629641,37.7215103678
150.0,1.19800665722,39.2916189489
180.0,1.69697456663,41.0762738685
210.0,2.66902979601,40.638871849
240.0,3.49054796047,49.4007619254
270.0,2.49273135174,44.2116719424
300.0,1.95315598414,42.0704391561
330.0,3.20681972542,37.4644483597
360.0,3.4737321243,35.6861338074
390.0,6.30221565042,33.3834334029
420.0,4.42119355252,38.9256391043
450.0,4.17329174178,39.3719601911
480.0,5.18478462844,31.2577488695
510.0,7.19844344514,30.3679126432
540.0,8.366948712,30.3485572034
570.0,10.0661115448,25.3683963743
600.0,9.71203412601,17.4060415261
630.0,10.7313438806,16.730843885
660.0,11.4214275262,12.1368593181
690.0,11.4379215554,10.3084283327
720.0,11.9524644853,10.3731736151
750.0,11.6830331772,9.3127302436
780.0,11.9148887441,12.3165834797
810.0,11.2249534317,11.4580971057
840.0,10.2721870691,15.9763195641
870.0,9.90748571965,16.3663399439
900.0,9.377743309,18.3348758915
930.0,7.80633352678,21.4139882092
960.0,6.50413764443,22.6244103386
990.0,5.55209121097,27.0513123597
1020.0,2.63688723606,27.424177501
1050.0,1.82211890302,28.6699511068
1080.0,0.675203907875,34.889140104
1110.0,0.0579312992199,33.4098284251
1140.0,-0.3733856645,36.6083988083
1170.0,0.247689784507,38.5095951079
1200.0,-0.193926232614,39.543469967
1230.0,0.927390712058,46.0182946845
1260.0,-0.495216629679,47.9805377607
1290.0,0.403578666591,41.2099614233
1320.0,-0.228242177285,45.9263301571
1350.0,1.10031183599,52.2664998076
1380.0,1.97129127274,51.3980528684
1410.0,2.26031827949,41.0431231544
1440.0,2.03250550586,39.2542539025
1470.0,1.918015332,43.950039846
1500.0,0.974463119506,41.6998865269
1530.0,0.71851745969,44.1619065712
1560.0,-0.16774736405,41.945404534
1590.0,-0.0750745508182,42.073014872
1620.0,0.562002128033,43.3901496692
1650.0,-0.255104051402,43.2700874008
1680.0,-0.06338612679,47.3320949003
1710.0,0.644744602852,47.6954920856
1740.0,2.1367631867,43.8919261229
1770.0,1.87619821963,42.8540492834
1800.0,2.43784233444,43.2859950529
1830.0,2.14266807702,39.5743166194
1860.0,2.43266114572,39.6741350691
1890.0,3.61013763551,33.2396238905
1920.0,4.83094766201,28.8845045092
1950.0,6.77976755671,28.1341122703
1980.0,7.61772749778,23.6096004761
2010.0,7.76881265385,20.7171065413
2040.0,10.3122528859,19.9203113755
2070.0,11.0901806236,16.9366792837
2100.0,11.9233110991,13.7166370644
2130.0,12.2446309564,15.1589233867
2160.0,13.4223202857,9.91306322454
2190.0,13.505031766,8.57963058063
2220.0,12.9710947462,6.32182087919
2250.0,13.318122821,10.0932912427
2280.0,11.6689354268,13.3456842184
2310.0,10.3996003952,14.4615739469
2340.0,9.37555906764,17.4391169365
2370.0,8.91082514121,18.7904448546
2400.0,7.53125260743,24.1516621221
2430.0,7.52892483855,34.9737036908
2460.0,6.55588512107,27.2405466932
2490.0,6.10396633837,37.9938429632
2520.0,4.15532264947,50.3137990645
2550.0,4.26509864035,36.2929098547
2580.0,2.01389895834,39.1679158172
2610.0,1.79851212298,41.5168880267
2640.0,2.14088615178,36.2210972473
2670.0,3.11509578809,34.4072152223
2700.0,2.90022988345,34.2642257684
2730.0,3.25713185928,37.754657334
2760.0,3.73169115299,35.7564708504
2790.0,1.92244562607,38.4452366792
2820.0,1.98684517549,41.8780417511
2850.0,2.58287696331,38.3411873558
2880.0,1.76772864138,49.6601482754
2910.0,2.16175886518,47.0874387433
2940.0,1.33032610967,38.4419209262
2970.0,0.809979259197,38.0313682437
