Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,102574,-,-.1,-.2,35.93,-115.26,-8,1021,-8.1,w/m2,w/m2.1,w/m2.2,c,w/m2.3,w/m2.4,w/m2.5,Degree,c.1,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A.1,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A.2,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Relative Humidity,Temperature,Pressure
2020,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7369716557733708,166.67283543615451,0.208,0.643600431163,0.49584114061240003,56.75517558466666,-4.193181701673333,900.0
2020,1,1,0,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.7514920240037983,163.74755438479218,0.208,0.977174067515,0.6518928255024,84.34931720303332,-5.996835615736666,900.0
2020,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.858845351405339,159.1505098132854,0.208,1.3543296570050003,0.7920367867516,86.46156598796665,-6.347671689353333,900.0
2020,1,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.773916434414547,153.75968212910408,0.208,1.5556506541880002,0.7588137337064,86.5299541723,-7.1167658015,900.0
2020,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.918284728993835,147.9911553531676,0.208,1.881079760294,0.7381094020279999,90.47201590226666,-7.83184116983,900.0
2020,1,1,2,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.014887923933114,142.03734702908324,0.208,1.9270594846120004,0.7304750987044001,92.47765617353333,-8.075377431229999,900.0
2020,1,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.703158366723629,135.9968777767367,0.208,1.9558584692360002,0.7203102828162,94.40383340323334,-7.938064638529999,900.0
2020,1,1,3,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.408996780105693,129.9274802175658,0.208,1.9661856532800002,0.7260465385346001,94.30354179933333,-7.271474706349999,900.0
2020,1,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.328271001138881,123.86809704182986,0.208,2.324681411628,0.7399329581158001,94.84889977633333,-6.7746012242499996,900.0
2020,1,1,4,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.92988764816162,117.84899581212636,0.208,2.271559353122,0.7740022976502001,95.00502328196666,-6.3934702796466665,900.0
2020,1,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.4925315561594377,111.89695353992559,0.208,2.44823410801,0.7677756346668001,94.21448744916665,-5.982633574506666,900.0
2020,1,1,5,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.2419621536401007,106.03829925274098,0.208,2.6184930677360003,0.7739431693032001,90.42009139773333,-4.585717002816667,900.0
2020,1,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7027622508520226,100.3010078910641,0.208,2.824831752552,0.7757271864306001,85.9906394831,-2.7297276849833336,900.0
