Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,102574,-,-.1,-.2,35.93,-115.26,-8,1021,-8.1,w/m2,w/m2.1,w/m2.2,c,w/m2.3,w/m2.4,w/m2.5,Degree,c.1,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A.1,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A.2,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Relative Humidity,Temperature,Pressure
2020,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.7175602692844527,166.67283543615451,0.208,1.8660072455060002,0.5022642715216,24.261709590166667,5.8910414224466665,900.0
2020,1,1,0,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.2847739547198356,163.74755438479218,0.208,2.5736016423440002,0.6764488568646,36.6740875742,8.874283778416666,900.0
2020,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7875666455473405,159.1505098132854,0.208,3.0336268949920004,0.8565404549258001,38.33100877456667,8.279881431133333,900.0
2020,1,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.850397028713644,153.75968212910408,0.208,2.7033190361140003,0.8902043543774001,40.612145271399996,7.756801364903333,900.0
2020,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.694127948589988,147.9911553531676,0.208,2.5698296495600004,0.8841735070308001,42.34953878863333,6.777816659719999,900.0
2020,1,1,2,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.533414670856909,142.03734702908324,0.208,2.247085049364,0.9124198222406,44.84607749183333,6.382310072166666,900.0
2020,1,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.184552334392878,135.9968777767367,0.208,1.816210121132,0.9383929717616001,46.50380783149999,6.259973180229999,900.0
2020,1,1,3,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0145608291657724,129.9274802175658,0.208,1.7708243757959998,0.9818669599304001,49.35176535086666,6.764133030333333,900.0
2020,1,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5306633845215238,123.86809704182986,0.208,1.755215078502,1.0038229971850001,48.975135996199995,7.221687061319999,900.0
2020,1,1,4,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.232859776805324,117.84899581212636,0.208,1.706657132518,1.031381422419,48.8823045606,7.969852048293332,900.0
2020,1,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0802374642917194,111.89695353992559,0.208,1.8844863856440002,1.0214011975892001,47.4151153456,8.67042810137,900.0
2020,1,1,5,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9715425883244267,106.03829925274098,0.208,2.056464069828,1.0309366986372002,46.336533493199994,9.36336162216,900.0
2020,1,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7989549121297728,100.3010078910641,0.208,2.024443743886,0.9883354152482002,44.734654031,10.04579809579,900.0
2020,1,1,6,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8730450693507615,94.71639444337548,0.208,1.938412952414,1.0164294819702002,41.807653717899996,11.026468909523334,900.0
2020,1,1,7,0,0.48968711901632966,18.509074968898155,0.7091340101528039,0.1401670155990462,62.384289161596314,1.4182680203056077,1.0,-0.9653898010515213,89.3206751120557,0.208,1.8725646601119998,1.0212936449542,38.850642563,12.1501507888,900.0
2020,1,1,7,30,2.787104592636709,235.42279803819696,26.75584942260018,3.9522358789787546,438.3690635252276,52.093430824894746,1.0,-0.943991222086557,84.15650655870094,0.208,1.7345008602540002,1.0260556756304,35.1699616111,13.2085846088,900.0
2020,1,1,8,0,0.0,547.0270700579923,95.75131487892389,9.994280580040027,665.647451675147,139.40919893295305,1.0,-1.199454824384121,79.27448766547862,0.208,1.514461127746,0.999025235425,31.831602609199997,14.6358941718,900.0
