Time,DNI
0.0,0.0
30.0,0.0
60.0,0.0
90.0,0.0
120.0,0.0
150.0,0.0
180.0,0.0
210.0,0.0
240.0,0.0
270.0,0.0
300.0,0.0
330.0,0.0
360.0,0.0
390.0,0.0
420.0,605.727480821
450.0,0.0
480.0,0.0
510.0,0.0
540.0,0.0
570.0,0.0
600.0,0.0
630.0,0.0
660.0,0.0
690.0,0.0
720.0,0.0
750.0,0.0
780.0,0.0
810.0,0.0
840.0,0.0
870.0,0.0
900.0,0.0
930.0,0.0
960.0,0.0
990.0,1246.16220064
1020.0,0.0
1050.0,0.0
1080.0,0.0
1110.0,0.0
1140.0,0.0
1170.0,0.0
1200.0,0.0
1230.0,0.0
1260.0,0.0
1290.0,0.0
1320.0,0.0
1350.0,0.0
1380.0,0.0
1410.0,0.0
1440.0,0.0
1470.0,0.0
1500.0,0.0
1530.0,0.0
1560.0,0.0
1590.0,0.0
1620.0,0.0
1650.0,0.0
1680.0,0.0
1710.0,0.0
1740.0,0.0
1770.0,0.0
1800.0,0.0
1830.0,0.0
1860.0,956.758301316
1890.0,0.0
1920.0,0.0
1950.0,0.0
1980.0,0.0
2010.0,0.0
2040.0,1031.50351671
2070.0,1516.60170952
2100.0,0.0
2130.0,0.0
2160.0,0.0
2190.0,0.0
2220.0,951.420738101
2250.0,447.947703593
2280.0,63.9237659355
2310.0,736.69352779
2340.0,977.191013847
2370.0,759.158030649
2400.0,211.800141598
2430.0,360.848243309
2460.0,0.0
2490.0,0.0
2520.0,0.0
2550.0,0.0
2580.0,0.0
2610.0,0.0
2640.0,0.0
2670.0,0.0
2700.0,0.0
2730.0,0.0
2760.0,0.0
2790.0,0.0
2820.0,0.0
2850.0,0.0
2880.0,0.0
2910.0,0.0
2940.0,0.0
2970.0,0.0
3000.0,0.0
3030.0,0.0
3060.0,0.0
3090.0,0.0
3120.0,0.0
3150.0,0.0
3180.0,0.0
3210.0,0.0
3240.0,0.0
3270.0,0.0
3300.0,392.415684718
3330.0,0.0
3360.0,0.0
3390.0,0.0
3420.0,0.0
3450.0,65.5461567755
3480.0,64.2629333903
3510.0,61.8116452336
3540.0,0.0
3570.0,0.0
3600.0,0.0
3630.0,0.0
3660.0,32.2207732009
3690.0,49.4685038376
3720.0,60.2663434325
3750.0,55.3605049475
3780.0,0.0
3810.0,0.0
3840.0,0.0
3870.0,244.969596014
3900.0,0.0
3930.0,0.0
3960.0,0.0
3990.0,0.0
4020.0,0.0
4050.0,0.0
4080.0,0.0
4110.0,0.0
4140.0,0.0
4170.0,0.0
4200.0,0.0
4230.0,0.0
4260.0,0.0
4290.0,0.0
4320.0,0.0
4350.0,0.0
4380.0,0.0
4410.0,0.0
4440.0,0.0
4470.0,0.0
4500.0,0.0
4530.0,0.0
4560.0,0.0
4590.0,0.0
4620.0,0.0
4650.0,0.0
4680.0,0.0
4710.0,0.0
4740.0,61.8493433556
4770.0,0.0
4800.0,0.0
4830.0,0.0
4860.0,37.6240332986
4890.0,69.2505308195
4920.0,64.7240331735
4950.0,106.261576855
4980.0,61.5692458205
5010.0,39.4475568719
5040.0,30.1668399173
5070.0,23.2021727617
5100.0,21.5332189333
5130.0,24.7177477425
5160.0,31.3381595707
5190.0,63.1975111211
5220.0,347.100493623
5250.0,718.340119381
5280.0,0.0
5310.0,706.034374811
5340.0,0.0
5370.0,0.0
5400.0,0.0
5430.0,0.0
5460.0,0.0
5490.0,0.0
5520.0,0.0
5550.0,0.0
5580.0,0.0
5610.0,0.0
5640.0,0.0
5670.0,0.0
5700.0,0.0
5730.0,0.0
5760.0,0.0
5790.0,0.0
5820.0,0.0
5850.0,0.0
5880.0,0.0
5910.0,0.0
5940.0,0.0
5970.0,0.0
6000.0,0.0
6030.0,0.0
6060.0,0.0
6090.0,0.0
6120.0,0.0
6150.0,0.0
6180.0,606.950857767
6210.0,708.788062944
6240.0,1031.43833221
6270.0,1166.52147651
6300.0,1094.69902514
6330.0,1218.09121741
6360.0,544.593410464
6390.0,940.636519224
6420.0,1264.83968787
6450.0,0.0
6480.0,0.0
6510.0,0.0
6540.0,1100.44487569
6570.0,804.605773032
6600.0,924.609309717
6630.0,855.519150287
6660.0,0.0
6690.0,0.0
6720.0,0.0
6750.0,0.0
6780.0,0.0
6810.0,0.0
6840.0,0.0
6870.0,0.0
6900.0,0.0
6930.0,0.0
6960.0,0.0
6990.0,0.0
7020.0,0.0
7050.0,0.0
7080.0,0.0
7110.0,0.0
7140.0,0.0
7170.0,0.0
7200.0,0.0
7230.0,0.0
7260.0,0.0
7290.0,0.0
7320.0,0.0
7350.0,0.0
7380.0,0.0
7410.0,0.0
7440.0,0.0
7470.0,0.0
7500.0,0.0
7530.0,0.0
7560.0,0.0
7590.0,0.0
7620.0,468.790994174
7650.0,0.0
7680.0,0.0
7710.0,0.0
7740.0,0.0
7770.0,0.0
7800.0,562.665795904
7830.0,607.342863801
7860.0,0.0
7890.0,0.0
7920.0,0.0
7950.0,0.0
7980.0,1115.74992582
8010.0,682.998149585
8040.0,714.832705007
8070.0,64.225390945
8100.0,50.2508384336
8130.0,0.0
8160.0,0.0
8190.0,0.0
8220.0,0.0
8250.0,0.0
8280.0,0.0
8310.0,0.0
8340.0,0.0
8370.0,0.0
8400.0,0.0
8430.0,0.0
8460.0,0.0
8490.0,0.0
8520.0,0.0
8550.0,0.0
8580.0,0.0
8610.0,0.0
8640.0,0.0
8670.0,0.0
8700.0,0.0
8730.0,0.0
8760.0,0.0
8790.0,0.0
8820.0,0.0
8850.0,0.0
8880.0,0.0
8910.0,0.0
8940.0,0.0
8970.0,0.0
9000.0,0.0
9030.0,0.0
9060.0,37.3853219715
9090.0,0.0
9120.0,0.0
9150.0,0.0
9180.0,168.446220997
9210.0,51.0261355653
9240.0,56.0102392852
9270.0,56.9839803155
9300.0,509.967510288
9330.0,504.058028982
9360.0,855.405887858
9390.0,1387.31727172
9420.0,5558.15663557
9450.0,4072.14111325
9480.0,0.0
9510.0,0.0
9540.0,0.0
9570.0,0.0
9600.0,0.0
9630.0,0.0
9660.0,0.0
