Time,DNI,DHI,Temp
0.0,933.771195172,12.3626568312,11.2747764329
30.0,831.365447446,10.0179228605,10.8508285929
60.0,612.047870289,11.3532112342,10.4616910379
90.0,648.740332425,48.4630420269,10.0837172063
120.0,505.405196077,13.6519266317,9.89754742971
150.0,698.037990755,15.7272337988,9.71836408932
180.0,950.97970994,11.6634900115,8.674377758
210.0,432.213457004,11.8294712173,7.94563682781
240.0,60.5714626218,0.154629891982,7.92044374275
270.0,5.17553081076,9.92686972219,7.37578837222
300.0,24.4186982365,-2.92264414665,7.72309911607
330.0,22.161979556,-62.9769476398,8.68058817599
360.0,5.00026711246,-5.90275931662,10.0219482517
390.0,70.6029899973,-9.00022388399,10.8257234828
420.0,62.1791081864,0.437224892294,11.1843151144
450.0,2.40903341066,14.7724422878,11.634984133
480.0,6.5816545804,-5.67766257653,11.5940219843
510.0,4.42425491819,11.995093404,11.8115350713
540.0,2.27943127858,15.1271469991,13.3793974556
570.0,2.21395799946,-0.865194390926,14.0277435156
600.0,-0.154562358665,-22.0518050279,15.636543004
630.0,-0.286762821463,-62.4461852753,16.6903160993
660.0,-0.499713245705,-72.38898265,18.0890088616
690.0,-0.749957115995,-80.633381225,18.5017409634
720.0,0.22022938839,-73.3690064986,18.7097938219
750.0,-7.04019477969,-64.2515885663,18.1377335456
780.0,-2.16765244597,-66.9263930492,18.2552889942
810.0,-1.9169479745,-62.9966651714,18.0567283156
840.0,-2.08904520037,-55.8393398213,18.1533545225
870.0,-1.88624621622,-64.4678172174,16.7957038418
900.0,-22.2527419324,-61.8624251557,16.7374284939
930.0,-109.264892963,-47.9551209663,16.0115597948
960.0,-71.2494463556,-31.3363231194,15.1640075057
990.0,-60.7383534653,-39.6441619289,14.8822399226
1020.0,-23.5058113678,-126.004681236,13.8345826382
1050.0,-37.593732956,-51.7770189409,12.6450206193
1080.0,-61.5016900224,-115.252411836,11.5503770993
1110.0,-29.0547354678,-25.7683808687,11.2886490945
1140.0,-1.9127419598,6.20104935232,11.6932277246
1170.0,-7.99770138795,-3.12446849544,11.1442773001
1200.0,-2.20288466895,-181.291535238,10.8945342381
1230.0,-1.41486874411,-288.185836715,11.3306024259
1260.0,-1.31261498276,-300.853129715,10.857957654
1290.0,0.270422375491,-236.241749057,10.6126078174
1320.0,-1.43277597213,-134.219589591,10.7704757914
1350.0,-1.44431630153,-69.4868899176,10.3638708226
1380.0,3.87600550144,-9.86083586688,9.93329206629
1410.0,6.15999716077,-142.244470674,10.5679025428
1440.0,3.09294269416,12.9559468574,10.6137932342
1470.0,4.90997065811,0.945277199497,10.6660229892
1500.0,17.5983837489,-1.94396791907,10.6127077915
1530.0,4.67634528449,-4.02592684322,10.1123805565
1560.0,6.22111876388,5.35474620846,9.03378265217
1590.0,30.4313643037,9.90725651861,9.27766676809
1620.0,45.435060841,1.06169723662,8.74670407975
1650.0,2.7619762955,1.1237326822,8.89028645831
1680.0,43.4598292708,11.6152899679,8.27524163935
1710.0,3.1002073782,8.16052595189,8.27619071176
1740.0,9.04434074191,1.06157513189,8.53267969272
1770.0,94.579813033,-3.11754528894,8.76982841179
1800.0,5.0183667996,-4.5582659803,8.80401958166
1830.0,1.94121513954,-13.111192451,9.5206885642
1860.0,3.09126263093,-16.0375170941,9.92769753397
1890.0,-0.135570050226,-29.060844979,10.9698901012
1920.0,1.39261361357,-29.9988804262,12.2307853364
1950.0,2.36962994392,-34.9815233257,13.2270522008
1980.0,-1.53098114199,-53.4941906089,14.5193386941
2010.0,-16.698691617,-56.3523193643,15.8950910443
2040.0,-1.6179314563,-88.8292657636,16.8270554201
2070.0,0.803243277331,-83.4137850349,17.3576472412
2100.0,-1.53253506991,-97.9983659854,18.4583448283
2130.0,1.79549102834,-76.7264139599,19.1374634989
2160.0,-0.330650741631,-83.0773614182,19.047926988
2190.0,1.72541396493,-112.330174196,19.9245321845
2220.0,0.516669859165,-202.073005135,19.5030283545
2250.0,1.15352461902,-83.9339725361,18.9996535099
2280.0,3.08466396127,-70.7509534939,17.8847722091
2310.0,3.48812478747,-60.7275450492,17.0735492708
2340.0,6.23141859163,-50.5144704669,15.9787627658
2370.0,5.64058338906,-51.2474694481,14.4852905943
2400.0,13.8727345281,-39.1767592055,13.6663559684
2430.0,19.2821877277,-26.2639574574,12.2292306037
2460.0,159.67599659,-26.9611209295,11.1295336257
