Time,Temp
0.0,8.20489707851
30.0,7.10804638711
60.0,6.91604288286
90.0,4.76976468071
120.0,5.31584850002
150.0,3.02368970998
180.0,4.49475202903
210.0,3.45909028923
240.0,1.67870186314
270.0,3.10932200679
300.0,2.86162720264
330.0,4.07340744876
360.0,3.50470420953
390.0,2.74898209686
420.0,2.83311838073
450.0,8.12722497059
480.0,6.8358537063
510.0,8.71981209139
540.0,10.331864564
570.0,9.87599439462
600.0,10.2502060291
630.0,11.9470529676
660.0,12.2235922746
690.0,11.9997780968
720.0,12.483250485
750.0,11.6933250549
780.0,14.0939892804
810.0,13.0635674032
840.0,12.5408638554
870.0,11.3338960188
900.0,10.6812439445
930.0,9.41134441387
960.0,9.16374253753
990.0,7.92461389976
1020.0,7.22614332929
1050.0,6.78092642037
1080.0,7.20712507572
1110.0,7.5393539844
1140.0,6.29999110348
1170.0,6.04879562779
1200.0,6.64536272711
1230.0,4.99440482668
1260.0,4.58423096269
1290.0,4.94662729275
1320.0,4.2935393471
1350.0,4.59772587512
1380.0,6.67989594119
1410.0,7.50909175609
1440.0,5.20028490457
1470.0,5.61861408738
1500.0,3.73618853387
1530.0,3.23941980549
1560.0,2.93494807563
1590.0,3.54726957904
1620.0,2.67139291689
1650.0,3.35726399673
1680.0,2.95931928238
1710.0,2.76805288362
1740.0,1.31572283572
1770.0,-0.577826056306
1800.0,2.31273778212
1830.0,1.09280985407
1860.0,2.26815144431
1890.0,2.63272591182
1920.0,4.76971822036
1950.0,4.22341167942
1980.0,5.47599946445
2010.0,5.68981443019
2040.0,8.09903181926
2070.0,10.0859178532
2100.0,9.85076217301
2130.0,11.3312462529
2160.0,11.978975924
2190.0,11.8985999765
2220.0,10.7997963965
2250.0,11.8395533814
2280.0,12.058487602
2310.0,10.5827796123
2340.0,14.2302325086
2370.0,13.0499370764
2400.0,12.320787313
2430.0,10.9607324793
2460.0,9.74906793674
2490.0,8.10116857536
2520.0,6.38669409131
2550.0,4.3384754781
2580.0,5.87734247721
2610.0,4.85637949959
2640.0,5.52842469525
2670.0,6.73066970001
2700.0,4.89702286671
