Time,Temp
0.0,8.08068660366
30.0,9.35329066697
60.0,8.35371699753
90.0,8.78353024353
120.0,6.72615299819
150.0,6.31801722239
180.0,6.0903312385
210.0,5.20959939221
240.0,5.25886632617
270.0,4.35856059298
300.0,4.23221328276
330.0,5.05135267097
360.0,5.52664446459
390.0,6.33622108897
420.0,8.20325332908
450.0,8.88128171982
480.0,12.1546127308
510.0,10.6078270512
540.0,12.9566259836
570.0,12.0572287353
600.0,14.5289017771
630.0,14.5637572955
660.0,15.6750716132
690.0,15.0383587085
720.0,15.8265425755
750.0,14.3730217328
780.0,16.2440300575
810.0,14.3399442488
840.0,12.8030342741
870.0,13.8715122255
900.0,13.5539656294
930.0,13.6120763471
960.0,12.6226484481
990.0,11.3843923028
1020.0,10.9160825105
1050.0,9.92622189243
1080.0,7.81955970024
1110.0,7.88952866082
1140.0,7.63816251677
1170.0,6.40640430206
1200.0,8.13961016374
1230.0,6.30840136619
1260.0,6.30525825255
1290.0,6.68879955609
1320.0,4.86216412264
1350.0,4.09909823833
1380.0,5.7269054094
1410.0,4.7192096982
1440.0,4.54350597461
1470.0,6.98553299522
1500.0,6.18476089136
1530.0,5.86027721966
1560.0,6.87328143354
1590.0,8.02791689256
1620.0,6.70899389541
1650.0,7.26069085348
1680.0,7.28805678852
1710.0,7.74335908676
1740.0,7.86884593689
1770.0,7.67205712523
1800.0,8.94753953529
1830.0,9.44109517691
1860.0,11.2150702062
1890.0,10.8785640336
1920.0,11.6680410775
1950.0,11.9411253608
1980.0,13.1632384623
2010.0,13.387568829
2040.0,14.2173954827
2070.0,16.1021641483
2100.0,14.9410720324
2130.0,17.1428835834
2160.0,18.7921911643
2190.0,16.8191021079
2220.0,16.228952644
2250.0,15.0233237953
2280.0,15.0208829775
2310.0,15.0801542463
2340.0,14.6426049097
2370.0,14.3671029
2400.0,13.069774598
2430.0,12.0031152441
2460.0,11.3744991374
2490.0,10.0775480965
2520.0,10.6044232419
2550.0,8.68598061921
2580.0,8.91023329189
2610.0,9.2596050093
2640.0,9.47991942266
2670.0,10.1950715547
2700.0,11.1599482286
2730.0,8.24885890351
2760.0,7.42352855223
2790.0,8.06696923418
2820.0,10.3316380041
2850.0,9.22174850889
2880.0,9.3860404178
2910.0,9.78871683755
2940.0,7.12264870393
2970.0,8.80280542212
3000.0,8.96093239179
3030.0,8.98121518637
3060.0,8.98882259899
3090.0,8.74963663139
3120.0,9.21410996085
3150.0,6.68493744675
3180.0,5.92147620043
3210.0,6.25932898717
3240.0,6.03124273844
3270.0,6.75502200088
3300.0,7.57873057786
3330.0,8.60095635824
3360.0,10.7986470287
3390.0,10.9841569479
3420.0,14.0275927283
3450.0,15.4011433764
3480.0,16.6330000748
3510.0,17.7705255056
3540.0,18.5904686238
3570.0,18.9189351916
3600.0,20.2205376026
3630.0,19.3421107417
3660.0,19.9455707472
3690.0,18.9257928174
3720.0,18.2392226315
3750.0,17.5659767913
3780.0,15.2021116409
3810.0,15.8277516468
3840.0,14.1714748346
3870.0,15.6919184199
3900.0,13.9586709077
3930.0,11.5690985534
3960.0,9.78483747775
3990.0,9.02091093659
4020.0,8.69873134724
4050.0,9.55584657519
4080.0,8.03772553482
4110.0,7.23667204243
4140.0,8.61539708566
4170.0,9.35105636501
4200.0,9.79467323649
4230.0,10.4850491767
4260.0,9.29110311928
4290.0,9.27927913519
4320.0,8.65389072243
4350.0,8.57863177879
4380.0,8.70556677444
4410.0,9.24918684277
4440.0,8.60597288032
4470.0,7.68256783825
4500.0,6.22838784499
4530.0,6.03476394089
4560.0,6.5851808852
4590.0,5.97247620092
4620.0,7.09246990096
4650.0,6.35978890706
4680.0,6.79463730717
4710.0,7.84227589923
4740.0,5.98211268858
4770.0,8.03663722533
4800.0,10.2170756471
4830.0,9.87905593121
4860.0,10.585377213
4890.0,12.9528908126
4920.0,13.5533694611
4950.0,13.5485869766
4980.0,13.7172555138
5010.0,13.4062702409
5040.0,14.8854225717
5070.0,14.8937865341
5100.0,12.7477696737
5130.0,12.2477543834
5160.0,12.3527792218
5190.0,10.9602536613
5220.0,10.2640471444
5250.0,9.82082001383
5280.0,9.55750867425
5310.0,8.7504616811
5340.0,8.62954606923
5370.0,6.81273381179
5400.0,7.1142440764
5430.0,8.49048900999
5460.0,6.66813109853
5490.0,7.61536044082
5520.0,8.88018140322
5550.0,5.59955672103
5580.0,5.28436397728
5610.0,7.19409445054
5640.0,7.0390738575
5670.0,7.64709443084
5700.0,6.91067934633
5730.0,5.82848467346
5760.0,6.23821799835
5790.0,5.49499562833
5820.0,6.58614419512
5850.0,6.70050888406
5880.0,5.06763840656
5910.0,3.91911871982
5940.0,4.071987411
5970.0,3.56299716546
6000.0,2.64983489789
6030.0,2.18260982782
6060.0,3.62723432476
6090.0,2.38373427454
6120.0,4.0092126654
6150.0,5.45286197779
6180.0,5.30011081274
6210.0,5.99118122598
6240.0,4.80380930603
6270.0,9.24122837697
6300.0,9.90779143506
6330.0,8.71353765507
6360.0,10.0113094105
6390.0,8.95918147666
6420.0,7.66514127476
6450.0,7.8817528352
6480.0,8.27125110372
6510.0,9.07048862199
6540.0,10.220928668
6570.0,8.2521273884
6600.0,11.7109152064
6630.0,10.9113092239
6660.0,9.97407385489
6690.0,10.0677948156
6720.0,9.54108121311
6750.0,9.3072531591
6780.0,6.90167387594
6810.0,6.71635483371
6840.0,6.64550598487
6870.0,5.6316403777
6900.0,4.70657411424
6930.0,5.45159081051
6960.0,2.29840210901
6990.0,3.51300706301
7020.0,4.47616441139
7050.0,6.37071888718
7080.0,5.79312564872
7110.0,6.56609425504
7140.0,5.36879290772
7170.0,3.93645883177
7200.0,2.82769889734
7230.0,2.19129264791
7260.0,-0.729667246176
7290.0,-0.103329537177
7320.0,0.444703114936
7350.0,-1.95306513254
7380.0,-0.830683194927
7410.0,-2.31177398367
7440.0,-0.185367153934
7470.0,-0.489790446173
7500.0,-0.0858640394289
7530.0,0.305906256861
7560.0,1.48742167732
7590.0,2.09439172709
7620.0,0.923870539054
7650.0,2.18589469113
7680.0,2.35918463223
7710.0,4.18985323966
7740.0,5.06075840485
7770.0,5.70070689332
7800.0,7.1960531564
7830.0,7.3501579156
7860.0,8.37761513199
7890.0,10.1000421156
7920.0,11.3245246707
7950.0,10.6567942591
7980.0,9.85954507055
8010.0,11.7348452544
8040.0,9.98956263909
8070.0,11.0987852598
8100.0,8.56675084252
8130.0,6.89551387946
8160.0,6.03080825169
8190.0,6.48598501845
8220.0,5.41570296196
8250.0,6.33205465776
8280.0,6.67025045648
8310.0,6.51279855234
8340.0,5.44245878624
8370.0,3.98116085795
8400.0,2.81163302391
8430.0,2.54755404099
8460.0,1.0777923157
8490.0,4.08829064998
8520.0,2.48541140731
8550.0,3.54770983401
8580.0,3.50839909882
8610.0,2.78803884778
8640.0,2.03484947374
8670.0,-0.152456194283
8700.0,-0.525252976487
8730.0,0.228729271571
8760.0,0.855305284429
8790.0,0.0925369806836
8820.0,1.62841934271
8850.0,2.6106426527
8880.0,2.73119788686
8910.0,2.82587614754
8940.0,2.58753615223
8970.0,3.46249809651
9000.0,2.67172882645
9030.0,4.79934767187
9060.0,6.16244186956
9090.0,5.98008786736
9120.0,7.52372933753
