Time,DNI,GHI,Temp
0.0,5.60273441884,0.0,-8.35270439847
30.0,1.53269750415,0.0,-8.73776958442
60.0,0.675224249856,0.0,-9.49369565536
90.0,18.7606932942,0.0,-7.73130896935
120.0,1.84247576945,0.0,-8.37153516849
150.0,46.5794581227,0.0,-8.49770014163
180.0,94.4012415469,0.0,-9.87768208053
210.0,15.5146001096,0.0,-9.67482940879
240.0,6.17113046049,0.0,-9.35165420671
270.0,64.085251263,0.0,-9.53862257457
300.0,226.519771891,0.0,-8.81971273516
330.0,147.651227947,0.0,-7.04011530497
360.0,550.222765235,0.0,-6.24020515596
390.0,156.786294115,0.0,-4.5994332948
420.0,276.546809704,61.7210267583,-3.31046944581
450.0,424.959875442,0.0,-2.00625251533
480.0,98.1600691463,0.0,-1.7324530467
510.0,90.6890907433,0.0,-0.118682635584
540.0,118.967897109,0.0,1.52617089817
570.0,571.17876836,0.0,3.73870717485
600.0,472.558765673,0.0,3.76202498686
630.0,335.896973268,0.0,6.28536829616
660.0,242.854331538,0.0,5.49134369057
690.0,172.92254156,0.0,5.26799655424
720.0,78.3784821657,0.0,4.80369901204
750.0,2.46927679687,0.0,6.37370593852
780.0,4.06890091992,0.0,5.48516653801
810.0,1.68503458253,0.0,6.36841958424
840.0,19.4795239961,0.0,5.37863954683
870.0,2.34051985843,0.0,5.60711012768
900.0,5.05039990081,0.0,4.16560279331
930.0,5.55217964761,0.0,4.59183129806
960.0,0.868724119902,0.0,4.14139289055
990.0,5.84638780174,75.00782497,5.8344588945
1020.0,4.93756686819,0.0,5.0261982907
1050.0,34.6224462047,0.0,5.14351186715
1080.0,4.92881789446,0.0,3.88861165158
1110.0,4.44898412951,0.0,3.53110999093
1140.0,21.1142964334,0.0,2.68503074843
1170.0,7.74195577944,0.0,-0.0657607778953
1200.0,-1.09208506631,0.0,-2.20036335285
1230.0,-2.34736892423,0.0,-1.3909583876
1260.0,-1.24907313562,0.0,-2.04972752582
