Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,102574,-,-.1,-.2,35.93,-115.26,-8,1021,-8.1,w/m2,w/m2.1,w/m2.2,c,w/m2.3,w/m2.4,w/m2.5,Degree,c.1,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A.1,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A.2,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Relative Humidity,Temperature,Pressure
2020,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.744916654557676,166.67283543615451,0.208,1.0677855544500001,0.4286164263266,29.382621884866666,-7.0541727152,900.0
2020,1,1,0,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.03532913803727,163.74755438479218,0.208,1.2949108087280001,0.558097934684,45.63576322093333,-10.746538558466666,900.0
2020,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.223007904029158,159.1505098132854,0.208,1.5481529677020003,0.6943838106108,46.351503878,-11.068186687366666,900.0
2020,1,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.091407638557756,153.75968212910408,0.208,1.3866922493040001,0.6843208440726,48.82972203423333,-11.368064332633333,900.0
2020,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.022140765081033,147.9911553531676,0.208,1.218445568226,0.6589724950414,51.05054307033333,-11.663134732933333,900.0
2020,1,1,2,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.0825146314229,142.03734702908324,0.208,1.1843573893060002,0.645967599998,52.832162971,-11.913450543899998,900.0
2020,1,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.073872650843207,135.9968777767367,0.208,1.181038932994,0.6456687527274,52.7228975709,-12.106007436299999,900.0
2020,1,1,3,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.236864457294926,129.9274802175658,0.208,1.0940852474384002,0.627882065123,50.8196373893,-12.170934927366666,900.0
2020,1,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.457225681006433,123.86809704182986,0.208,0.9848802563068,0.6215100596390001,49.00915375766666,-12.108898418733332,900.0
2020,1,1,4,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.502479478272846,117.84899581212636,0.208,0.9660768518764,0.6156164171064,47.109049117566656,-11.893968721799999,900.0
2020,1,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.357640703927489,111.89695353992559,0.208,0.9135316332378001,0.605592159494,45.82943891273333,-11.530311279566666,900.0
2020,1,1,5,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.168894218663873,106.03829925274098,0.208,0.9092032037498001,0.5808571648816001,46.77217544,-11.000208623233334,900.0
2020,1,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.825093400142853,100.3010078910641,0.208,0.9669937796634,0.5605647704588,47.223037573599996,-10.314670422006666,900.0
2020,1,1,6,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.48929414410092,94.71639444337548,0.208,1.0090863582870002,0.5518816303502001,47.24755230026666,-9.454528338336665,900.0
2020,1,1,7,0,0.5418089088822208,14.112903707848158,0.7091340101528039,0.1401670155990462,62.384289161596314,1.4182680203056077,1.0,-10.285880133983841,89.3206751120557,0.208,1.0350533759734,0.5260842096054,44.945474737666665,-8.465431854796666,900.0
2020,1,1,7,30,3.2729126786378195,230.65115481168195,26.75584942260018,3.9522358789787546,438.3690635252276,52.093430824894746,1.0,-10.309012532418738,84.15650655870094,0.208,1.079883303756,0.5069938802436,41.50490539793333,-7.311007775266667,900.0
2020,1,1,8,0,0.0,530.9632638011573,95.75131487892389,9.994280580040027,665.647451675147,139.40919893295305,1.0,-10.309496364737733,79.27448766547862,0.208,1.096118976102,0.4982213549676,36.67112601943333,-6.086170187263333,900.0
2020,1,1,8,30,6.1671099735314385,678.0526702878909,184.69347166629254,16.1205355694581,785.7135983560348,229.97774439963203,1.0,-10.36315097041488,74.7344667958214,0.208,1.125707853438,0.4955788188058,31.856070662066664,-4.539640059606667,900.0
2020,1,1,9,0,19.660336944686463,760.0972704032505,272.0563064380609,21.765326096866772,855.9816435562661,314.1348684764898,1.0,-10.474394481449034,70.60629735346662,0.208,1.106093472215,0.4694331943947999,28.967906568066667,-3.3000995701333333,900.0
2020,1,1,9,30,31.91461316019553,815.6833049540901,351.0281072640031,26.694981731476105,900.1500157110141,387.92134605151637,1.0,-10.751349858955399,66.96942446838034,0.208,1.094640101969,0.474434363252,26.6223508721,-2.1061396476433334,900.0
2020,1,1,10,0,36.85094735512507,867.8192967266218,418.49658662462446,30.77177496587865,928.8624369212295,449.0718271977325,1.0,-10.894947877392038,63.91044386692201,0.208,1.102173515219,0.48457524924580003,23.5777838208,-1.1879079661362333,900.0
2020,1,1,10,30,52.41946762423959,881.031643443702,472.57167931277183,33.901347159720785,947.4049064521745,496.0715314278112,1.0,-11.042249399012402,61.517740419308566,0.208,1.093215830267,0.4913568296028,20.283115445166665,0.06921384138710002,900.0
2020,1,1,11,0,54.74434846173659,910.9600400683224,511.9743886270686,36.017705386838315,958.5627452329804,527.8772458263261,1.0,-11.291726769025539,59.87282128086336,0.208,1.108771557829,0.4971345815020001,17.911916958666666,1.2164989629737666,900.0
2020,1,1,11,30,45.25579997232927,953.6266741962987,535.8496286509367,37.07828210697983,963.7898284330271,543.8220114755471,1.0,-11.445968698261316,59.03925962772728,0.208,1.15252255265,0.5054095939256,16.692233528666666,2.3651795671566664,900.0
2020,1,1,12,0,58.575078425581864,943.3463663999552,543.7012542475019,37.06221942627974,963.7123592386833,543.5804970194566,1.0,-11.474065823042025,59.05193296905826,0.208,1.2478411949560002,0.48852854140720003,15.761245468633332,3.1918725688966667,900.0
2020,1,1,12,30,61.65952555027178,944.8580279640292,535.369011986099,35.96982692920659,958.3212854398352,527.1575269527415,1.0,-11.616977469459153,59.91030005443744,0.208,1.380786176818,0.4804418094228,14.330740799966666,4.046508755486666,900.0
2020,1,1,13,0,59.79177217071674,948.0559182781419,511.0228825434588,33.82258903479567,946.9696261797086,494.88823813417616,1.0,-11.934457255842831,61.57850980250664,0.208,1.42556362108,0.47370249968260003,13.6450031447,4.3341950772099995,900.0
2020,1,1,13,30,61.32957087940116,934.656810240086,471.16913100739885,30.663730614899862,928.1731819869233,447.4500238806215,1.0,-11.705526866490157,63.992293890197445,0.208,1.467557559784,0.4482725264608,12.4923562446,4.507319952323333,900.0
2020,1,1,14,0,62.252138131218885,909.6849296563937,416.67413006808704,26.55998881409306,899.093811193104,385.89823625555266,1.0,-11.587966201320041,67.06978953357705,0.208,1.563892006432,0.4309985128064,14.5781533934,3.7255590332799997,900.0
2020,1,1,14,30,60.98909068827453,871.8719288785901,348.8313593160751,21.606714250184268,854.3399876456563,311.7644823765975,1.0,-11.493337709280222,70.72255489958359,0.208,1.5899656894260001,0.417827218596,16.728192456166667,2.8036702433366667,900.0
2020,1,1,15,0,64.5967568158944,784.9532287439276,269.5548670551243,15.943407999928581,783.028390146699,227.34525173365108,1.0,-11.272117752230619,74.86414187528618,0.208,1.569209691968,0.3916150160724,18.8595756356,1.7584137725366664,900.0
2020,1,1,15,30,56.635250735631146,682.5654961026514,182.01421324362784,9.808476584317248,660.8454953261039,136.6831747536046,1.0,-10.874025103135569,79.41536141022192,0.208,1.9753179268060002,0.3584245274576,19.8674289201,0.6633076981503333,900.0
2020,1,1,16,0,20.203247930500353,485.24473857192356,68.3415873768023,3.7872774385649706,428.9115542630432,49.77172928192165,1.0,-11.001486488540198,84.3066506004224,0.208,2.073736762612,0.35239134911360004,20.526584108599998,0.19082922207500003,900.0
2020,1,1,16,30,0.0,169.55040563452926,0.5331383697149622,0.10746711045955548,53.983457640315315,1.0662767394299244,1.0,-11.010853617750252,89.4784383145027,0.208,2.311475811724,0.33974318478399995,21.702013007066668,-0.38221886145966666,900.0
2020,1,1,17,0,0.0,7.310160156007658,0.5331383697149622,0.0,0.0,0.0,1.0,-10.775893767910413,94.8803656470357,0.208,2.847657395444,0.33529276977960004,21.551688496666664,-0.16006941846166667,900.0
2020,1,1,17,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.716716544416895,100.46996736933701,0.208,3.384547864752,0.33068921627200004,21.886072524333333,0.036589781999333326,900.0
2020,1,1,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.63833400984573,106.2111640542789,0.208,3.5886548595920003,0.3216005625876,21.879528649166666,0.28328362012633335,900.0
2020,1,1,18,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.567270398816657,112.07271983299037,0.208,3.6286088779680004,0.3213935947322,22.7759968387,0.03734050226400004,900.0
2020,1,1,19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.373803402497671,118.02667340172663,0.208,3.4019137593220004,0.32492842295720004,23.302876220033333,-0.6008894774616667,900.0
2020,1,1,19,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.385588836558474,124.04662554582974,0.208,2.9549828471720003,0.333770443887,25.623212568499998,-1.289796910544,900.0
2020,1,1,20,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.311904541039869,130.10561090977043,0.208,2.41296292109,0.3456933036002,26.891867266466665,-1.8558454704833331,900.0
2020,1,1,20,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.329300068406177,136.17298305540461,0.208,1.7934047622600002,0.3659829710938,29.12877682993333,-2.7212999424266666,900.0
2020,1,1,21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.122001368501174,142.20907769082538,0.208,1.641329260498,0.3675484423434,30.27573464256667,-3.6766362307,900.0
2020,1,1,21,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.20330811777103,148.1547688966963,0.208,1.7304094160580001,0.3775382581028,31.834630285166664,-3.9297286607966666,900.0
2020,1,1,22,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.132755389599481,153.90860962149492,0.208,2.02602071098,0.37869361315500005,32.34793794733333,-4.0939401317233335,900.0
2020,1,1,22,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.094138016470762,159.2721460451271,0.208,2.229957765022,0.3769645846498,33.963575612566665,-4.338075504606667,900.0
2020,1,1,23,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.052104666726953,163.81680058146003,0.208,2.723969757552,0.36560260856020005,35.74036350663333,-5.32612455193,900.0
2020,1,1,23,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.293154937378619,166.64907250783529,0.208,2.963423372912,0.37795859545180005,38.640220129133326,-6.3930853709366655,900.0
2020,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.244088747614283,166.61876912840353,0.208,2.9811875896860003,0.38210480877740005,38.95499032166666,-7.121252915286666,900.0
2020,1,2,0,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.231582091535925,163.74186583937444,0.208,2.601482601146,0.3895447463762,39.858587676566664,-7.3315210852699995,900.0
2020,1,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.140172346885503,159.17458135430536,0.208,2.3764732031060003,0.40059451745779995,39.707971367666666,-7.007434542426665,900.0
2020,1,2,1,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.086963947041344,153.79997164168853,0.208,2.029115153722,0.43598165996620003,41.53302177366666,-6.81861579842,900.0
2020,1,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.937789508076984,148.04016781693025,0.208,2.0074507044320002,0.4439477688044,42.371678974666665,-7.0830559424866655,900.0
