Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,102574,-,-.1,-.2,35.93,-115.26,-8,1021,-8.1,w/m2,w/m2.1,w/m2.2,c,w/m2.3,w/m2.4,w/m2.5,Degree,c.1,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A.1,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A.2,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Relative Humidity,Temperature,Pressure
2020,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.101422728943918,166.67283543615451,0.208,0.809485372808,0.5512399267972,55.85435535403333,-6.769172928733333,900.0
2020,1,1,0,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.389653842877692,163.74755438479218,0.208,1.035624165082,0.7518997802392,83.8704346763,-10.09235867294,900.0
2020,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.735080189638426,159.1505098132854,0.208,1.2166764559812,0.9681540403772,87.11952445593333,-10.193442920873332,900.0
2020,1,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.600772767427424,153.75968212910408,0.208,1.0993216280752,0.9998502351478,87.96810874933334,-10.336413122806666,900.0
2020,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.509588826570154,147.9911553531676,0.208,1.0169376545112,1.030614743142,91.44058484963332,-10.610994583866667,900.0
2020,1,1,2,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.515746816126643,142.03734702908324,0.208,0.9708035042132002,1.04779662692,93.7407912233,-10.796183867666667,900.0
2020,1,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.588186418141504,135.9968777767367,0.208,0.9985876350012001,1.071198953642,96.4860666414,-11.196654866900001,900.0
2020,1,1,3,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.60832696944375,129.9274802175658,0.208,1.040093345212,1.067817509828,97.73195510579998,-11.605712619533332,900.0
2020,1,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.637885982710397,123.86809704182986,0.208,1.1166712159960002,1.0785658328680001,97.68672915946667,-11.956333351466666,900.0
2020,1,1,4,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.589283508618318,117.84899581212636,0.208,1.224805323358,1.0798402783380001,97.41636787959999,-11.776767945699998,900.0
2020,1,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.434577956035299,111.89695353992559,0.208,1.327778423444,1.106724352644,96.9320009778361,-11.411780394366666,900.0
