Time,Precip
0.0,0.848260544505
30.0,0.842386046823
60.0,0.952607614566
90.0,0.921239145682
120.0,0.860030512356
150.0,0.96080784217
180.0,0.813522243507
210.0,0.782901700129
240.0,0.848057930176
270.0,0.808831682179
300.0,0.854116995751
330.0,0.870114207116
360.0,0.805256740788
390.0,0.770934328258
420.0,0.852870499588
450.0,0.946525010384
480.0,0.935314882141
510.0,1.00797148099
540.0,0.883512743302
570.0,0.962333648229
600.0,0.856548088109
630.0,1.01730901708
660.0,0.94429147075
690.0,0.735776740989
720.0,0.918900057689
750.0,0.673891843719
780.0,0.813697884598
810.0,0.786852989502
840.0,0.762279293494
870.0,0.930174891195
900.0,0.832392334351
930.0,0.832081617025
960.0,0.831805683773
990.0,0.790928623765
1020.0,0.608421720177
1050.0,0.797295332897
1080.0,0.753812372085
1110.0,0.707098685942
1140.0,0.786111046016
1170.0,0.771440998526
1200.0,0.713039257059
1230.0,0.729466175126
1260.0,0.867112055952
1290.0,0.755164157799
1320.0,0.764449485555
1350.0,0.702937859251
1380.0,0.798504036395
1410.0,0.798643144492
1440.0,0.743869212937
1470.0,0.677234906639
1500.0,0.744118585883
1530.0,0.826073159133
1560.0,0.66001426694
1590.0,0.606285598799
1620.0,0.57245124264
1650.0,0.630296867429
1680.0,0.645864909843
1710.0,0.598116304406
1740.0,0.616528358213
1770.0,0.61334606678
1800.0,0.521411166453
1830.0,0.647656929096
1860.0,0.622349116454
1890.0,0.610695410927
1920.0,0.613845339748
1950.0,0.635288144138
1980.0,0.606682431391
2010.0,0.666493460582
2040.0,0.712576906225
2070.0,0.683350325249
2100.0,0.736507608348
2130.0,0.89291240508
2160.0,0.767238431435
2190.0,0.770694680707
2220.0,0.850746575943
2250.0,0.919347891688
2280.0,0.690975640894
2310.0,0.811864163013
2340.0,0.863311687801
2370.0,0.897680621126
2400.0,0.858381731871
2430.0,0.878791470102
2460.0,0.926759111349
2490.0,0.996165767009
2520.0,0.884147816981
2550.0,0.950609969718
2580.0,0.965286192858
2610.0,1.32892276341
2640.0,1.0450053931
2670.0,1.02162542672
2700.0,0.912621218418
2730.0,1.00071943266
2760.0,0.920793827367
2790.0,0.899251518838
2820.0,0.975145422588
2850.0,0.76795923595
2880.0,0.803191004283
2910.0,0.898279447715
2940.0,0.953184241135
2970.0,0.913238716921
3000.0,0.868676224034
3030.0,1.00654339832
3060.0,0.849313568209
3090.0,0.883885418065
3120.0,1.00373309729
3150.0,0.870455293537
3180.0,1.04475783733
3210.0,0.955669989368
3240.0,1.0131946281
3270.0,0.981970605995
3300.0,0.948524637426
3330.0,1.0557946413
3360.0,1.29240749142
3390.0,0.927962102294
3420.0,0.965643080226
3450.0,0.954956414139
3480.0,0.745007165613
3510.0,0.787352949054
3540.0,0.662465048953
3570.0,0.784116320968
3600.0,0.734594395372
3630.0,0.789676996857
3660.0,0.751864689064
3690.0,0.649065372678
3720.0,0.684687929927
3750.0,0.609602580892
3780.0,0.571091483793
3810.0,0.703988290163
3840.0,0.612229781383
3870.0,0.569425115245
3900.0,0.700122307342
3930.0,0.573689989657
3960.0,0.5184497934
3990.0,0.459433956537
4020.0,0.536245033904
4050.0,0.56373786995
4080.0,0.512175966091
4110.0,0.507907977626
4140.0,0.499402767372
4170.0,0.466254931297
4200.0,0.45494696019
4230.0,0.473487915177
4260.0,0.486873874946
4290.0,0.490469703558
4320.0,0.499584880281
