Time,Precip
0.0,0.869205408244
30.0,0.964835349178
60.0,0.762123844758
90.0,0.854855793969
120.0,0.754210514839
150.0,0.732800687864
180.0,0.74029829655
210.0,0.656158363852
240.0,0.662106903036
270.0,0.790025321809
300.0,0.711506658779
330.0,0.692966343801
360.0,0.627468571929
390.0,0.642961180948
420.0,0.677815519411
450.0,0.69101306527
480.0,0.709392109749
510.0,0.657586039993
540.0,0.660595447708
570.0,0.676123516811
600.0,0.591186382169
630.0,0.587875187674
660.0,0.586525961009
690.0,0.636258856907
720.0,0.724835222973
750.0,0.746506932899
780.0,0.845338506564
810.0,0.915236856404
840.0,0.74309891657
870.0,0.768384874931
900.0,0.770783101445
930.0,0.742180162626
960.0,0.758065514557
990.0,0.812029101015
1020.0,0.803291245247
1050.0,0.652983856221
1080.0,0.645400277932
1110.0,0.68421492521
1140.0,0.832209483553
1170.0,0.73616215937
1200.0,0.653231323636
1230.0,0.596836454536
1260.0,0.528818994918
1290.0,0.602304718859
1320.0,0.56917035843
1350.0,0.627798013034
1380.0,0.486204680362
1410.0,0.594886342062
1440.0,0.566011822509
1470.0,0.540613461002
1500.0,0.64733015998
1530.0,0.570379963935
1560.0,0.692841192787
1590.0,0.695561527983
1620.0,0.634943311917
1650.0,0.678455584319
1680.0,0.63464313763
1710.0,0.698543183102
1740.0,0.712057950852
1770.0,0.808129852804
1800.0,0.583657019684
1830.0,0.685402972006
1860.0,0.689981219053
1890.0,0.6031387411
1920.0,0.774305109876
1950.0,0.617278622868
1980.0,0.816177910517
2010.0,0.800826936323
2040.0,0.689952563424
2070.0,0.772003294247
2100.0,0.596312492959
2130.0,0.621036757415
2160.0,0.749147136835
2190.0,0.746597431643
2220.0,0.808737497687
2250.0,0.788654736715
2280.0,0.789115658484
2310.0,0.814270454649
2340.0,1.03679755283
2370.0,1.15732070094
2400.0,1.2664391119
2430.0,1.3382836797
2460.0,1.020092343
2490.0,1.3561363394
2520.0,1.29698315253
2550.0,1.42111572337
2580.0,1.22532077119
