Time,Temp,RH
0.0,7.57661143517,52.6700404765
30.0,8.25643915412,53.5055180348
60.0,8.22848680669,61.9317800656
90.0,6.81066154394,83.3631138971
120.0,6.68518283272,77.8617004476
150.0,6.46919085496,80.7362334806
180.0,5.32201688062,76.4647633391
210.0,5.5274973568,66.3720347691
240.0,5.12536323314,76.143619354
270.0,5.17495822552,78.5034089041
300.0,5.13725867771,61.9689932526
330.0,5.4519080375,68.9794545167
360.0,5.58963715753,51.4204271661
390.0,7.490122588,44.554144617
420.0,7.63350581612,43.2092914114
450.0,9.94924932112,37.7628502179
480.0,10.0129731308,35.4601821759
510.0,10.378068883,34.7230743976
540.0,11.2589484867,36.1104362761
570.0,9.38470042041,30.5712713525
600.0,10.6261602661,30.993843294
630.0,12.4338576901,35.8611210603
660.0,12.3189980158,23.7194081074
690.0,14.1438797727,21.6548370512
720.0,13.6948814998,18.0135676311
750.0,14.1403097273,27.0719218433
780.0,13.6427518455,20.706524885
810.0,12.2731754205,19.3095939663
840.0,11.4054471668,20.9882792963
870.0,11.3162009028,25.1036294932
900.0,10.3538591112,19.8067375589
930.0,9.37665395338,21.2554744571
960.0,7.78512816822,25.2986802612
990.0,7.05164851683,29.0770109629
1020.0,6.07097097092,28.1580572847
1050.0,4.51480042992,28.3805699342
1080.0,4.14303204696,27.9837839369
1110.0,4.23942144986,24.3549102057
1140.0,3.51426651788,27.8740761457
1170.0,3.48099439648,33.7766702144
1200.0,2.91848858015,29.5982972945
1230.0,4.57607876567,36.7912844957
1260.0,3.10270213153,29.8393798159
1290.0,3.54959227675,29.1501168565
1320.0,2.79696734437,32.6200993974
1350.0,1.73293896157,31.453481701
1380.0,1.35489563836,27.3776137045
1410.0,0.243708581182,32.1619954388
1440.0,0.545093976755,34.1376121049
1470.0,0.694195671198,33.4497955823
1500.0,-0.905949915384,33.8066153141
1530.0,-0.788130783144,37.6428029706
1560.0,-0.250181911931,34.0067651497
1590.0,-0.771883615837,34.0842355919
1620.0,-1.32307014528,33.8332624043
1650.0,-1.00486105444,32.5793022273
1680.0,-2.25988557871,36.3857226671
1710.0,-2.45237806031,36.1340161432
1740.0,-2.96532047985,39.6218702406
1770.0,-2.16801778302,37.7088584348
1800.0,-2.8467515611,33.6027349382
1830.0,0.0118458859839,34.0883990068
1860.0,-0.018060975638,30.3990862452
1890.0,1.00494213431,27.9637513511
1920.0,2.22971467643,26.1863338408
1950.0,2.8506648868,25.8709141506
1980.0,3.97427758241,19.9621892726
2010.0,6.19669884316,14.7808375968
2040.0,7.5503684711,17.4113725829
2070.0,8.76591250767,15.9733120322
2100.0,9.82021540374,12.533494382
2130.0,9.83284875776,13.0275250702
2160.0,10.9742058885,6.23530214046
2190.0,11.2040544084,5.89169490801
2220.0,11.5484110671,4.43643726411
2250.0,12.0587277348,6.0083054511
2280.0,11.7051730112,4.44045728318
2310.0,10.0624498371,8.8368667086
2340.0,9.82013270863,6.90768118534
2370.0,8.51869417998,10.909161473
2400.0,8.26765888405,16.1813539713
2430.0,6.92369832084,14.7144759023
2460.0,5.73703454853,18.93063854
2490.0,4.8887510323,17.2385687602
2520.0,4.95374029941,22.8868303334
2550.0,4.14298735332,26.3349372435
2580.0,3.835629142,22.2992997142
2610.0,3.60768722206,22.9750109684
2640.0,3.31541230691,26.734015278
2670.0,4.16097221438,24.0486992436
2700.0,4.03349921856,23.1719864294
2730.0,4.90735997238,23.8241016182
2760.0,3.8982144032,26.7805155959
2790.0,2.55818581701,28.0089457714
2820.0,2.84451452402,28.2363659128
2850.0,2.43209588978,27.6423454132
2880.0,2.33952114909,27.8534709918
2910.0,2.39718346464,29.1356463809
2940.0,1.99883630231,30.233242975
2970.0,1.20972775242,29.4964174974
3000.0,0.918190728247,27.8885888698
3030.0,0.0573246719031,29.1038081298
3060.0,-0.395919935473,30.1646252813
3090.0,-0.664217883924,34.5060719008
3120.0,-1.81662803126,35.7952377167
3150.0,-1.85625407848,34.8922600105
3180.0,-1.04315062323,30.1109049497
3210.0,-0.217017267068,31.5934043773
3240.0,0.120733970246,33.3545728573
3270.0,0.0464152422475,27.7513987618
3300.0,-0.896692395839,24.5261956103
3330.0,0.526178276764,21.1643836697
3360.0,1.40912668446,22.8773837654
3390.0,3.21053627879,15.2566038104
3420.0,4.74333509381,14.0698240374
3450.0,6.60602653099,15.8608941179
3480.0,8.09171236676,15.2929517879
3510.0,9.90580401873,11.0633591787
3540.0,10.3355338651,9.75170149406
3570.0,12.2410367081,12.0679517448
3600.0,12.7569107945,11.0070521407
3630.0,13.3262721628,9.92731264811
3660.0,13.3141644079,10.9744242726
3690.0,12.9476722864,19.8535889236
3720.0,11.3349642188,13.2352920152
3750.0,11.1427741772,14.8531324482
3780.0,11.1842103354,18.7429227913
3810.0,11.1120186688,19.614720686
3840.0,9.39945382243,20.4609748925
3870.0,8.06441052813,22.7587256347
3900.0,8.28719983193,21.4976341613
3930.0,7.62800089874,20.9345705787
3960.0,7.38971208467,23.6358634651
3990.0,6.30598370689,27.3591494251
4020.0,4.96949135824,28.5708274369
4050.0,4.62324231791,35.6644927739
4080.0,4.39960332423,34.6733969563
4110.0,3.40232378178,35.4846493347
4140.0,5.99259176399,32.8403262041
4170.0,5.50203220926,31.1783326957
4200.0,4.96359991552,32.1934733952
4230.0,4.84086413485,29.9911966744
4260.0,5.10282064854,28.8105274672
4290.0,4.20008348198,30.9064280947
4320.0,3.72941963343,27.3613948497
4350.0,3.2091007792,28.917453795
4380.0,2.10368002468,30.8738017638
4410.0,1.4266717704,29.5525991455
4440.0,3.14962277106,28.1255886218
4470.0,1.93942836754,31.7152587216
4500.0,1.55797117885,32.2614623099
4530.0,2.37145349379,33.6742769906
4560.0,-0.428313727687,31.4890553514
4590.0,0.307770309995,30.8484003141
4620.0,0.405569015009,31.9715869255
4650.0,0.853316840505,27.6105819795
4680.0,2.95034451846,24.3968600462
4710.0,4.71956037958,23.6903645358
4740.0,4.75193975761,23.3101909998
4770.0,5.33962929124,24.6862346127
4800.0,6.64927681901,18.3825079746
4830.0,7.55769617402,16.7997075478
4860.0,8.71730479473,14.1023566849
4890.0,10.0660630994,13.6980270262
4920.0,11.4633677596,9.93459254866
4950.0,12.2412652933,7.6150302498
4980.0,12.8324490409,6.86282929513
5010.0,13.4668684425,2.27431156227
