Time,DNI,GHI,Temp
0.0,0.508134870581,0.0,7.57119119435
30.0,5.56541396635,0.0,7.39820769203
60.0,3.08744326124,0.0,6.9164978609
90.0,-1.33941825475,0.0,6.54281455874
120.0,2.89560001876,0.0,6.63866805882
150.0,-1.88768077109,0.0,6.54880825159
180.0,-0.526229315746,0.0,6.73112980076
210.0,-0.497765549588,0.0,5.76885396046
240.0,-6.07196026422,0.0,5.9081374346
270.0,-0.244493032464,0.0,5.68902760907
300.0,0.484874347661,0.0,5.76366769024
330.0,1.22641768661,0.0,6.82453207362
360.0,2.31821540839,0.0,7.36637626111
390.0,1.72374750379,0.0,8.14239226442
420.0,0.673549467885,184.182749009,8.29218815302
450.0,3.62369415263,0.0,8.48613151634
480.0,1.85270421265,0.0,8.85247749498
510.0,5.88568770162,0.0,10.4273375241
540.0,5.12056402618,0.0,11.3864038793
570.0,2.73059057762,0.0,11.259855663
600.0,-0.451996678835,0.0,11.5440038355
630.0,3.30249265873,0.0,12.8043362505
660.0,4.79083237851,0.0,12.9224214555
690.0,5.6239251058,0.0,13.8241377265
720.0,2.20264152204,0.0,14.4469737293
750.0,0.624420105134,0.0,14.4942507131
780.0,-0.325845317273,0.0,14.648834968
810.0,-1.16027184786,0.0,14.929489143
840.0,1.34028208136,0.0,14.6959986533
870.0,1.94763253779,0.0,13.8726217518
900.0,-14.4647899954,0.0,12.719919493
930.0,-1.4438480116,0.0,11.2335864226
960.0,-1.44854673808,0.0,10.0230174958
990.0,-1.12808836448,483.648630849,9.34148557449
1020.0,3.01336779045,0.0,8.35653796745
1050.0,2.03521282421,0.0,7.27399346567
1080.0,2.92536680565,0.0,6.16212762863
1110.0,2.01083863691,0.0,5.4913824853
1140.0,-1.10888506965,0.0,4.73808233155
1170.0,-31.6359254817,0.0,4.2713019651
1200.0,-65.0364835471,0.0,2.50708699572
1230.0,-52.3661780703,0.0,2.78159554395
1260.0,-1.44775442673,0.0,2.92754930699
1290.0,-2.28801247196,0.0,2.54759233877
1320.0,-72.3910641088,0.0,0.16925441469
1350.0,-96.6951480817,0.0,0.142809641649
1380.0,-54.3250536916,0.0,-0.375461400838
1410.0,-0.860826273565,0.0,0.926648939373
1440.0,-0.872620030637,0.0,0.779463679723
1470.0,0.99188335308,0.0,0.28102438471
1500.0,0.715219067012,0.0,0.275198815725
1530.0,-1.47118568667,0.0,0.297044321902
1560.0,3.91415319375,0.0,-0.0387047625788
1590.0,2.61846338944,0.0,0.660874109959
1620.0,1.69069306952,0.0,0.237810427575
1650.0,3.32155467156,0.0,0.811656545844
1680.0,5.39529791001,0.0,0.725261077934
1710.0,5.68228073259,0.0,0.982402825527
1740.0,33.814727341,0.0,1.46404769475
