Time,DNI,DHI,Temp
0.0,-2.30495665635,11.8760352779,2.69385649069
30.0,-2.19899904325,20.2840788957,2.33129135216
60.0,-2.03610858843,3.77921347902,1.67016232702
90.0,-2.31928620131,8.06067964371,1.56011415046
120.0,-19.2152617951,-1.52168248866,1.84629292747
150.0,-2.28143256605,11.8032336726,1.97180866272
180.0,-0.455072340481,6.71369779841,1.65279487948
210.0,0.58848477444,24.5994069462,0.913047640905
240.0,-1.93170189197,38.3674734397,0.346005945163
270.0,-2.33180234262,49.2895239699,0.508138544869
300.0,-2.17423540786,55.0741319724,1.34687157478
330.0,-0.293522369721,51.2152493115,1.99014766064
360.0,-24.7123004669,29.5075637677,1.93761656197
390.0,-0.941450194968,14.4635271223,3.43031892763
420.0,-0.813630453218,-3.89167758996,4.78881603064
450.0,-0.314631285795,30.3618280421,5.64217236485
480.0,-1.72030721657,17.9277558929,7.06294085715
510.0,-42.0214439446,-3.96646582407,8.06806758884
540.0,-44.3546443762,-40.1311329046,9.4305766036
570.0,-13.8174302905,-42.5269007965,10.9709096176
600.0,-4.45407829509,-33.2984315307,12.664170646
630.0,-41.0320172686,-38.7395909039,13.7404603394
660.0,-37.8881589064,-60.8705875278,14.4976137546
690.0,-29.4468518236,-68.032169261,14.5426362778
720.0,-7.42046972272,-70.015737932,15.3368317292
750.0,-15.7658390712,-60.7381808558,15.4356146728
780.0,-1.54070660166,-72.05247867,16.3958137481
810.0,-2.67341783772,-62.1145740879,16.3624471217
840.0,-2.16277042358,-69.9545684017,16.0736281649
870.0,-146.858673974,-61.9989199227,15.3170637934
900.0,-107.681871186,-42.0934520671,14.6187184234
930.0,-178.252457808,-29.8132645704,13.4049259978
960.0,-165.178761587,-20.8290535435,12.5459239293
990.0,-195.886551565,-31.0478377658,11.3965067032
1020.0,-200.368194577,-15.7716987808,10.7492318328
1050.0,-201.695527725,-6.21442647981,10.110450514
1080.0,-201.477239396,-5.91261795542,9.76599942383
1110.0,-172.529732464,3.35781872239,9.61960257148
1140.0,-83.1394594366,-0.969842872286,9.47032313556
1170.0,-22.004746719,-101.783395283,9.40600875533
1200.0,-24.0631759867,-91.3615226849,9.01102221753
1230.0,-2.09413741427,-1.29498756844,8.16023908991
1260.0,-23.734710633,-75.8079984189,7.6607890083
1290.0,-45.917310554,-1.80310084431,6.60068799539
1320.0,-22.2847926263,-45.4687309372,5.94086775866
1350.0,-82.454085377,-24.0622226156,5.11772426291
1380.0,-86.236027363,-111.562779316,5.14464006636
1410.0,-22.1400301952,-55.2905565834,5.34279464353
1440.0,-1.90187159883,-91.7098159506,5.21445302887
1470.0,-0.546134999475,-2.70277754659,4.51325447801
1500.0,-1.53579103389,-2.81413534135,4.7382987437
1530.0,0.99345770313,-1.51278857565,3.8932928972
1560.0,2.28319699609,-3.56219298834,3.73763094388
1590.0,-2.15046345631,-15.2212832898,3.63018551978
1620.0,-0.140311050243,-10.8422274231,4.37345318466
1650.0,-1.40827091376,-11.8232724118,4.6124710177
1680.0,-0.189951672837,-4.39646631582,5.07513322543
1710.0,-26.1566195989,-0.319214215271,4.09081181602
1740.0,-72.9168553525,8.55694460342,4.56626663923
1770.0,-89.4476286549,18.2566682839,5.87898554334
1800.0,-96.9547203882,10.1523585699,5.87306669066
1830.0,-24.4818139419,13.4265074593,6.08076898792
1860.0,-1.59236118586,29.4259145588,6.29963914413
1890.0,-108.001711627,60.5145804162,7.14965173064
1920.0,-2.03619039146,33.5182845657,8.35077669604
1950.0,-2.18479396453,21.614889539,9.47053797889
1980.0,1.28622624186,19.6778676345,10.4528890859
2010.0,1.35893892602,-3.49992428984,12.0328645806
2040.0,1.10842007589,-31.8591050239,13.3630598651
2070.0,-0.850478057024,-62.9808690946,13.3202417121
2100.0,-1.97050605835,-61.1675509955,13.5355032738
2130.0,-0.900274874691,-64.5742900271,13.9806665803
2160.0,-0.529646834292,-81.1329490111,14.2302189664
2190.0,-0.970522663756,-79.6574298247,13.7289066111
