Time,Wind
0.0,1.33237534676
30.0,1.34972837784
60.0,1.3433626512
90.0,1.46554556995
120.0,1.71094363096
150.0,1.18307331866
180.0,1.30658710794
210.0,1.54093130408
240.0,1.49192475447
270.0,1.26320991815
300.0,1.25082408891
330.0,1.36243237599
360.0,0.82010983554
390.0,0.957178108906
420.0,1.03164680408
450.0,1.20904434355
480.0,1.27809808368
510.0,1.31614115407
540.0,1.36310884093
570.0,1.47779114715
600.0,1.84770648973
630.0,2.28566018443
660.0,2.490140767
690.0,1.64569790397
720.0,1.22987901682
750.0,1.27368431702
780.0,1.56064931783
810.0,1.58887375178
840.0,2.30044941873
870.0,2.67977501927
900.0,3.62185685013
930.0,5.13336709541
960.0,4.91898655804
990.0,4.01554346264
1020.0,4.46059085576
1050.0,4.78719681369
1080.0,5.58356560342
1110.0,6.93345470569
1140.0,6.40563006302
1170.0,7.01493784153
1200.0,6.80103766078
1230.0,6.31602339302
1260.0,3.9626916326
1290.0,4.46454636514
1320.0,3.96234869852
1350.0,5.23581053045
1380.0,3.80067568077
1410.0,2.36565792028
1440.0,1.74543142443
1470.0,1.27214776318
1500.0,1.26832213485
1530.0,1.34814896749
1560.0,1.03119372417
1590.0,1.47008811249
1620.0,1.17289597023
1650.0,1.08884929829
1680.0,1.14229055732
1710.0,0.873654437821
1740.0,0.91599185457
1770.0,1.00754280462
1800.0,1.06110308743
1830.0,0.810715562077
1860.0,0.645573820077
1890.0,0.973250073582
1920.0,0.700533173218
1950.0,0.814830667147
1980.0,0.949608953481
2010.0,0.829773641829
2040.0,0.792279866738
2070.0,0.886094826908
2100.0,0.515397167328
2130.0,0.850994543701
2160.0,1.01125131386
2190.0,1.0399028582
2220.0,0.997926844416
2250.0,1.143396205
2280.0,0.930336823605
2310.0,0.688022700252
2340.0,1.10941749366
2370.0,1.61719189531
2400.0,2.09622386892
2430.0,4.30072753681
2460.0,6.90715582513
2490.0,6.76596989159
2520.0,6.683107527
2550.0,7.09090276759
2580.0,6.82707144158
2610.0,5.04432256408
2640.0,4.55954582496
2670.0,4.12451887676
2700.0,5.51460617893
2730.0,4.46718143616
2760.0,6.09295911618
2790.0,5.90078984328
2820.0,5.11433329802
2850.0,3.99826034475
2880.0,2.65440305428
2910.0,2.67098087781
2940.0,2.63188270584
2970.0,1.9849961834
3000.0,1.35112977838
3030.0,1.71108797856
3060.0,1.57595795365
3090.0,1.37965102354
3120.0,1.57340443607
3150.0,1.81441586645
3180.0,1.68018427592
3210.0,1.42192282777
3240.0,1.33382861745
3270.0,1.38147542403
3300.0,1.33440995351
3330.0,2.19400488041
3360.0,1.69826276141
3390.0,1.56945628044
3420.0,1.43006697444
3450.0,1.65865808713
3480.0,2.03402599894
3510.0,2.52236418442
3540.0,3.290745452
3570.0,1.97438999154
3600.0,1.63585842189
3630.0,2.37478683339
3660.0,1.91051051758
3690.0,2.49557305798
3720.0,1.61450087704
3750.0,1.60790414123
3780.0,1.48817487472
3810.0,1.42040117478
3840.0,1.56635292331
3870.0,1.19576873394
3900.0,2.0552838513
3930.0,2.19334339511
3960.0,1.79027914509
3990.0,1.97379056231
4020.0,1.84471543559
4050.0,2.62344477035
4080.0,3.82521582711
4110.0,4.47834944145
4140.0,4.22858835766
4170.0,6.00177092319
4200.0,5.42360021961
4230.0,5.82243928569
4260.0,4.83248286745
4290.0,4.32169535072
4320.0,4.80628304752
4350.0,4.09879564821
4380.0,3.40913876854
4410.0,3.84159487824
4440.0,4.06827348931
4470.0,4.44968139254
4500.0,6.110689424
4530.0,6.54247587527
4560.0,6.5332937335
4590.0,6.75255051493
4620.0,7.40931308693
4650.0,7.37501406509
4680.0,7.37882119855
4710.0,7.6822529039
4740.0,6.56365204655
4770.0,7.32388624131
4800.0,11.6579593214
4830.0,12.5941867739
4860.0,7.08859837035
4890.0,12.4096365863
4920.0,7.64602908031
4950.0,7.37244459769
4980.0,6.85543480752
5010.0,11.1115511741
5040.0,7.19073914411
5070.0,6.30564162156
5100.0,4.60578226967
5130.0,3.40112741035
5160.0,2.37103711071
5190.0,3.21624712319
5220.0,2.80716761158
5250.0,2.38271490296
5280.0,2.09493295191
5310.0,2.02255899418
5340.0,2.49126478238
5370.0,2.30419912219
5400.0,2.43043010013
5430.0,2.6745399685
5460.0,2.77203801242
5490.0,4.20560327343
5520.0,2.34485685317
5550.0,2.2930628976
5580.0,2.57850818767
5610.0,2.30035968643
5640.0,2.43083802331
5670.0,2.72344015154
5700.0,3.20559158515
5730.0,1.67734620906
5760.0,1.36377847583
5790.0,1.46062768923
5820.0,1.19284615974
5850.0,1.25104615569
5880.0,1.04831775172
5910.0,0.711980370671
5940.0,0.782927306021
5970.0,0.824343853637
6000.0,0.795789798067
6030.0,0.570084199353
6060.0,0.950944836153
6090.0,0.863746066246
6120.0,1.07795907169
6150.0,1.18738113243
6180.0,1.04393590884
6210.0,0.969476971774
6240.0,1.13435211479
6270.0,1.12535917118
6300.0,1.2017486959
6330.0,0.961298154625
6360.0,0.941108419726
6390.0,1.00985057929
6420.0,0.697630473488
6450.0,0.760155337004
6480.0,0.771544164372
6510.0,0.688867401722
6540.0,0.519164948115
6570.0,0.566124329789
6600.0,0.671830361327
6630.0,0.634340053973
6660.0,0.764915373132
6690.0,0.462663261649
6720.0,0.596986748671
6750.0,0.747967987878
6780.0,0.593519653364
6810.0,0.669503396322
6840.0,0.388860843573
