Time,Temp,RH
0.0,5.75776263116,31.1250928974
30.0,6.06821172925,30.846074799
60.0,5.28034872673,31.3556123806
90.0,3.78818625076,28.1047481552
120.0,3.05544710184,30.5277728642
150.0,3.29453409154,32.7189403681
180.0,2.73628642936,36.7894573095
210.0,1.62510087779,35.295568498
240.0,1.66484890796,37.7190804084
270.0,1.93153239985,38.6749615258
300.0,1.85737293565,37.9050772502
330.0,1.83094914975,35.4364092276
360.0,2.09278064863,35.322792361
390.0,2.53622549607,34.1945677056
420.0,3.62554576749,30.8034595296
450.0,4.10220815521,29.466590583
480.0,6.66174363669,29.9970276892
510.0,6.9513769116,27.1187767465
540.0,7.94549815721,23.4043931042
570.0,8.8395744149,24.3935791818
600.0,9.64152530768,21.9588375722
630.0,11.0216559032,22.6671715801
660.0,13.1264299265,17.9000715163
690.0,12.1362819273,31.8981146779
720.0,13.4631724664,32.1559044147
750.0,12.9001459931,36.2943075657
780.0,12.9393285928,22.0364618824
810.0,13.2263926765,22.5511348065
840.0,12.798080808,30.8255123431
870.0,12.0856857428,24.7553075415
900.0,11.3652992721,31.2826491567
930.0,10.8449616897,33.7468424457
960.0,11.7029331273,29.2479447971
990.0,10.2033203401,28.74695526
1020.0,8.27489286767,38.9674019937
1050.0,6.41359294103,30.6043305325
1080.0,5.67978552306,45.8943779249
1110.0,3.91489346132,49.5336442766
1140.0,3.49065631956,50.1525703713
1170.0,3.10125980144,51.8143092423
1200.0,3.70524150711,54.2886492476
1230.0,3.47094856248,53.8644768725
1260.0,3.59155223815,49.6742407783
1290.0,3.22595519258,45.9635262212
1320.0,3.45133079022,40.4087175755
1350.0,5.35061303116,45.502572401
1380.0,6.0329942963,45.2311429734
1410.0,6.09014192687,45.9364298313
1440.0,4.21604366371,54.9458692924
1470.0,5.47448133116,59.8729021621
1500.0,4.66292637938,58.9099703654
1530.0,3.3776690805,48.6636426586
1560.0,3.0052107123,52.5030312717
1590.0,1.37394901476,55.665187695
1620.0,2.41240944358,67.0374822087
1650.0,2.16438196895,67.5403650161
1680.0,0.618673609203,59.4475337464
1710.0,0.979324263045,84.2855493789
1740.0,1.43169217076,62.311773347
1770.0,1.07412598676,62.9566312892
1800.0,1.86673868843,61.4118577737
1830.0,2.37065064332,60.372292172
1860.0,4.34070405303,55.2634845213
1890.0,5.79961771659,43.9867283182
1920.0,8.1189691812,34.2936022224
1950.0,10.0210939515,29.8121048637
1980.0,9.51436334197,29.8397677408
2010.0,9.55830770572,32.4223203735
2040.0,9.29464881006,46.4670717653
2070.0,10.4157907114,43.077380508
2100.0,11.4268492984,41.0480256694
2130.0,12.6791192161,28.7849295646
2160.0,13.4581833228,32.8250488315
2190.0,13.7235805045,33.1732745622
2220.0,13.5152536959,28.9642331447
2250.0,14.0146347597,22.8194385079
2280.0,13.8810062058,25.1580886958
2310.0,14.9154106844,22.3356172476
2340.0,13.8410966419,13.5727896167
2370.0,13.1582695272,15.118660895
2400.0,12.6061701826,17.9143427965
2430.0,9.65754718025,21.3251470772
2460.0,8.36814967713,22.5842460827
2490.0,6.73828957288,21.8128141956
2520.0,6.96700982638,19.1178748755
2550.0,6.39213393109,20.8053269715
2580.0,6.59178306425,25.8217550277
2610.0,6.59447233933,28.7993771372
2640.0,4.86790214572,30.4248599591
2670.0,3.89685979975,26.816689343
2700.0,3.23123191574,28.213745843
2730.0,2.02675626769,26.1281199919
2760.0,2.41461254146,27.0352630344
2790.0,1.58812171737,29.3779519469
2820.0,1.38669940387,28.3551838968
2850.0,0.509083398739,28.8552786789
2880.0,1.32344947039,34.4205926679
2910.0,1.25147885089,28.2233150671
2940.0,0.751440288733,31.0903860823
2970.0,0.546600958342,32.1046966774
3000.0,0.679372427033,27.8869512621
3030.0,0.413491600825,33.0152648794
3060.0,0.655298983485,31.7819182962
3090.0,-0.0807772776496,33.2296148752
3120.0,0.334333050482,32.615400134
3150.0,0.501462480975,32.0372318656
3180.0,0.922755593136,29.8661898434
3210.0,3.40311697873,29.3256283142
3240.0,3.18346429586,30.6243707917
3270.0,3.48167274615,31.3437271139
3300.0,3.76744041163,26.96672762
3330.0,4.18574341421,23.1556294498
3360.0,5.36895554469,21.9902187942
3390.0,6.17244315888,20.7867930978
3420.0,7.12326662171,18.5383822303
3450.0,8.61959224358,19.0791965142
3480.0,9.96963312917,11.8419310486
3510.0,10.5263006186,8.19433068584
3540.0,11.9478770424,7.01940219013
3570.0,11.9026714731,5.44263188484
3600.0,12.4103136484,-0.45430619581
3630.0,13.0155381491,-1.20873207218
3660.0,12.059767115,-1.93808715725
3690.0,11.966654204,0.994696392092
3720.0,11.0906867394,2.50527489229
3750.0,10.1544950384,6.11410255336
3780.0,10.8700768626,14.5239673504
3810.0,10.1492919646,15.1285421239
3840.0,8.08780735485,14.3882455946
3870.0,7.86365906375,13.9539691832
3900.0,7.64348193397,16.8659471751
3930.0,5.55099695563,18.2964775724
3960.0,5.69436824312,21.9974525226
3990.0,4.2977851815,25.9771841294
