Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,102574,-,-.1,-.2,35.93,-115.26,-8,1021,-8.1,w/m2,w/m2.1,w/m2.2,c,w/m2.3,w/m2.4,w/m2.5,Degree,c.1,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A.1,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A.2,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Relative Humidity,Temperature,Pressure
2020,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5866740939176351,166.67283543615451,0.208,0.75365537946,0.44820319053420005,22.5786922426,6.634675064016666,900.0
2020,1,1,0,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.9573102169859011,163.74755438479218,0.208,1.00007455222,0.598325476113,35.4405739547,9.856687301453334,900.0
2020,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.262556457150576,159.1505098132854,0.208,1.3319109153600002,0.7559918084720001,38.16159217653333,9.46115041157,900.0
2020,1,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.9042000063254882,153.75968212910408,0.208,1.584134442528,0.7499499368852001,41.070286173599996,9.29693167881,900.0
2020,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4952687996824228,147.9911553531676,0.208,1.820726777266,0.7399757357066,44.2007641412,8.855165499,900.0
2020,1,1,2,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3749240310462547,142.03734702908324,0.208,1.907411590686,0.7641368776326001,46.4484492833,8.74235595974,900.0
2020,1,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.182020859860927,135.9968777767367,0.208,1.9389457036520001,0.7819099407178001,47.61409215903333,8.390105137639999,900.0
2020,1,1,3,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1513638815758138,129.9274802175658,0.208,1.8687443562600003,0.7842235147480001,47.33915238753333,8.635162812313332,900.0
2020,1,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9847476341400982,123.86809704182986,0.208,1.6366236269860002,0.8344655662862002,46.827467138366664,8.469193398386667,900.0
2020,1,1,4,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8946752191928593,117.84899581212636,0.208,1.4285030320680003,0.8493925065874001,46.1571967604,9.463553145663333,900.0
2020,1,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7012027717593696,111.89695353992559,0.208,1.365318586106,0.8364369591486001,44.722270581,10.24881798623,900.0
2020,1,1,5,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6852107737036527,106.03829925274098,0.208,1.5892442653040002,0.827423455171,42.0880826395,11.761512123700001,900.0
2020,1,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6555070778905474,100.3010078910641,0.208,1.672721916548,0.813341378735,38.633267165266666,12.7309699428,900.0
2020,1,1,6,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6022534473178022,94.71639444337548,0.208,1.687903206818,0.7641666035772001,35.21346553283333,13.582593820066666,900.0
2020,1,1,7,0,0.3493492522612889,30.345761664673155,0.7091340101528039,0.1401670155990462,62.384289161596314,1.4182680203056077,1.0,-0.575932701516889,89.3206751120557,0.208,1.7231627069080004,0.7542136070092,35.13666726586666,13.943021068133332,900.0
2020,1,1,7,30,1.3620555396884768,249.41973604086445,26.75584942260018,3.9522358789787546,438.3690635252276,52.093430824894746,1.0,-0.5554178682814191,84.15650655870094,0.208,1.6864548833520001,0.7351080279204,34.48748901563333,14.590304180199999,900.0
2020,1,1,8,0,0.0,550.3455357398998,95.75131487892389,9.994280580040027,665.647451675147,139.40919893295305,1.0,-0.3709095299536026,79.27448766547862,0.208,1.482238302114,0.7072576468906,34.577071859899995,15.096737995666665,900.0
2020,1,1,8,30,0.0,722.2160254524558,184.69347166629254,16.1205355694581,785.7135983560348,229.97774439963203,1.0,-0.030193073826631528,74.7344667958214,0.208,1.501348931322,0.7025015236756,32.2336383155,16.2741846295,900.0
