Time,Wind
0.0,3.57367158655
30.0,2.70900686332
60.0,3.04735777766
90.0,3.53797198419
120.0,2.30012626324
150.0,1.92213229216
180.0,2.04155993055
210.0,1.43363477668
240.0,1.38359734303
270.0,2.07319753656
300.0,1.84408580569
330.0,1.79877020063
360.0,2.32278104231
390.0,2.24348576395
420.0,1.91309590685
450.0,1.41393184833
480.0,1.46952873912
510.0,1.63246204302
540.0,1.14328710141
570.0,1.41183670152
600.0,1.21579622197
630.0,1.64087377695
660.0,1.87169874155
690.0,2.06122417556
720.0,2.40885889665
750.0,2.93544337727
780.0,2.28620583441
810.0,1.7382340308
840.0,1.64849546407
870.0,1.35169355028
900.0,1.15916284174
930.0,1.12297698471
960.0,1.11738291503
990.0,1.08518574076
1020.0,1.12094379786
1050.0,1.15922409515
1080.0,1.08414121504
1110.0,1.25023923341
1140.0,1.43755525846
1170.0,1.52652419456
1200.0,3.04660292151
1230.0,3.28691920079
1260.0,3.9346387059
1290.0,2.7207085161
1320.0,1.93506250087
1350.0,2.2076163509
1380.0,2.69814797644
1410.0,2.22039475083
1440.0,2.61234787234
1470.0,3.09032838601
1500.0,1.72245884721
1530.0,1.48567632551
1560.0,1.37763485726
1590.0,1.5687037935
1620.0,1.69481565597
1650.0,1.72352929685
1680.0,1.75838232542
1710.0,2.10178492707
1740.0,2.13055263407
1770.0,1.3075760031
1800.0,1.29710707032
1830.0,1.26407273618
1860.0,1.47426133895
1890.0,1.42955074414
1920.0,1.38331483965
1950.0,1.22399991029
1980.0,1.01737592668
2010.0,0.813706689614
2040.0,0.879174513859
2070.0,0.987044440506
2100.0,1.12070768855
2130.0,1.0762681984
2160.0,1.12376805365
2190.0,1.25622206745
2220.0,1.35080152466
2250.0,1.3881803453
2280.0,1.28308239544
2310.0,1.39293316129
2340.0,1.20768171963
2370.0,1.2930590437
2400.0,1.29889261849
2430.0,1.12937031653
2460.0,0.967142019472
2490.0,0.694869749606
2520.0,0.661889030089
2550.0,0.713057237714
2580.0,0.515227511315
2610.0,0.974701732485
2640.0,1.00583255709
2670.0,1.30247865323
2700.0,1.22857837369
2730.0,1.48039513004
2760.0,1.31620679005
2790.0,1.42896677958
2820.0,1.21534095565
2850.0,1.3038612829
2880.0,1.63606675778
2910.0,1.97575828666
2940.0,1.27932813194
2970.0,1.2654782566
3000.0,1.15914511915
3030.0,1.1863845855
3060.0,1.32779675166
3090.0,1.51760000754
3120.0,2.2320432066
3150.0,1.63171171826
3180.0,1.67085692661
3210.0,2.03796717975
3240.0,2.1225191991
3270.0,1.84223005801
3300.0,2.5968164987
3330.0,1.94138533917
3360.0,1.56303159102
3390.0,1.69920905302
3420.0,1.47375343491
3450.0,1.27179693652
3480.0,1.42997051405
3510.0,1.08735699472
3540.0,0.891840566047
3570.0,0.780031817943
3600.0,0.856368863563
