Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,102574,-,-.1,-.2,35.93,-115.26,-8,1021,-8.1,w/m2,w/m2.1,w/m2.2,c,w/m2.3,w/m2.4,w/m2.5,Degree,c.1,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A.1,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A.2,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Relative Humidity,Temperature,Pressure
2020,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09022011545209807,166.67283543615451,0.208,0.904738852542,0.5286508411788,25.510829163633332,9.1160596905,900.0
2020,1,1,0,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09373561547507354,163.74755438479218,0.208,1.23582809217,0.7128986703152,38.754289789666664,13.506432560966667,900.0
2020,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1479576260829971,159.1505098132854,0.208,1.4479457550820003,0.8849047727864001,39.99887410146666,13.180534251166666,900.0
2020,1,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09383198801923401,153.75968212910408,0.208,1.4981260796040001,0.9074142323194,40.46851366623333,12.865120885500001,900.0
2020,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04177394752688061,147.9911553531676,0.208,1.53474354603,0.9016414716562001,41.49858999753333,12.575790039533333,900.0
2020,1,1,2,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.022798228157651264,142.03734702908324,0.208,1.5448899598899999,0.8677002887688,42.56730701396666,12.333165131633333,900.0
2020,1,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06933790245595144,135.9968777767367,0.208,1.5286810517199998,0.8530640456676,43.92238366229999,12.159666690633331,900.0
2020,1,1,3,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23695602533774718,129.9274802175658,0.208,1.727788167002,0.8428242796322001,44.50188414503333,12.091539951833333,900.0
2020,1,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22788765985888582,123.86809704182986,0.208,1.84555715876,0.8214861103483999,45.07305155746666,12.1464702882,900.0
2020,1,1,4,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32391373470913876,117.84899581212636,0.208,2.105594287872,0.8328045030702,44.0787740348,12.344987464266666,900.0
