Time,DNI,DHI,Temp
0.0,-1.63113776383,13.1529870215,-1.05731824277
30.0,-2.21446946909,12.1171159486,-1.90298327688
60.0,-0.611976048603,0.451259374452,-1.80561137082
90.0,0.760873742113,-39.2620121451,-1.96478747145
120.0,1.59327992058,10.3448816792,-1.88067257726
150.0,-0.342692767586,11.1052087118,-2.36106395099
180.0,-1.95652229372,13.9126495123,-2.76268802504
210.0,-15.5761456899,14.3414715487,-4.26789244419
240.0,-11.5509545903,15.5041435318,-4.92224993294
270.0,-6.86613975782,46.0699221893,-5.63405883356
300.0,-7.04592730369,54.5303364566,-6.39068597411
330.0,-22.260470189,69.4191568663,-7.0689389436
360.0,-12.0443083815,58.3894891319,-5.58078038532
390.0,-2.13325283866,33.7037122632,-5.18194126387
420.0,-23.7235134699,17.5360429943,-4.18040154291
450.0,-43.1340877107,5.17615923514,-3.10448431004
480.0,-15.8240729281,18.5451167783,-1.73142596007
510.0,-11.4751009305,-11.0587487396,0.694415973284
540.0,-0.451646627588,-32.3585121178,2.70435144469
570.0,-18.5074057887,-42.4263365263,4.89064272787
600.0,-0.8934663001,-43.4170387673,6.43144951522
630.0,2.32358353419,-55.8022676563,8.52699818506
660.0,1.05502339629,-73.88844779,8.61611939373
690.0,1.46627874727,-75.2499759948,9.77088747468
720.0,3.66280246351,-73.7787046478,9.66985537587
750.0,2.34887761755,-80.3471893607,10.4434413348
780.0,1.13276509193,-64.3588072943,11.7290620699
810.0,0.652051656407,-64.7083310844,12.6628771337
840.0,4.872562653,-101.083891683,13.0597534079
870.0,2.29691544789,-59.8416920745,12.9965189467
900.0,3.5864459813,-49.5557778032,12.8262200813
930.0,24.8267872491,-49.7852119215,12.3987950781
960.0,1.95355293298,-27.951193491,11.9541125395
990.0,23.8065165641,-36.1265443863,12.4527969215
1020.0,147.863479648,-45.5810732356,11.9062299064
1050.0,51.7229430597,-78.6816759477,11.1032647693
1080.0,2.4980320506,-36.1679785628,9.78084771072
1110.0,2.83688268053,-4.67577048154,9.36095208659
1140.0,6.34081810629,-1.20195230089,8.30474486845
1170.0,2.88800409844,-0.0844762325445,8.16689543183
1200.0,2.62648203042,7.14881675804,7.61746977995
1230.0,332.176847319,-18.7249196299,7.20269516866
1260.0,32.7459381296,6.85412165202,6.2587487853
1290.0,2.10111716724,8.31629729089,6.36993337006
1320.0,3.11935900297,5.91701991373,6.55673969826
1350.0,1.9802005524,3.54821182521,6.59449839668
1380.0,3.65972730819,-1.21685274404,6.94246251177
1410.0,33.4481701743,-9.94177781624,5.46071833905
1440.0,131.11340765,-20.2370562636,4.27750197799
1470.0,36.4889586858,-86.5442974408,4.24914040621
1500.0,88.2615344217,-144.589697233,4.052656805
1530.0,73.4817422541,-141.187463502,3.76533036115
1560.0,46.7087695553,-175.479775791,3.41286865624
1590.0,36.6752378655,-58.9278883735,2.78302758019
1620.0,-0.0225530511706,1.05028889174,2.96442544489
1650.0,-1.98247344243,22.4939227117,2.82825357272
1680.0,3.52020031976,12.8810598467,2.81006561691
1710.0,10.8416935376,18.3411411827,2.71136316735
1740.0,5.36988647862,18.3235086047,3.49121519523
1770.0,50.8722134739,-2.05761787672,4.75030520347
1800.0,35.0408673138,-144.209483817,5.64153003028
1830.0,63.7988169322,-48.7395845086,6.99132889547
1860.0,5.98634790996,-14.0764982086,8.78948546592
1890.0,1.012712012,-24.7271910196,10.0226968761
1920.0,0.779825229469,-29.4207763786,11.4900404706
1950.0,2.39468495446,-37.3309889523,13.2944830378
1980.0,6.06646161875,-46.2172275363,14.5868469609
2010.0,9.43155029601,-63.0409810216,15.8953846107
2040.0,4.8495761699,-68.0902785666,16.9891034794
2070.0,5.58009722186,-66.5890424077,17.5128112454
2100.0,43.46584526,-72.936185157,17.880408678
2130.0,70.026682305,-70.8703323419,18.0094370706
2160.0,246.207980854,-67.6973326727,17.4834191244
2190.0,160.440883821,-67.8859348706,17.0446095388
2220.0,14.2993246142,-61.3381199807,16.7561907683
2250.0,82.5622188283,-48.2087077376,16.5424955557
2280.0,99.7862348585,-25.285435175,15.9724539621
2310.0,98.4971600098,-44.0707220674,15.6936096576
2340.0,107.709046293,-40.0910963587,15.1293830047
2370.0,13.8728606206,-38.7895384306,14.5586941277
2400.0,106.258551214,-37.0049116422,13.2827292758
2430.0,79.8207361672,-18.8996897235,11.8474872533
2460.0,3.18774705422,16.784862191,11.1552768977
2490.0,71.9593058092,34.3183111548,10.5518555299
2520.0,158.094817717,23.6739828561,10.1197628473
2550.0,138.239978125,3.37764027542,9.35336368564
2580.0,124.284555396,5.27989749908,8.86685767978
2610.0,121.96460491,4.1647168899,7.48820715677
2640.0,386.363406464,8.80538807403,6.39967238388
