Time,Temp,RH
0.0,-1.26235704938,28.9143722929
30.0,-1.09465877767,35.6273470201
60.0,-1.55204342319,31.6464413421
90.0,-2.26239928817,31.4609027639
120.0,-2.37527558379,32.172478814
150.0,-2.08193771967,35.2210816309
180.0,-3.14881344775,33.5504583268
210.0,-3.14641243323,34.9687902244
240.0,-3.78191186861,34.804310661
270.0,-2.83271954307,33.0632499453
300.0,-3.58518709726,28.2412090875
330.0,-2.30975353387,28.8731180261
360.0,-2.17714012021,28.1908242413
390.0,-2.04246119622,24.9501422103
420.0,-1.35176597095,24.4221594541
450.0,-0.0143091637608,20.3947690664
480.0,0.917234799775,13.9772118311
510.0,2.01589463745,17.8354879387
540.0,3.38996495287,8.56073497021
570.0,4.57452649739,11.3887952173
600.0,5.4815622415,8.6237941969
630.0,6.13935274667,11.1825996013
660.0,7.18964110027,15.0894216507
690.0,7.97848497764,10.3902027951
720.0,8.14564113171,9.98208567548
750.0,8.58334150755,9.49479413809
780.0,8.51550517996,11.3554690585
810.0,8.26851399977,10.9879610892
840.0,7.47835337412,8.9572161272
870.0,7.12345106704,13.7929853212
900.0,6.24744963195,15.9483996675
930.0,5.06985938971,18.9135686692
960.0,4.21373376619,20.3285153829
990.0,3.42265472933,24.1887097793
1020.0,2.60807214588,22.6699898653
1050.0,2.51612863421,27.0647824171
1080.0,1.77966455975,28.2171553998
1110.0,1.2253978362,29.1293129537
1140.0,1.20127185406,24.4650581556
1170.0,0.289564586734,26.7536038005
1200.0,1.17148801427,29.3941333468
1230.0,0.847494940808,30.2540014864
1260.0,0.373229563969,34.1373754979
1290.0,1.23015381757,36.6805539212
1320.0,0.0103009778906,35.4368716586
1350.0,0.704481392263,36.612191624
1380.0,0.570817352401,36.8272306396
1410.0,-0.467935094733,35.7567468719
1440.0,-0.147943121219,31.9263464643
1470.0,-0.579276543116,35.2603234131
1500.0,-1.3801563991,34.4341134258
1530.0,-1.25234013184,34.3709146019
1560.0,-1.32830728253,35.6107398152
1590.0,-0.514528752295,39.7839489405
1620.0,-1.26277838545,39.8278384565
1650.0,-2.04400209145,39.8324520981
1680.0,-2.32318398007,43.9102358015
1710.0,-3.21770472229,39.7988277318
1740.0,-3.05292867236,39.9138234546
1770.0,-3.71940284871,41.6389727514
1800.0,-2.91862442319,42.1641513331
1830.0,-1.24392176204,37.7645891604
1860.0,-0.028448773239,33.9916633921
1890.0,0.265124882849,30.638050165
1920.0,1.81125643191,29.1204400277
1950.0,4.23598784982,25.5200722429
1980.0,6.19919181388,21.6312711588
2010.0,7.17829367015,15.9361979548
2040.0,8.27415266315,15.5628338983
2070.0,8.87181744726,16.2384077522
2100.0,11.1492353324,13.0699190308
2130.0,11.5052772782,12.0342285203
2160.0,12.1203333108,13.5248950118
2190.0,12.4457514257,9.40695758017
2220.0,12.4874481521,2.03767610158
2250.0,12.7336416004,8.64764491844
2280.0,12.861247849,3.44000772079
2310.0,12.4987491117,7.61863979559
2340.0,11.0006628019,13.7817634355
2370.0,9.70821351902,11.5044902599
2400.0,9.52888240529,16.1172042645
2430.0,9.08704042058,18.9299036293
2460.0,7.64493249368,20.9063907424
2490.0,7.49720731728,20.6373279885
2520.0,5.1474396092,22.7618844325
2550.0,5.45793655141,21.9863997156
2580.0,4.58110071204,21.8607210546
2610.0,5.55055352755,22.3013932994
2640.0,3.89580085137,25.7045090117
2670.0,3.21275286849,27.9107548448
2700.0,2.0647115044,29.0896539883
2730.0,2.08005600311,32.7236704937
2760.0,1.80025479821,36.9232238667
2790.0,2.30644421827,36.814099612
2820.0,2.29874068804,32.6448546685
2850.0,3.1114043979,30.4542535178
2880.0,3.49669908291,32.8412846623
2910.0,4.58004759237,29.9262365989
2940.0,4.30586740543,32.8242082507
2970.0,5.34380150724,34.7696796682
3000.0,3.40707248358,34.5767245836
3030.0,1.35948015387,38.1800810889
3060.0,1.01644899431,52.3226172909
3090.0,0.139873782902,48.8638836828
3120.0,-1.02627285043,48.7161963586
3150.0,0.0080785597876,44.86515979
3180.0,-0.0633236302497,44.3192279669
3210.0,0.020248750076,35.6647583228
3240.0,1.06376334584,40.6019752814
3270.0,0.48205286424,43.1770041877
3300.0,1.67774014195,38.709442566
3330.0,2.69806263442,31.0557859543
3360.0,3.6970748539,27.9907739316
3390.0,4.73515231398,28.4574456579
3420.0,4.91627512595,31.479142173
3450.0,6.43959952731,33.6985924975
3480.0,8.5378969516,27.9636972092
3510.0,9.42679321973,21.1115452667
3540.0,10.8731387474,18.833836573
3570.0,11.762405579,24.1555074209
3600.0,12.2594449929,15.1307274452
3630.0,13.7061556614,10.3613399564
3660.0,14.4609394472,18.9052264379
3690.0,13.8312538218,23.1672146341
3720.0,11.7845057062,23.1225470527
3750.0,10.7366587682,23.1008992068
3780.0,9.17698747507,28.09180223
3810.0,8.46811503136,28.8355561007
3840.0,8.21132539792,28.8221996011
3870.0,6.85343753835,28.0900056775
3900.0,6.34244841353,33.8173074576
3930.0,6.45542424064,32.5770099962
3960.0,4.59039832812,36.2513055247
3990.0,6.62817187238,40.7573277026
4020.0,6.54346557766,43.231410547
4050.0,6.44547331116,43.2810559611
4080.0,5.726228684,47.8002768149
4110.0,6.03225640672,40.6840864167
4140.0,6.06326672974,37.9486779697
4170.0,6.25529879289,39.8994632947
4200.0,6.05974418722,40.5055376796
4230.0,6.89858481166,38.8356444589
4260.0,6.2848052436,36.001006805
4290.0,6.61717996093,39.449796469
4320.0,8.051826228,35.7409084831
4350.0,7.74737931031,37.6084086041
4380.0,6.47849074674,36.4365706542
4410.0,6.71067662727,37.2576981822
4440.0,4.98951102581,35.9472235638
4470.0,3.71719544475,40.5149763224
4500.0,3.441882465,38.4380865412
4530.0,2.50659407841,30.0140321497
4560.0,1.20943879877,36.6375730913
4590.0,0.821779071296,40.8443310743
4620.0,0.311415018182,43.5337351769
4650.0,1.23561821883,39.3260252012
4680.0,2.35419953909,37.3935715457
4710.0,3.68160996186,40.241826765
4740.0,4.79612296349,37.1660292081
4770.0,5.6666610639,30.4954275214
4800.0,6.91514769772,25.6002133729
4830.0,7.71108793765,23.4223197626
4860.0,8.94942290448,24.5617763295
4890.0,10.8681221828,22.0270089032
4920.0,10.0946985835,22.6742228851
4950.0,10.8265366751,24.9514981737
4980.0,11.015383293,15.6316771844
5010.0,12.2137683196,16.7730279146
5040.0,11.5604351935,17.5131296551
5070.0,12.2729107003,21.9935867474
5100.0,12.527783315,35.7373981652
5130.0,13.0440623115,28.6106208047
5160.0,12.6081505083,30.2009112757
5190.0,13.56294579,31.2386638787
5220.0,14.3677386096,30.949644819
5250.0,13.4747736086,32.3021401961
5280.0,11.7931939309,27.1746231405
5310.0,11.8741802176,26.0183058652
5340.0,10.2677575346,25.0440155749
5370.0,9.5260333794,29.2128167496
5400.0,8.7189193241,23.6367358766
5430.0,8.65015773653,25.3173929603
5460.0,6.69323185347,34.5982448593
5490.0,5.97791766336,30.8401108784
5520.0,5.0034039689,37.1834237151
5550.0,4.11032327587,40.1303110311
5580.0,4.34779002895,37.9872760109
5610.0,5.62202807296,42.5761798414
5640.0,5.46240820421,47.0138455543
5670.0,4.03553436507,44.2041636355
5700.0,3.79901117008,34.2582258538
5730.0,4.5285423764,34.0530212784
5760.0,6.60013072551,31.0174528493
5790.0,6.96342192053,38.6606264135
5820.0,6.44808278899,33.0531799187
5850.0,6.34209008803,29.3193039887
5880.0,6.55788377314,31.7116210504
5910.0,6.69208451907,32.1373172863
5940.0,6.19431186,33.4767374179
5970.0,4.80972850273,33.8231852317
6000.0,3.91140711643,34.6499710134
6030.0,3.19702228784,29.756475112
6060.0,2.88752243198,34.7741230542
6090.0,3.63459451912,35.8294994418
6120.0,3.40159671679,38.5376933763
6150.0,3.21951024222,38.394957476
6180.0,3.51479393734,36.2266576318
6210.0,4.28400635032,34.7163052079
6240.0,7.06700801827,32.7625008691
6270.0,9.32326945427,39.6410397778
6300.0,10.8687817856,31.9417910301
6330.0,12.7564978069,39.4144464511
6360.0,13.7001882614,36.4348183904
6390.0,15.010231255,31.9084907396
6420.0,15.8541667928,34.7246569678
6450.0,16.5544022755,46.6338974607
6480.0,16.1592781978,38.3613452409
6510.0,17.1401373128,60.7359009919
6540.0,15.6828954191,35.2792771945
6570.0,16.0908599845,41.0814599042
6600.0,15.5068202059,55.2028772497
6630.0,16.2040389891,37.60842506
6660.0,15.9073223939,35.9725619229
6690.0,14.5976030757,36.6130796259
6720.0,13.5355504672,36.1364038064
6750.0,12.1276901207,32.8854096089
6780.0,11.1921528516,29.8899327938
6810.0,9.75368443709,41.3214873046
6840.0,9.07721251007,34.8065961354
6870.0,7.43685636592,37.2537665231
6900.0,4.93825575107,37.6331225664
6930.0,6.43339614784,39.8673181729
6960.0,6.09680851169,38.181911718
6990.0,6.49746629178,40.0370188875
7020.0,6.65843096035,46.8311531439
7050.0,5.94203365611,41.5546013175
7080.0,6.2081904296,49.5267469553
7110.0,6.12190288819,47.9344457823
7140.0,5.5823766665,53.0385496557
7170.0,6.12419585967,45.6689450533
7200.0,5.62035916839,48.5364362544
7230.0,5.60004355026,53.1293818829
7260.0,4.87041423244,57.4776754364
7290.0,3.01804844451,59.2134468439
7320.0,1.65136499128,59.7695541448
7350.0,2.74241306627,57.9719246916
7380.0,2.58152928596,50.7466684128
7410.0,3.59872936271,52.4170920639
7440.0,2.03618726378,43.606556012
7470.0,1.09278454738,45.6020235964
7500.0,1.5123795941,46.5079666113
7530.0,2.46571135205,45.3428074442
7560.0,2.08679086011,46.5928159879
7590.0,5.03511134437,38.0194430178
7620.0,4.99816931219,34.0440488755
7650.0,5.46860552299,31.5113359288
7680.0,6.47928641189,29.2400880237
7710.0,9.05032226688,26.3566466999
7740.0,9.00791960516,21.1938553583
7770.0,9.05494894498,23.9829147603
7800.0,9.63726877243,18.1912525287
7830.0,9.730921315,15.0407912614
7860.0,11.3577727471,13.4954295865
7890.0,11.7049522295,12.4930549252
7920.0,13.033095032,11.1593087551
7950.0,13.4382932951,4.06176698411
7980.0,14.0142159451,5.8136237961
8010.0,13.1947772579,8.14355944325
8040.0,12.8510882818,5.23233900775
8070.0,12.0869361722,2.4590791627
8100.0,10.2019607208,5.09468333355
8130.0,9.95177938762,10.1691806081
8160.0,8.79968447377,10.9504297798
8190.0,7.37123397711,15.4489419331
8220.0,6.25751096998,16.7065441706
8250.0,6.15628893766,17.1192995496
8280.0,5.56208194276,19.3856486786
8310.0,5.15425563386,18.5984934104
8340.0,4.22454416698,23.6573100655
8370.0,5.41238127439,22.3787432976
8400.0,4.18414183511,27.137637699
8430.0,6.97683940047,18.6874319558
8460.0,8.76196837996,20.1019575062
8490.0,8.09873892933,18.8571092579
8520.0,8.9021529818,21.0664266747
8550.0,8.21308598319,22.1480302941
8580.0,7.1325953531,22.8835876351
8610.0,7.19507970451,23.8461224335
8640.0,5.05623576437,23.644180353
8670.0,5.66815730171,27.7083605107
8700.0,4.94027382061,32.3749917637
8730.0,6.42468491454,31.5543783532
8760.0,6.18716704389,33.2020309508
8790.0,5.95815646664,33.5532002771
8820.0,5.13088327916,37.8009386561
8850.0,4.30363158513,35.9259369124
8880.0,4.31874692828,42.2764924924
8910.0,5.1277848408,37.5006281485
8940.0,4.77037511817,41.0544805387
8970.0,4.30995418322,47.908069829
9000.0,4.04623119113,43.2006301231
9030.0,6.51517895715,40.0959859747
9060.0,5.09254452665,39.206544671
9090.0,7.04498346197,42.8538674543
9120.0,7.00558445709,35.8669294354
9150.0,9.97552650264,24.1307770843
9180.0,9.88874421505,22.9409002568
9210.0,12.8548746723,21.0193109301
9240.0,12.4746046113,22.3507134029
9270.0,14.2697610251,20.9691669913
9300.0,12.2807907118,17.0192519875
9330.0,13.2298051741,15.9562197876
9360.0,13.4223232664,14.0428300569
9390.0,15.1442654508,8.52692909676
9420.0,14.2041616053,11.5414246077
9450.0,14.5772169031,10.9082381185
9480.0,12.6843640741,9.3800070773
9510.0,12.5234826101,11.4326766016
9540.0,12.6629345316,16.3877717243
9570.0,10.2162944722,18.4926450474
9600.0,9.09483135312,22.9114256987
9630.0,9.74289883943,22.9302646506
9660.0,6.72110179692,29.9471810116
9690.0,5.2928285484,34.7096399111
9720.0,4.57677543043,35.5485043781
9750.0,3.03860981599,40.0157455381
9780.0,3.11699101862,44.2777804782
9810.0,2.5074799878,39.2447549717
9840.0,2.25056273176,43.0164481045
9870.0,2.50816685397,46.5057878521
9900.0,2.73340912092,46.2774706181
9930.0,3.21139271899,42.1585641114
9960.0,2.59378776032,51.0175060367
9990.0,3.22441519177,52.9040036812
10020.0,2.47062165619,63.3948146711
10050.0,2.38937026761,60.5084826966
10080.0,3.71666920864,45.5675203338
10110.0,5.11162071173,44.9914141727
10140.0,5.25722620775,38.0698902994
10170.0,5.58573353197,37.6337808748
10200.0,4.21007844582,35.587114599
10230.0,4.55714514633,37.7224517434
10260.0,3.22666099756,38.1065126884
10290.0,2.03344937677,38.4056893013
10320.0,2.60897117287,43.7119046182
10350.0,1.9925364208,42.5613185689
10380.0,1.90489160123,39.8394975462
10410.0,2.46750185981,40.3290307426
10440.0,1.19328087222,36.1441185675
10470.0,5.48725096748,35.557002062
10500.0,6.4292261483,27.6723171087
10530.0,8.44545045852,22.5069143281
10560.0,9.32667967165,14.9497677303
10590.0,11.3595415444,11.547832225
10620.0,12.8600691167,7.57703972365
10650.0,13.0413017966,6.47309722532
10680.0,14.6133765095,7.89904887416
10710.0,16.0084212194,5.6750163039
10740.0,16.2723745785,8.59657758864
10770.0,16.200663462,6.87467676106
10800.0,15.8337188961,4.08790493001
10830.0,16.2041473107,2.06558668621
10860.0,16.0551789801,3.11903408825
10890.0,17.4707364867,0.873463226011
10920.0,16.8894311088,1.19356636826
10950.0,14.8980712352,-2.31382883853
10980.0,15.1671322694,6.04715863612
11010.0,12.7784731227,2.19747454341
11040.0,13.1148404914,5.0500736158
11070.0,12.4752809258,8.78434579324
11100.0,12.1369641376,10.3165197154
11130.0,11.7454750788,14.546069099
11160.0,11.1125011559,18.2035410346
11190.0,9.84068432765,18.9162004806
11220.0,9.54577876157,23.5405439042
11250.0,8.99009950655,24.5330388092
11280.0,8.18881217669,23.0524266408
11310.0,8.79576037179,20.2978599705
