Time,DNI,GHI
0.0,1.44358735772,0.0
30.0,2.15114316564,0.0
60.0,6.54230420857,0.0
90.0,111.315493489,0.0
120.0,130.799380684,0.0
150.0,117.656244536,0.0
180.0,114.767246092,0.0
210.0,264.828190166,0.0
240.0,458.90590946,0.0
270.0,488.322352891,0.0
300.0,521.612440974,0.0
330.0,122.146662013,0.0
360.0,88.80467545,0.0
390.0,17.340757823,0.0
420.0,270.83187982,109.47023396
450.0,5.05630040394,0.0
480.0,4.1373276982,0.0
510.0,1.35073688309,0.0
540.0,6.68601266576,0.0
570.0,4.82198471965,0.0
600.0,0.328961608124,0.0
630.0,-0.951641621488,0.0
660.0,-0.507131975776,0.0
690.0,-0.447186682582,0.0
720.0,-0.453742881991,0.0
750.0,1.90924878523,0.0
780.0,0.529852310948,0.0
810.0,-1.53303489291,0.0
840.0,-0.947021987465,0.0
870.0,1.48391484096,0.0
900.0,-1.41234609927,0.0
930.0,-0.966078681758,0.0
960.0,1.53850627119,0.0
990.0,111.495749471,75.6821773056
1020.0,-2.20724100037,0.0
1050.0,-42.1016418036,0.0
1080.0,3.19998963937,0.0
1110.0,0.354228147365,0.0
1140.0,1.75276800468,0.0
1170.0,4.17832790508,0.0
1200.0,0.824933051533,0.0
1230.0,0.937557157467,0.0
1260.0,5.06795546828,0.0
1290.0,5.22325634828,0.0
1320.0,31.8590607386,0.0
1350.0,93.583752637,0.0
1380.0,235.458522083,0.0
1410.0,601.521200359,0.0
1440.0,762.931621739,0.0
1470.0,660.461746934,0.0
1500.0,417.956491147,0.0
1530.0,277.094997458,0.0
1560.0,416.69473017,0.0
1590.0,126.416567603,0.0
1620.0,30.6970466442,0.0
1650.0,5.69539538267,0.0
1680.0,4.53238983281,0.0
1710.0,2.55128268839,0.0
1740.0,1.39968871645,0.0
1770.0,3.9561257084,0.0
1800.0,37.9435481661,0.0
1830.0,51.9786733776,0.0
1860.0,125.648327789,56.3573642651
1890.0,3.85909308624,0.0
1920.0,30.9363469803,0.0
1950.0,23.12210586,0.0
1980.0,0.971694635325,0.0
2010.0,4.02756263622,0.0
2040.0,16.3027229492,0.0
2070.0,41.7183550651,0.0
2100.0,6.33344301388,0.0
2130.0,92.6826689021,0.0
2160.0,268.4378682,0.0
2190.0,34.2264438195,0.0
2220.0,0.714099580276,0.0
2250.0,4.61112611362,0.0
2280.0,100.356094067,118.733860518
2310.0,148.373157929,82.7038349365
2340.0,105.754734342,59.0455302685
2370.0,31.7131070737,37.357971743
2400.0,3.95007235359,0.0
2430.0,82.0683965703,-22.0318167724
2460.0,1.10633534103,0.0
2490.0,6.30528772109,0.0
2520.0,72.9498666744,0.0
2550.0,30.2848017407,0.0
2580.0,42.3216740454,0.0
2610.0,43.1943158316,0.0
2640.0,5.99212044285,0.0
2670.0,5.91858702176,0.0
2700.0,6.354518631,0.0
2730.0,4.35644313004,0.0
2760.0,2.64996737427,0.0
2790.0,5.87895448425,0.0
2820.0,2.15753371067,0.0
2850.0,-0.985051006905,0.0
2880.0,0.0106464256448,0.0
2910.0,1.3142121266,0.0
2940.0,3.18761972123,0.0
2970.0,2.4172825056,0.0
3000.0,29.0184108352,0.0
3030.0,6.10004633447,0.0
3060.0,39.0502692596,0.0
3090.0,34.3237274447,0.0
3120.0,88.3136329388,0.0
3150.0,83.779812358,0.0
3180.0,113.171965819,0.0
3210.0,38.3529408137,0.0
3240.0,5.74851106865,0.0
3270.0,2.83438478588,0.0
3300.0,55.964305551,27.5135948293
3330.0,3.39119695428,0.0
3360.0,122.669647129,0.0
3390.0,299.997030906,0.0
3420.0,32.324613122,0.0
3450.0,99.3361691836,0.0
3480.0,86.2021772972,0.0
3510.0,5.74602063705,0.0
3540.0,1.5469033954,0.0
3570.0,5.62141004474,0.0
3600.0,75.5607031718,0.0
3630.0,154.536661447,0.0
3660.0,56.8605914867,0.0
3690.0,75.0931308466,0.0
3720.0,26.2641776707,0.0
3750.0,6.68022906873,0.0
3780.0,113.667360767,0.0
3810.0,121.338781677,0.0
3840.0,64.6813862772,0.0
3870.0,112.364384116,52.8041743039
3900.0,63.8531894831,0.0
3930.0,25.8127639993,0.0
3960.0,55.8568428928,0.0
3990.0,61.7149600365,0.0
4020.0,47.9775092212,0.0
4050.0,29.7302118139,0.0
4080.0,127.99942391,0.0
4110.0,834.102114616,0.0
4140.0,832.231618996,0.0
4170.0,153.430121671,0.0
4200.0,430.075069984,0.0
4230.0,468.209510605,0.0
4260.0,106.554849387,0.0
4290.0,62.6605641322,0.0
4320.0,293.982912985,0.0
4350.0,748.125585587,0.0
4380.0,157.721141034,0.0
4410.0,571.861283815,0.0
4440.0,139.826071257,0.0
4470.0,601.787772647,0.0
4500.0,473.855874734,0.0
4530.0,363.755788443,0.0
4560.0,69.5174327156,0.0
4590.0,4.45600361601,0.0
4620.0,0.628411132028,0.0
4650.0,1.13049195579,0.0
4680.0,3.18073143312,0.0
4710.0,3.95891584501,0.0
4740.0,440.827564285,96.626247153
4770.0,2.51616666622,0.0
4800.0,1.36261706992,0.0
4830.0,6.47839295487,0.0
4860.0,3.65999258094,0.0
4890.0,0.548770403986,0.0
4920.0,1.15963627495,0.0
4950.0,4.86961383959,0.0
4980.0,645.976316666,171.511350785
5010.0,384.604833033,175.428859365
5040.0,462.048019572,179.014420175
5070.0,491.687155267,180.145092197
5100.0,4.71055195046,0.0
5130.0,2.35056587186,0.0
5160.0,3.79973413293,0.0
5190.0,3.4738026392,0.0
5220.0,0.820528800346,0.0
5250.0,0.15680686046,0.0
5280.0,5.07920220295,0.0
5310.0,62.0428126138,-14.5200551133
5340.0,121.58041099,0.0
5370.0,6.46180148713,0.0
5400.0,5.38651653481,0.0
5430.0,85.7033882107,0.0
5460.0,42.9499198019,0.0
5490.0,29.5804146725,0.0
5520.0,0.972820462884,0.0
5550.0,3.53567278301,0.0
5580.0,72.8795931827,0.0
5610.0,17.6142272779,0.0
5640.0,2.57011014032,0.0
5670.0,1.50235581919,0.0
5700.0,0.123255469795,0.0
5730.0,3.40321897837,0.0
5760.0,25.6114153467,0.0
5790.0,8.23217329824,0.0
5820.0,-0.629994520242,0.0
5850.0,-0.874042053792,0.0
5880.0,1.50119509342,0.0
5910.0,6.05161555855,0.0
5940.0,3.74603210793,0.0
5970.0,3.4265440245,0.0
6000.0,1.34933146923,0.0
6030.0,4.87944399181,0.0
6060.0,4.2691132763,0.0
6090.0,5.53579024914,0.0
6120.0,31.5058334984,0.0
6150.0,48.2366386611,0.0
6180.0,325.172900928,64.1894898475
6210.0,543.928846137,116.553197004
6240.0,239.765587855,53.2316944766
6270.0,35.8132611062,0.0
6300.0,5.93183415149,0.0
6330.0,1.44550616367,0.0
6360.0,-0.607406142109,0.0
6390.0,1.24779448548,0.0
6420.0,5.03107531431,0.0
6450.0,6.14920629559,0.0
6480.0,5.98243492456,0.0
6510.0,3.63525691729,0.0
6540.0,3.62890825932,0.0
6570.0,1.76817859483,0.0
6600.0,15.8082127152,0.0
6630.0,27.0674751704,0.0
6660.0,158.426128868,0.0
6690.0,46.3430502746,0.0
6720.0,5.43398973983,0.0
6750.0,52.5669114605,0.0
6780.0,34.9875418977,0.0
6810.0,87.8963937266,0.0
6840.0,135.247756854,0.0
6870.0,87.663308415,0.0
6900.0,82.1397207129,0.0
6930.0,71.8101665639,0.0
6960.0,5.83077660943,0.0
6990.0,3.05597246983,0.0
7020.0,3.70808182609,0.0
7050.0,3.79543933011,0.0
7080.0,2.42306621522,0.0
7110.0,5.13962784769,0.0
7140.0,5.77245988046,0.0
7170.0,1.94413311165,0.0
7200.0,27.9914948883,0.0
7230.0,34.0603026748,0.0
7260.0,149.138773236,0.0
7290.0,164.445354776,0.0
7320.0,84.6502655838,0.0
7350.0,114.568922578,0.0
7380.0,29.1598316412,0.0
7410.0,65.999532616,0.0
7440.0,70.1378835261,0.0
7470.0,74.2626228439,0.0
7500.0,6.58309538016,0.0
7530.0,13.1605630732,0.0
7560.0,-0.662638620947,0.0
7590.0,2.03274808097,0.0
7620.0,120.510644158,92.2847204721
7650.0,6.00879333824,0.0
7680.0,0.769321691527,0.0
7710.0,0.905600907765,0.0
7740.0,-0.833728373986,0.0
7770.0,4.55000243819,0.0
7800.0,124.543768486,0.0
7830.0,73.281346923,0.0
7860.0,21.5980455411,0.0
7890.0,102.171970977,0.0
7920.0,19.3746784769,0.0
7950.0,2.24857628221,0.0
7980.0,2.5332186339,0.0
8010.0,1.10495621597,0.0
8040.0,6.63320430117,0.0
8070.0,59.1826558574,0.0
8100.0,4.80635504166,0.0
8130.0,83.6843781423,0.0
8160.0,29.7151021305,0.0
8190.0,2.29956736382,0.0
8220.0,5.67468777226,0.0
8250.0,4.70749838009,0.0
8280.0,44.7853910593,0.0
8310.0,7.47349537559,0.0
8340.0,13.8688623988,0.0
8370.0,79.3059941946,0.0
8400.0,157.99512965,0.0
8430.0,152.536702598,0.0
8460.0,122.000771119,0.0
8490.0,234.297180241,0.0
8520.0,435.024098909,0.0
8550.0,17.6285726049,0.0
8580.0,5.71405554119,0.0
8610.0,65.1226049512,0.0
8640.0,315.611592876,0.0
8670.0,5.60072497262,0.0
8700.0,57.730787812,0.0
8730.0,539.97394722,0.0
8760.0,18.7936249569,0.0
8790.0,4.22712866188,0.0
8820.0,1.08528823263,0.0
8850.0,2.11811532594,0.0
8880.0,-0.12633788788,0.0
8910.0,0.110616178935,0.0
8940.0,1.19354605588,0.0
8970.0,43.1568921308,0.0
9000.0,3.76476594141,0.0
9030.0,164.395012738,0.0
9060.0,563.466272418,104.892539846
9090.0,155.863617308,0.0
9120.0,121.095061158,0.0
9150.0,62.5425299006,0.0
9180.0,187.948244976,0.0
9210.0,147.949801036,0.0
9240.0,170.42154044,0.0
9270.0,117.188635386,0.0
9300.0,65.2216623734,0.0
9330.0,72.2772497901,0.0
9360.0,5.71880990704,0.0
9390.0,45.1764537717,0.0
9420.0,128.760751966,0.0
9450.0,120.227060685,0.0
9480.0,71.5119161979,0.0
9510.0,10.4967324874,0.0
9540.0,42.6237853915,0.0
9570.0,-0.314489610518,0.0
9600.0,2.9403634079,0.0
9630.0,2.10594423478,0.0
9660.0,2.57273674677,0.0
9690.0,4.85412548807,0.0
9720.0,4.59538508049,0.0
9750.0,0.62817893049,0.0
9780.0,4.62384048764,0.0
9810.0,32.5583603977,0.0
9840.0,35.365678036,0.0
9870.0,5.27050018354,0.0
9900.0,74.8522094251,0.0
9930.0,91.9353746808,0.0
9960.0,114.863882163,0.0
9990.0,69.6912550719,0.0
10020.0,77.1717795993,0.0
10050.0,57.8936340745,0.0
10080.0,75.2853199683,0.0
10110.0,97.0809884427,0.0
10140.0,96.2688572592,0.0
10170.0,119.716342145,0.0
10200.0,5.08654612918,0.0
10230.0,1.31308603912,0.0
10260.0,-0.228069605841,0.0
10290.0,0.369855603955,0.0
10320.0,1.31719182514,0.0
10350.0,0.146913615315,0.0
10380.0,-1.22041864983,0.0
10410.0,-0.735974407718,0.0
10440.0,0.834893367847,0.0
10470.0,1.89523000957,0.0
10500.0,292.024180246,88.8199098608
10530.0,17.40427376,0.0
10560.0,46.0850060353,0.0
10590.0,164.774834411,0.0
10620.0,88.9368005247,0.0
10650.0,52.4910400071,0.0
10680.0,3.09345342628,0.0
10710.0,37.0439553987,0.0
10740.0,305.23286972,0.0
10770.0,871.620050072,0.0
10800.0,672.585514076,0.0
10830.0,90.7395187356,0.0
10860.0,334.967354481,0.0
10890.0,256.388505431,0.0
10920.0,153.108207,0.0
10950.0,692.193971473,0.0
10980.0,627.683016628,0.0
11010.0,644.697146497,0.0
11040.0,409.765572783,0.0
11070.0,788.076031165,0.0
11100.0,152.662845644,0.0
11130.0,106.63835557,0.0
11160.0,140.422176435,0.0
11190.0,508.50216331,0.0
11220.0,107.1063486,0.0
11250.0,5.32976270635,0.0
11280.0,11.8500073665,0.0
11310.0,27.0602816278,0.0
11340.0,158.95538586,0.0
11370.0,178.09315884,0.0
11400.0,31.6406751185,0.0
11430.0,1.91668894812,0.0
11460.0,59.8749326195,0.0
11490.0,1.15428577892,0.0
11520.0,0.569964875163,0.0
11550.0,4.08320112648,0.0
11580.0,14.3183693681,0.0
11610.0,3.93657930197,0.0
11640.0,5.42493169011,0.0
11670.0,4.76222860337,0.0
11700.0,1.96458567457,0.0
11730.0,3.57258435311,0.0
11760.0,5.24367242328,0.0
11790.0,4.2981259842,0.0
11820.0,1.70090046023,0.0
11850.0,69.8274591945,0.0
11880.0,99.8359326695,0.0
11910.0,659.610027081,0.0
11940.0,100.256327384,62.7731926034
11970.0,651.702392312,0.0
12000.0,49.7251876127,0.0
12030.0,151.733457733,130.675382018
12060.0,86.5892336218,0.0
12090.0,273.70035723,146.071588662
12120.0,118.26625829,116.021848189
12150.0,139.27831093,62.2094340445
12180.0,547.428719158,174.735633874
12210.0,781.062241848,185.956879689
12240.0,174.690184864,188.270017184
12270.0,758.943220715,195.093961164
12300.0,861.457428813,196.886515138
12330.0,980.16099589,880.275028368
12360.0,743.683932385,229.573582451
12390.0,836.217861138,177.955639913
12420.0,801.141533712,167.133057838
12450.0,935.742322055,748.27219284
12480.0,109.493106688,0.0
12510.0,26.5904892672,0.0
12540.0,2.14310814359,0.0
12570.0,-2.1392298746,0.0
12600.0,0.469427238554,0.0
12630.0,0.0765937210435,0.0
12660.0,11.6584928792,0.0
12690.0,10.5532547781,0.0
12720.0,0.266980990233,0.0
12750.0,1.28902095254,0.0
12780.0,1.98339929066,0.0
12810.0,1.75229332784,0.0
12840.0,59.3831090318,0.0
12870.0,71.4966716053,0.0
12900.0,106.457871216,0.0
12930.0,122.198058356,0.0
12960.0,88.4556040646,0.0
12990.0,54.0555475721,0.0
13020.0,49.0621664635,0.0
13050.0,59.1610664253,0.0
13080.0,27.7530247729,0.0
13110.0,40.4591039672,0.0
13140.0,16.400413531,0.0
13170.0,47.1491934029,0.0
13200.0,6.50924628219,0.0
13230.0,3.18206595292,0.0
13260.0,2.38826111966,0.0
13290.0,3.61207898151,0.0
13320.0,4.23676195328,0.0
13350.0,29.2562528625,0.0
13380.0,596.404440013,87.8254923098
13410.0,92.4656393627,0.0
13440.0,44.9878690328,0.0
13470.0,5.31461439982,0.0
13500.0,42.1725201723,0.0
13530.0,130.657052952,0.0
13560.0,51.2152097412,0.0
13590.0,66.6813913949,0.0
13620.0,3.79230170183,0.0
13650.0,2.70422476961,0.0
13680.0,3.69718662392,0.0
13710.0,6.10411295669,0.0
13740.0,1.95855727731,0.0
13770.0,2.73559871395,0.0
13800.0,2.90772127304,0.0
13830.0,5.82192724217,0.0
13860.0,73.0838523066,0.0
13890.0,6.10510134932,0.0
13920.0,5.90067111923,0.0
13950.0,240.525362167,0.0
13980.0,713.218668716,0.0
14010.0,130.648269938,0.0
14040.0,131.394588849,0.0
14070.0,23.490707586,0.0
14100.0,4.9547341464,0.0
14130.0,5.64957878909,0.0
14160.0,45.7957811596,0.0
14190.0,51.713867192,0.0
14220.0,224.487917614,0.0
14250.0,150.000196163,0.0
14280.0,82.5008115913,0.0
14310.0,35.7325204764,0.0
14340.0,2.68900971874,0.0
14370.0,-0.400796614748,0.0
14400.0,2.67590500041,0.0
14430.0,-0.636474252176,0.0
14460.0,2.76551222919,0.0
14490.0,4.02216622352,0.0
14520.0,19.8867267493,0.0
14550.0,1.38092526959,0.0
14580.0,2.40597293632,0.0
14610.0,4.94739230748,0.0
14640.0,5.53332229048,0.0
14670.0,3.89893243046,0.0
14700.0,6.28204939672,0.0
14730.0,45.1774641431,0.0
14760.0,6.53701151308,0.0
14790.0,61.4371242389,0.0
14820.0,824.731811384,174.775925989
14850.0,483.519812437,110.353282861
14880.0,853.562228877,120.216215519
14910.0,2.45241479205,0.0
14940.0,-6.81036088796,0.0
14970.0,-0.925293774973,0.0
15000.0,0.0913729546741,0.0
15030.0,0.193532614297,0.0
15060.0,2.48073357804,0.0
15090.0,0.666961436619,0.0
15120.0,0.498438632715,0.0
15150.0,-0.394253262671,0.0
15180.0,144.373406837,191.62808203
15210.0,138.53803536,173.450508053
15240.0,2.34698348992,0.0
15270.0,87.6998949051,48.4380983494
15300.0,104.545769959,50.5661405359
15330.0,131.447502271,74.3656497292
15360.0,256.249951423,128.881233282
15390.0,23.8024377056,0.0
15420.0,96.9730004839,0.0
15450.0,5.81601746906,0.0
15480.0,3.80944180412,0.0
15510.0,7.61021894171,0.0
15540.0,25.8469052432,0.0
15570.0,35.8509410381,0.0
15600.0,6.50516000585,0.0
15630.0,59.1304953892,0.0
15660.0,5.33170388285,0.0
15690.0,4.35411468199,0.0
15720.0,1.400847556,0.0
15750.0,4.6410771394,0.0
15780.0,29.7876534077,0.0
15810.0,119.807830429,0.0
15840.0,74.5696981879,0.0
15870.0,64.6420991894,0.0
15900.0,5.44614384865,0.0
15930.0,5.97393503605,0.0
15960.0,23.7410149375,0.0
15990.0,6.33759737354,0.0
16020.0,3.45821333709,0.0
16050.0,2.01104005847,0.0
16080.0,1.08037547582,0.0
16110.0,2.23819727671,0.0
16140.0,1.50536989966,0.0
16170.0,1.84764484621,0.0
16200.0,3.04279194447,0.0
16230.0,3.59506278788,0.0
16260.0,227.265578643,91.294800158
16290.0,368.025351461,98.9390238296
16320.0,83.8403771339,101.779086765
16350.0,-0.160631177096,0.0
16380.0,1.33384337309,0.0
16410.0,0.21186680809,0.0
16440.0,2.04500395277,0.0
16470.0,2.31761025522,0.0
16500.0,2.01954876527,0.0
16530.0,26.3905886205,0.0
16560.0,6.28775658297,0.0
16590.0,5.04066827242,0.0
16620.0,3.33981895891,0.0
16650.0,3.97168781828,0.0
16680.0,48.8088356935,0.0
16710.0,3.67043207606,0.0
16740.0,4.29894748812,0.0
16770.0,3.73867545733,0.0
16800.0,6.00567986097,0.0
16830.0,1.30405049869,0.0
16860.0,-0.694272649821,0.0
16890.0,3.90470193204,0.0
16920.0,1.48836131213,0.0
16950.0,0.151509942313,0.0
16980.0,0.046090209522,0.0
17010.0,0.870590343917,0.0
17040.0,4.44122283042,0.0
17070.0,-0.106280003131,0.0
17100.0,-2.04060821431,0.0
17130.0,-1.44847198685,0.0
17160.0,-0.880488600926,0.0
17190.0,-0.977921595565,0.0
17220.0,0.336473905744,0.0
17250.0,4.77179530161,0.0
17280.0,5.5020985171,0.0
17310.0,1.72566512025,0.0
17340.0,3.55180280836,0.0
17370.0,2.53237901221,0.0
17400.0,17.906637057,0.0
17430.0,5.11874686787,0.0
17460.0,3.56771653972,0.0
17490.0,6.54593541199,0.0
17520.0,0.0612378009926,0.0
17550.0,1.51509109774,0.0
17580.0,1.35993694331,0.0
17610.0,1.42221250728,0.0
17640.0,0.336849960264,0.0
17670.0,-2.08426163988,0.0
17700.0,59.6393634991,44.9048238876
17730.0,-1.43232789336,0.0
17760.0,-1.70870129352,0.0
17790.0,-2.19956162065,0.0
17820.0,-1.09431324105,0.0
17850.0,-0.270303269848,0.0
17880.0,2.10117281644,0.0
17910.0,3.81998686049,0.0
17940.0,56.548065964,0.0
17970.0,42.2244430483,0.0
18000.0,4.4176463704,0.0
18030.0,2.0908625721,0.0
18060.0,-2.2228305717,0.0
18090.0,-1.66726506402,0.0
18120.0,1.5660727431,0.0
18150.0,61.7142220048,0.0
18180.0,222.688385028,0.0
18210.0,112.41911781,0.0
18240.0,126.61121653,0.0
18270.0,48.1871603163,0.0
18300.0,89.2241234499,0.0
18330.0,74.1819277797,0.0
18360.0,6.55887169415,0.0
18390.0,31.2666228066,0.0
18420.0,50.200961183,0.0
18450.0,20.3328869439,0.0
18480.0,6.03009100826,0.0
18510.0,5.97079656325,0.0
18540.0,5.41172253243,0.0
18570.0,5.26059339903,0.0
18600.0,1.43662322086,0.0
18630.0,3.84113015899,0.0
18660.0,3.87423363645,0.0
18690.0,2.62893836096,0.0
18720.0,1.59649647755,0.0
18750.0,12.5653880592,0.0
18780.0,4.50216712389,0.0
18810.0,44.5554464112,0.0
18840.0,34.6365626371,0.0
18870.0,66.6006617705,0.0
18900.0,6.39942510421,0.0
18930.0,5.72082418552,0.0
18960.0,75.275410258,0.0
18990.0,37.1265006888,0.0
19020.0,224.439943686,0.0
19050.0,679.181239542,0.0
19080.0,585.798687699,0.0
19110.0,465.829122179,0.0
19140.0,571.787090792,84.1894618079
19170.0,248.316121371,0.0
19200.0,611.895346043,0.0
19230.0,59.4905812628,0.0
19260.0,26.4641007049,0.0
19290.0,6.21080929235,0.0
19320.0,6.33174085512,0.0
19350.0,26.9730762474,0.0
19380.0,6.14305157309,0.0
19410.0,63.6696070393,0.0
