Time,Wind
0.0,1.46982645693
30.0,2.20524649191
60.0,1.39650991462
90.0,1.48336603236
120.0,1.97409574397
150.0,1.89380470135
180.0,2.12868054086
210.0,2.08090512274
240.0,2.12378290985
270.0,2.48313436509
300.0,1.82840905014
330.0,1.70166427198
360.0,1.37741058641
390.0,1.30677925453
420.0,1.1114916411
450.0,1.18501925288
480.0,1.00311958962
510.0,0.994815560739
540.0,1.08234332466
570.0,1.10440423783
600.0,1.12927965195
630.0,1.34282338421
660.0,1.14746507767
690.0,1.25016268324
720.0,1.10887349625
750.0,1.00851344754
780.0,0.924566054163
810.0,0.822763219575
840.0,0.68814528633
870.0,0.937688057912
900.0,0.773417927918
930.0,1.04831001932
960.0,0.990762531672
990.0,0.827348063063
1020.0,0.993909477609
1050.0,1.1146741318
1080.0,0.900057577281
1110.0,0.889887629163
1140.0,0.719076559044
1170.0,0.760423689504
1200.0,0.789772739447
1230.0,0.502145444658
1260.0,0.774271418349
1290.0,0.626733232612
1320.0,0.448033970885
1350.0,0.364066050555
1380.0,0.485222774254
1410.0,0.476312943837
1440.0,0.925785247397
1470.0,0.89680843781
1500.0,0.883410829759
1530.0,1.19333624229
1560.0,1.27403702015
1590.0,1.12466263659
1620.0,1.10027081521
1650.0,1.13918413255
1680.0,1.11057294863
1710.0,0.972846301824
1740.0,0.717521610655
1770.0,1.02850263226
1800.0,1.11899122292
1830.0,0.773668554017
1860.0,0.687798204486
1890.0,0.771794762382
1920.0,0.770610587668
1950.0,1.06173001602
1980.0,1.11940315847
2010.0,1.18076853126
2040.0,1.08767778169
2070.0,1.29372109917
2100.0,1.67576715306
2130.0,1.96409948372
2160.0,2.23406252568
2190.0,2.44129617519
2220.0,3.4198171743
2250.0,3.3334828847
2280.0,2.35859088889
2310.0,1.31545018819
2340.0,1.19610921184
2370.0,1.14639707064
2400.0,1.08085307432
2430.0,1.25350781914
2460.0,1.30582528595
2490.0,1.30619402162
2520.0,1.39647945054
2550.0,1.5892944424
2580.0,1.32847607112
2610.0,1.35338628948
2640.0,1.03947815259
2670.0,1.11492729773
2700.0,1.05519789616
2730.0,1.14367995202
2760.0,1.11416299491
2790.0,1.21763484887
2820.0,1.11051670123
2850.0,1.13909109056
2880.0,1.14430122963
2910.0,1.30724983377
2940.0,1.14126781089
2970.0,1.11016333109
3000.0,1.24308906139
3030.0,1.22216111504
3060.0,1.21315859739
3090.0,1.36777457053
3120.0,1.03712359
3150.0,1.0784871481
3180.0,1.24000729686
3210.0,1.08492159914
3240.0,1.28801372309
3270.0,1.16355489111
3300.0,1.57961172805
3330.0,1.76517261348
3360.0,1.16391398629
3390.0,1.48108474187
3420.0,1.28659993022
3450.0,1.2209580177
3480.0,1.46646448189
3510.0,0.95002553614
3540.0,0.99463214477
3570.0,1.06619111847
3600.0,1.0151076654
3630.0,0.845986741274
3660.0,1.29697343562
3690.0,1.18652152147
3720.0,1.03434960536
3750.0,0.901220541841
3780.0,0.759959597908
3810.0,0.841040341532
3840.0,0.872310254548
3870.0,0.936227926726
3900.0,1.10533321189
3930.0,1.03654805868
3960.0,0.909875588817
3990.0,1.27642656482
4020.0,1.26914723422
4050.0,1.00162947485
4080.0,1.15188046982
4110.0,1.11274193154
4140.0,0.557965536778
4170.0,0.68437905894
4200.0,1.0597225368
4230.0,0.693859216499
4260.0,0.846143019282
4290.0,1.19513811665
4320.0,1.00663235463
4350.0,1.23102619258
4380.0,1.93627817921
4410.0,2.3603683018
4440.0,2.74488853976
4470.0,2.37272196012
4500.0,4.29298700997
4530.0,3.76609772101
4560.0,4.35729515344
4590.0,3.40572821928
4620.0,3.19756715273
4650.0,3.72143616999
4680.0,4.03949528946
4710.0,3.79539929795
4740.0,3.60407315851
4770.0,3.15859143514
4800.0,3.48587716285
4830.0,3.60619665645
4860.0,3.10444670547
4890.0,3.44892004977
4920.0,4.73593824357
4950.0,4.02054069285
4980.0,3.88581243547
5010.0,3.27543558105
5040.0,3.24863561675
5070.0,2.66249371156
5100.0,2.66753398116
5130.0,3.56654174981
5160.0,3.65436569793
5190.0,2.09323637208
5220.0,3.86757486028
5250.0,4.06808706054
5280.0,5.36176347564
5310.0,3.97594117835
5340.0,3.83135654776
5370.0,3.46657180448
5400.0,4.97851763382
5430.0,5.96567400315
5460.0,6.13496686872
5490.0,6.89927777044
5520.0,8.16001221088
5550.0,7.17684213145
5580.0,7.59538800136
5610.0,7.03571823585
5640.0,7.09706719428
5670.0,5.9426189201
5700.0,6.10097350714
5730.0,6.43757090567
5760.0,6.51129837016
5790.0,5.78023149373
5820.0,5.85138255682
5850.0,3.79751681076
5880.0,3.45786663218
5910.0,3.14176658202
5940.0,2.29633236991
5970.0,3.49994939707
6000.0,2.54878185247
6030.0,2.71817792439
6060.0,3.84214054089
6090.0,3.47347112344
6120.0,4.39911361823
6150.0,4.40294068743
6180.0,5.03223580009
6210.0,2.96400106196
6240.0,3.77741924535
6270.0,2.56604730201
6300.0,3.15629383234
6330.0,5.15050487525
6360.0,5.31022384472
6390.0,5.82836045365
6420.0,4.92415401257
6450.0,3.53724846075
6480.0,3.42071240988
6510.0,1.8223028594
6540.0,1.63565586189
6570.0,1.5554968407
6600.0,3.5227408094
6630.0,1.91084059673
6660.0,2.87045558527
6690.0,2.01584605719
6720.0,1.57752528795
6750.0,1.72366209632
6780.0,1.5115871553
6810.0,1.61742569164
6840.0,1.31928511731
6870.0,1.02883002945
6900.0,1.10272684876
6930.0,0.914236898993
6960.0,1.15033720169
6990.0,1.13529727438
7020.0,1.24166822564
7050.0,1.23015429354
7080.0,1.46322760562
7110.0,1.52943057931
7140.0,1.3450312827
7170.0,1.70303051688
7200.0,1.91150320239
7230.0,1.59040504293
7260.0,1.51175815146
7290.0,1.69589998004
7320.0,2.23742454794
7350.0,1.87264023466
7380.0,1.65148867445
7410.0,1.51295319297
7440.0,2.22988338917
7470.0,2.38734869354
7500.0,1.96556772983
7530.0,1.8711713874
7560.0,1.76459228424
7590.0,2.02164922099
7620.0,2.71083018404
7650.0,1.65315815218
7680.0,1.49306821745
7710.0,2.08030478048
7740.0,2.34892644269
7770.0,2.87464559207
7800.0,3.86403007984
7830.0,3.0163642854
7860.0,3.55598207572
7890.0,3.61110722391
7920.0,3.29156229586
7950.0,3.72710092382
7980.0,5.42482134137
8010.0,4.21005548923
8040.0,5.00653732246
8070.0,4.07039903513
8100.0,3.85625613634
8130.0,5.39828288406
8160.0,5.00865829625
8190.0,5.29080764878
8220.0,7.08275176461
8250.0,5.90070000591
8280.0,5.51441915864
8310.0,5.20016704976
8340.0,5.80847342705
8370.0,5.76164614245
8400.0,5.72528934309
8430.0,6.06995979292
8460.0,6.24045433493
8490.0,5.6743273619
8520.0,4.58876677149
8550.0,2.7184308471
8580.0,1.6859162266
8610.0,1.53167555114
8640.0,1.3402967405
8670.0,1.24848040551
8700.0,1.26712287536
8730.0,1.36446256188
8760.0,1.55845693463
8790.0,1.93841719489
8820.0,2.30439973382
8850.0,2.13801856357
8880.0,2.39726771426
8910.0,2.22612940801
8940.0,2.2870889275
8970.0,3.11733479794
9000.0,3.32806191785
9030.0,2.81483024944
9060.0,1.69442708506
9090.0,1.69776125664
9120.0,1.2299381679
9150.0,1.19034340188
9180.0,1.08174362194
9210.0,0.923265369319
9240.0,1.03168227101
9270.0,0.894088801881
9300.0,0.827028698256
9330.0,0.901097042313
9360.0,0.791103242081
9390.0,0.834302069641
9420.0,0.892253039341
9450.0,1.10792840226
9480.0,1.20170495499
9510.0,1.17132860318
9540.0,1.28358986162
9570.0,1.08960525491
9600.0,0.98533064789
9630.0,1.17456947912
9660.0,1.16955734379
9690.0,1.14609152878
9720.0,1.1333602897
9750.0,1.50333513296
9780.0,1.43561708911
9810.0,1.4100683663
9840.0,1.19935399951
9870.0,1.13232141477
9900.0,1.22808999131
9930.0,1.1425632841
9960.0,1.33638775898
9990.0,1.48095615809
10020.0,1.35372405703
10050.0,1.47490459148
10080.0,1.6598540695
10110.0,1.14233721033
10140.0,0.691454246454
10170.0,0.526753528146
10200.0,0.302497377611
10230.0,0.660845534757
10260.0,0.846750059583
10290.0,0.314228995057
10320.0,0.452292516408
10350.0,0.930600296495
10380.0,1.09856057448
10410.0,1.23981693828
10440.0,1.28229964687
