Time,Precip
0.0,1.12148609804
30.0,0.942348100289
60.0,0.974345205718
90.0,0.963721565847
120.0,1.02124400114
150.0,0.912106435656
180.0,0.83822541637
210.0,0.961037249342
240.0,1.03015360887
270.0,1.02415179508
300.0,1.00730818562
330.0,0.998674807119
360.0,1.2331495873
390.0,1.06879169364
420.0,0.931174131382
450.0,1.01046647497
480.0,0.966069815645
510.0,0.985007188137
540.0,1.04157276459
570.0,0.960206222327
600.0,0.990593794752
630.0,0.926163001062
660.0,0.861433871868
690.0,0.874350273368
720.0,0.767987311366
750.0,0.84230720771
780.0,0.720700332323
810.0,0.736556627689
840.0,0.607190014654
870.0,0.666581831881
900.0,0.643844811981
930.0,0.548349787711
960.0,0.503057620223
990.0,0.548183654511
1020.0,0.589681108539
1050.0,0.460254205805
1080.0,0.511231261459
1110.0,0.476514292987
1140.0,0.477879536515
1170.0,0.504420760358
1200.0,0.544676281935
1230.0,0.46362947372
1260.0,0.472377394901
1290.0,0.418251954374
1320.0,0.397570059186
1350.0,0.385490001518
1380.0,0.362022548861
1410.0,0.369616843299
1440.0,0.377987853174
1470.0,0.364972616667
1500.0,0.388348160739
1530.0,0.403865728173
1560.0,0.370540876577
1590.0,0.39123225997
1620.0,0.408128860922
1650.0,0.41736594027
1680.0,0.474870061926
1710.0,0.382004148787
1740.0,0.548807383146
1770.0,0.501132440986
1800.0,0.579112740377
1830.0,0.660237704407
1860.0,0.577298827066
1890.0,0.79396819495
1920.0,0.809007461582
1950.0,0.764592132536
1980.0,0.884760362394
2010.0,0.939813965333
2040.0,0.879730999417
2070.0,0.809832247076
2100.0,0.862765324089
2130.0,1.10043254379
2160.0,0.897592720493
2190.0,0.959881443368
2220.0,0.986475442897
2250.0,1.01770746653
2280.0,0.95741849385
2310.0,1.13449649707
2340.0,0.926003219044
2370.0,0.996751011322
2400.0,0.960539955883
2430.0,0.863758108123
2460.0,0.984761150601
2490.0,1.00733245375
2520.0,0.967263841581
2550.0,0.990392839403
2580.0,0.935875391992
2610.0,1.03680260702
2640.0,1.05990149793
2670.0,1.03827420614
2700.0,0.963490398913
2730.0,1.02671279302
2760.0,0.861956685715
2790.0,0.897662591834
