Time,Temp
0.0,7.10020233106
30.0,5.81382738628
60.0,6.2027143021
90.0,4.0540301025
120.0,3.5107364852
150.0,3.45461288708
180.0,2.40126112453
210.0,3.05064163692
240.0,1.07865472197
270.0,3.24955693602
300.0,3.22519968499
330.0,3.59157157196
360.0,2.43071218283
390.0,3.89482132184
420.0,5.29479874149
450.0,4.45899099181
480.0,4.1151641711
510.0,6.90451705935
540.0,8.58746150478
570.0,8.77119484365
600.0,10.7464197431
630.0,10.6858523953
660.0,12.757500529
690.0,11.9458881659
720.0,13.8810278643
750.0,13.4543743613
780.0,13.392411255
810.0,12.9943002149
840.0,13.5257868555
870.0,12.0646846296
900.0,11.3237384507
930.0,11.5512130821
960.0,8.19713180258
990.0,7.84936585835
1020.0,7.48935598631
1050.0,5.61114299769
1080.0,3.95478346254
1110.0,3.36894544133
1140.0,2.84051413303
1170.0,2.02721233991
1200.0,4.31457431248
1230.0,2.98606186224
1260.0,2.86209268189
1290.0,4.42957469951
1320.0,3.44998107412
1350.0,3.37674853868
1380.0,1.31156984489
1410.0,1.43848248681
1440.0,2.36460296564
1470.0,1.53952412734
1500.0,4.13137737106
1530.0,2.83253445131
1560.0,4.30669748096
1590.0,4.30445361603
1620.0,2.89523659784
1650.0,1.77515515247
1680.0,1.66500537532
1710.0,-0.510124099324
1740.0,-0.188138305568
1770.0,-0.171064256534
1800.0,2.00790397449
1830.0,2.59764102985
1860.0,3.09678208432
1890.0,5.51678692229
1920.0,6.52364412281
1950.0,6.98017090008
1980.0,7.67632919164
2010.0,7.93041274978
2040.0,9.30135215547
2070.0,11.2733367178
2100.0,11.4690169116
2130.0,12.5873288358
2160.0,12.9198576432
2190.0,13.0306939538
2220.0,15.0681728848
2250.0,14.6226066708
2280.0,13.3813674795
2310.0,14.3777136346
2340.0,15.6063206355
2370.0,13.8275388914
2400.0,13.6731838522
2430.0,11.9238509957
2460.0,10.3685781963
2490.0,8.61481714547
2520.0,8.68359189145
2550.0,7.87863360324
2580.0,6.04587646484
2610.0,6.78358705362
2640.0,6.2409059068
2670.0,6.18671337098
2700.0,7.3187937375
2730.0,5.06470037765
2760.0,7.63417176778
2790.0,6.15977645333
2820.0,8.67575908481
2850.0,7.69468048315
2880.0,8.09980164643
2910.0,7.33269225126
2940.0,6.52077131116
2970.0,6.05813911319
3000.0,5.9230262342
3030.0,5.70216046224
3060.0,3.49606963658
3090.0,5.0107450688
3120.0,4.09383002251
3150.0,3.78312961758
3180.0,3.61650848253
3210.0,5.19660625205
3240.0,4.63565721768
3270.0,4.53055242466
3300.0,5.15126930315
3330.0,5.72967715586
3360.0,6.1329446993
3390.0,7.49572520639
3420.0,7.34706331781
3450.0,10.0784907854
3480.0,9.38082420367
3510.0,10.9543374675
3540.0,10.1437635599
3570.0,10.9367184799
3600.0,12.5860585734
3630.0,13.0750669247
3660.0,13.5381602345
3690.0,14.1706712273
3720.0,14.4560213059
3750.0,13.0580588673
3780.0,11.4524249153
3810.0,11.1477205583
3840.0,9.28577637452
3870.0,7.88390899046
3900.0,8.7603994265
3930.0,6.9833411673
3960.0,8.32969014924
3990.0,7.78010262589
4020.0,7.7192276109
4050.0,7.00927200689
4080.0,7.75195831431
4110.0,5.92589848262
4140.0,6.30575374759
4170.0,6.42042464398
4200.0,3.98267734845
4230.0,3.61670645146
4260.0,3.70010015682
4290.0,3.2558597647
4320.0,3.04040269759
4350.0,2.78929541916
4380.0,4.9211542193
4410.0,4.77243109764
4440.0,5.45840468717
4470.0,6.68803868519
4500.0,4.19355105549
4530.0,5.11112143429
4560.0,5.75902812274
4590.0,4.49373202819
4620.0,6.44098157536
4650.0,5.12138737655
4680.0,6.06657096049
4710.0,6.07582484143
4740.0,5.64346312081
4770.0,6.83502420298
4800.0,7.51210045155
4830.0,10.0736342269
4860.0,11.4015981131
4890.0,12.3657021665
4920.0,12.8105786386
4950.0,12.4552335648
4980.0,13.8305247263
5010.0,14.3018302504
5040.0,14.6365734945
5070.0,13.8997167317
5100.0,13.5985238151
5130.0,14.2783291192
5160.0,14.7174928746
5190.0,12.1626792818
5220.0,13.1333719812
5250.0,11.0121188662
5280.0,11.4392969658
5310.0,8.74664667071
5340.0,7.93425042159
5370.0,6.92066782891
5400.0,6.80980955538
5430.0,6.22523510403
5460.0,5.78782550568
5490.0,6.29358206453
5520.0,6.86102386334
5550.0,7.0231852046
5580.0,7.36134487862
5610.0,6.84085231944
5640.0,6.34880022159
5670.0,6.68089336265
5700.0,5.87210868776
5730.0,5.25805010406
5760.0,5.19319909223
5790.0,2.60993969782
5820.0,4.10447008573
5850.0,2.72902678151
5880.0,3.00809060644
5910.0,1.18730536521
5940.0,3.08196406462
5970.0,2.8121637731
6000.0,3.83990346872
6030.0,1.45403629205
6060.0,1.10399556198
6090.0,-0.0101562426283
6120.0,0.559917741055
6150.0,1.520161555
6180.0,1.05097264718
6210.0,2.78850613112
6240.0,3.03665928685
6270.0,4.9282187047
6300.0,6.72435215339
6330.0,6.29870256714
6360.0,7.10780331257
6390.0,6.9857573861
6420.0,7.27609814771
6450.0,9.63522100971
6480.0,9.16840815415
6510.0,8.89237564139
6540.0,11.1253574403
6570.0,12.5346191341
6600.0,11.9092028941
6630.0,10.7505795993
6660.0,9.68088730663
6690.0,8.2807026064
6720.0,6.37168308293
6750.0,5.91597935675
6780.0,4.74243788406
6810.0,5.66168534764
6840.0,5.60026001092
6870.0,4.37059915297
6900.0,5.14273296648
6930.0,5.89141697325
6960.0,5.55708640044
6990.0,3.30386568838
7020.0,3.51082609428
7050.0,3.0218456679
7080.0,2.46297419063
7110.0,2.72029410171
7140.0,3.27593443419
7170.0,1.76157211697
7200.0,2.56240937379
7230.0,0.866095322936
7260.0,3.55539165697
7290.0,3.80323694207
7320.0,2.18457441689
7350.0,4.23399349583
7380.0,1.92291305196
7410.0,1.76855985528
7440.0,0.657943547447
7470.0,0.719567519916
7500.0,0.45458797802
7530.0,0.409690740748
7560.0,1.32576306134
7590.0,2.62736355143
7620.0,4.41925934998
7650.0,4.56211898674
7680.0,7.7599016416
7710.0,7.86332901221
7740.0,6.89113463321
7770.0,7.79293331371
7800.0,9.20983838354
7830.0,9.58849234722
7860.0,10.7463540707
7890.0,11.6324586333
7920.0,12.0503778412
7950.0,12.2220611654
7980.0,12.0956397675
8010.0,13.6349091956
8040.0,11.9510733717
8070.0,11.2112714626
8100.0,10.4896797002
8130.0,10.0277775724
8160.0,8.22419445238
8190.0,6.48945268883
8220.0,6.09108750859
8250.0,6.56476907175
8280.0,5.14896860108
8310.0,5.42720517318
8340.0,3.57157075665
8370.0,4.49264651212
8400.0,4.42665124428
8430.0,3.99235629659
8460.0,3.18238559698
8490.0,4.97204198363
8520.0,3.48135371018
8550.0,4.10297670122
8580.0,4.03851939539
8610.0,4.77213914889
8640.0,2.54666192709
8670.0,3.55106168632
8700.0,4.15638860379
8730.0,4.01732969472
8760.0,3.34379530112
8790.0,4.7423790547
8820.0,2.65586335546
8850.0,3.06207729128
8880.0,3.17343176183
8910.0,2.92040793876
8940.0,3.17884840849
8970.0,2.786926609
9000.0,5.86094901886
9030.0,4.79778341814
9060.0,5.72267138468
9090.0,7.34473072913
9120.0,8.08623994846
9150.0,7.5805085813
9180.0,10.4771435306
9210.0,10.954911253
9240.0,11.656916543
9270.0,11.8626958377
9300.0,11.9152115031
9330.0,10.9646840911
9360.0,14.7904472907
9390.0,14.3145006415
9420.0,15.619680655
9450.0,15.0964637209
9480.0,14.9267011821
9510.0,14.1819369751
9540.0,13.2241749562
9570.0,12.3528804
9600.0,11.6070474143
9630.0,9.74612121822
9660.0,8.94973749466
9690.0,8.6386888807
9720.0,6.40028549718
9750.0,5.76498110641
9780.0,4.36475664602
9810.0,4.61655959404
9840.0,5.42848227153
9870.0,4.73663364589
9900.0,4.14847474117
9930.0,3.7772281251
9960.0,5.43225251211
9990.0,4.03648673339
10020.0,4.01000644779
10050.0,4.5082417155
10080.0,4.41346480856
10110.0,3.85425812513
10140.0,4.06185407319
10170.0,2.99798044537
10200.0,3.61918088131
10230.0,1.49680281651
10260.0,2.77660605216
10290.0,3.06034881975
10320.0,2.9547480162
10350.0,1.84624074482
10380.0,2.3080510785
10410.0,5.31925985656
10440.0,4.11498813386
10470.0,5.30273654288
10500.0,4.21926147154
10530.0,6.68676144472
10560.0,6.72434967865
10590.0,8.77070650042
10620.0,8.72132849837
10650.0,12.1581720179
10680.0,13.6406499547
10710.0,14.1601295757
10740.0,13.4175775354
10770.0,12.8357841044
10800.0,14.0871695592
10830.0,12.9361478845
10860.0,14.2030117813
10890.0,13.5873753254
10920.0,11.9055893941
10950.0,10.9434247493
10980.0,11.776032223
11010.0,10.2811471089
11040.0,8.78751560099
11070.0,7.38104350017
11100.0,5.83942707099
11130.0,6.13008541297
11160.0,6.5511642142
11190.0,5.82325233381
11220.0,7.3554034116
11250.0,4.67639927468
11280.0,3.76452227454
11310.0,4.60478611142
11340.0,5.30803790132
11370.0,6.32091978225
11400.0,5.06865544954
11430.0,6.60195943708
11460.0,6.94203249557
