Time,DNI,GHI,Temp
0.0,1.71631470616,0.0,-1.65140389184
30.0,0.880684179075,0.0,-2.30101666425
60.0,0.809715895539,0.0,-2.59834063682
90.0,-1.42619621907,0.0,-3.81494816874
120.0,14.6891577934,0.0,-4.25037131428
150.0,1.69489835312,0.0,-3.99003243438
180.0,-0.743497916712,0.0,-3.43007639618
210.0,-1.14851019901,0.0,-3.73183627099
240.0,0.333786577029,0.0,-3.39564216068
270.0,-0.833262593335,0.0,-3.22540201868
300.0,3.25805989702,0.0,-3.23881443288
330.0,2.0681921024,0.0,-1.23202883629
360.0,1.51164147191,0.0,0.501497991849
390.0,38.4604130798,0.0,0.691675225184
420.0,43.8143198902,64.8622480673,1.46425529631
450.0,58.2090531292,0.0,2.14636723165
480.0,4.89145567137,0.0,3.44248912703
510.0,132.014492014,0.0,5.40685911598
540.0,22.0583077659,0.0,7.84844595882
570.0,125.239115629,0.0,8.94213542915
600.0,47.6493105703,0.0,10.8010916316
630.0,6.18843780767,0.0,11.3348577386
660.0,114.606509047,0.0,11.6473661315
690.0,123.578231792,0.0,12.0237688016
720.0,127.903545915,0.0,12.7136801655
750.0,166.653161266,0.0,11.5650694737
780.0,33.893604207,0.0,9.61116565294
810.0,86.8520011739,0.0,8.39064870288
840.0,138.164466356,0.0,7.94863059554
870.0,569.014748392,0.0,6.8383464583
900.0,36.5143723258,0.0,6.52434019377
930.0,22.3537553564,0.0,5.61611613066
960.0,5.51769124943,0.0,5.88491713336
990.0,60.7746116097,35.7693201299,4.6816372613
1020.0,83.2700018392,0.0,3.31651939793
1050.0,4.23025725634,0.0,1.75385714997
1080.0,4.61760418959,0.0,2.72886752451
1110.0,26.9891151005,0.0,3.4141775612
1140.0,5.80972328477,0.0,3.28325999044
1170.0,4.97281552538,0.0,3.08822124929
1200.0,2.42885167297,0.0,1.99672380916
1230.0,2.03084030247,0.0,2.07845258404
1260.0,-0.666670456011,0.0,0.969295833701
1290.0,-1.36642125356,0.0,-0.640313980157
1320.0,1.58999354305,0.0,-1.46198127973
1350.0,3.12589909702,0.0,-2.34983700952
1380.0,5.07418423046,0.0,-2.07235195774
1410.0,4.56753973354,0.0,-0.883948161037
1440.0,17.5391135785,0.0,-0.420922173827
1470.0,72.3281221474,0.0,0.369528236103
1500.0,177.885238311,0.0,0.884573317921
1530.0,153.313764718,0.0,1.0682418438
1560.0,513.631837271,0.0,0.833086085112
1590.0,220.453679474,0.0,0.935910535259
1620.0,228.172639744,0.0,0.507815858559
1650.0,772.767841905,0.0,0.603471629535
1680.0,727.769597589,0.0,0.499232045169
1710.0,864.76885746,0.0,0.054287205345
1740.0,600.873370209,0.0,0.974626720027
1770.0,671.75195583,0.0,1.27478521648
1800.0,748.306131345,0.0,1.43969199439
1830.0,816.491870742,0.0,1.58038931193
1860.0,901.255638466,51.4376555123,2.25637201839
1890.0,917.246748428,0.0,3.24624268844
1920.0,968.576523981,0.0,4.39541506837
1950.0,623.745896944,0.0,6.04212194928
1980.0,177.142067232,0.0,5.94522839509
2010.0,148.146982827,0.0,6.72311670773
2040.0,4.86672638358,0.0,6.48156427535
2070.0,2.27060792249,0.0,7.30699679578
2100.0,5.36322488728,0.0,9.57518211331
2130.0,6.01264913141,0.0,9.36781888495
2160.0,4.34423256562,0.0,10.5418533897
2190.0,4.94809558394,0.0,10.2485488386
2220.0,3.27993721054,0.0,11.0016666591
2250.0,5.64008129161,0.0,10.8825714531
2280.0,3.43041931961,133.649751682,10.359097193
2310.0,54.1423671232,123.330047968,9.47890265082
2340.0,139.660147108,108.91725828,10.6260594173
2370.0,27.7039329113,44.6144995996,10.3674940203
2400.0,3.91614459138,0.0,9.42333575193
2430.0,1.57798044293,-70.1646025598,7.22790520181
2460.0,-0.110140954676,0.0,5.73014697844
2490.0,-0.612555827831,0.0,5.06959476961
2520.0,0.587465930808,0.0,3.42475790559
2550.0,1.57936152193,0.0,1.46747660866
2580.0,0.642073653015,0.0,1.7617668142
2610.0,0.298494068768,0.0,1.0342267828
2640.0,-0.157906262572,0.0,1.78543914869
2670.0,-2.0153889141,0.0,2.59260922391
2700.0,-0.682107530558,0.0,2.54504810722
2730.0,-1.74571604785,0.0,2.36525079464
2760.0,1.00479332993,0.0,1.88379525499
2790.0,-0.215117591365,0.0,1.13201422236
2820.0,0.769192941498,0.0,0.589777178311
2850.0,3.25927581281,0.0,0.958753398788
2880.0,3.8940658018,0.0,0.820620313325
2910.0,6.21736281283,0.0,1.23078823453
2940.0,4.29301156257,0.0,0.379698161112
2970.0,54.0075277852,0.0,0.304429601769
3000.0,3.20696897275,0.0,-0.648467010642
3030.0,36.1966864512,0.0,-1.78502114107
3060.0,36.6900811019,0.0,-3.22647900361
3090.0,34.7586901312,0.0,-3.57875297275
3120.0,101.853123061,0.0,-3.66493711848
3150.0,54.9766826025,0.0,-1.88025995673
3180.0,11.2235172902,0.0,-1.07796150291
3210.0,65.897358667,0.0,-0.288129337037
3240.0,4.81394932499,0.0,-0.503900157865
3270.0,0.768498068331,0.0,-0.722272160309
3300.0,0.640379796936,65.2594722714,-0.699366662465
3330.0,-0.833543333251,0.0,-0.78233686956
3360.0,0.131810991767,0.0,0.0645675371689
3390.0,4.51675742618,0.0,1.55961272252
3420.0,7.79796096902,0.0,2.5650810062
3450.0,4.94250082993,0.0,3.10289724503
3480.0,4.31134290648,0.0,4.35724266728
3510.0,56.9970444302,0.0,6.41998171506
3540.0,95.6571205855,0.0,8.33132008059
3570.0,113.452451511,0.0,9.36314190394
