Time,DNI,GHI,Temp
0.0,3.58311480225,0.0,2.42776805652
30.0,-1.08106761371,0.0,1.86529542097
60.0,-0.299162826845,0.0,1.79422790223
90.0,2.5173852573,0.0,2.45813283036
120.0,4.6895683212,0.0,2.99572686083
150.0,58.6445796395,0.0,2.68182006101
180.0,67.4790840906,0.0,2.16140485234
210.0,54.4599534516,0.0,0.872745981546
240.0,6.1091050719,0.0,0.167511668274
270.0,40.2970220051,0.0,0.907164152067
300.0,23.9757909657,0.0,2.64031379495
330.0,182.633346376,0.0,3.76156352701
360.0,173.766375201,0.0,4.52705945712
390.0,115.227003386,0.0,5.06099936983
420.0,139.649509992,61.5452674527,6.07785544647
450.0,73.4558573207,0.0,7.02259940033
480.0,128.470131765,0.0,8.46248789058
510.0,87.7108484217,0.0,9.7779734313
540.0,211.110519218,0.0,11.9816654386
570.0,76.7857200907,0.0,13.5146642871
600.0,37.9105858685,0.0,14.5561253284
630.0,6.05658760561,0.0,15.6563454095
660.0,512.33829038,0.0,16.2270409382
690.0,809.717719892,0.0,16.4228099088
720.0,194.198290624,0.0,17.5611677229
750.0,72.9968766787,0.0,18.0891732657
780.0,75.8420842768,0.0,18.4808049491
810.0,6.6302487367,0.0,17.8450009726
840.0,-1.59969865984,0.0,16.8829228434
870.0,0.850979848879,0.0,15.7364922814
900.0,-1.34782060308,0.0,14.7549952514
930.0,-5.37982444506,0.0,13.4176772226
960.0,0.35471141095,0.0,13.0053369762
990.0,1.28339291301,72.8492790017,10.7752036182
1020.0,3.40787466196,0.0,10.5599364465
1050.0,2.06590609813,0.0,9.93018579784
1080.0,2.38682166187,0.0,8.96572025669
1110.0,-0.0483307059409,0.0,8.82577801613
1140.0,4.73920736624,0.0,8.92683499465
1170.0,61.3593678936,0.0,8.21146713663
1200.0,7.56878689991,0.0,8.01382188659
1230.0,54.3776140756,0.0,8.25906448629
1260.0,107.104905068,0.0,8.35308066576
1290.0,87.1484025467,0.0,7.86373880758
1320.0,91.3411034714,0.0,6.98043278858
1350.0,54.7385979584,0.0,6.26825945551
1380.0,195.465016653,0.0,6.30072778018
1410.0,787.884591807,0.0,6.07426119297
1440.0,325.423493159,0.0,6.14652612458
1470.0,795.751271971,0.0,5.7043296388
1500.0,628.832748928,0.0,5.70300609974
1530.0,794.570992143,0.0,4.2407566446
1560.0,893.444710776,0.0,2.9407120295
1590.0,405.111243665,0.0,2.21580978503
1620.0,58.9922266953,0.0,2.16518188031
1650.0,119.962562976,0.0,1.73442293734
1680.0,86.6430976239,0.0,2.24014434613
1710.0,1.98819369984,0.0,2.11956767705
1740.0,3.04333965897,0.0,2.3881901165
1770.0,3.48007211955,0.0,3.22741905442
1800.0,5.30127324511,0.0,4.31246085388
1830.0,-0.427680364132,0.0,5.87250584577
1860.0,0.823726739056,48.1863577908,7.38685014318
1890.0,-7.89992673161,0.0,8.51588849185
1920.0,-2.20036969544,0.0,9.44083612742
1950.0,-33.8101215258,0.0,10.6569636404
1980.0,-1.33520939321,0.0,11.9871436274
2010.0,-2.28501079205,0.0,13.718620866
2040.0,-1.8609182184,0.0,14.6538727808
2070.0,-1.83783717485,0.0,14.6295858193
2100.0,-0.00676255053749,0.0,14.442012303
2130.0,1.34182779956,0.0,15.6738545491
2160.0,24.4074812757,0.0,15.1549719603
2190.0,92.8103674921,0.0,15.2477046963
2220.0,154.512619514,0.0,15.7223532107
2250.0,86.1329816934,0.0,14.7725182387
2280.0,116.750503736,127.968116866,13.1766104541
2310.0,15.2439364329,123.719817158,12.3058393781
2340.0,112.265813494,108.168663329,11.752238318
2370.0,582.933548029,58.250119176,10.8548723315
2400.0,349.375484932,0.0,9.47147448454
2430.0,321.322302208,59.7258677064,8.15105153032
2460.0,99.6850524755,0.0,7.13843855853
2490.0,160.637916951,0.0,7.62763562296
2520.0,85.3122701273,0.0,6.90843220158
2550.0,351.206537516,0.0,6.11264759582
2580.0,509.005620018,0.0,4.41018018622
2610.0,519.878169791,0.0,3.10448252037
2640.0,148.331355445,0.0,1.78085561872
2670.0,56.6535529195,0.0,1.46186129457
2700.0,35.6604021388,0.0,1.70424165133
2730.0,3.27145673419,0.0,0.43333406238
2760.0,78.6787756005,0.0,0.62910559104
2790.0,13.4913156057,0.0,0.0906273693898
2820.0,3.56002086138,0.0,-0.264256186991
2850.0,33.8376931403,0.0,-1.09340979436
2880.0,3.82752050325,0.0,-0.705068358465
