Time,Precip
0.0,1.04068761691
30.0,1.43560380107
60.0,1.57443873677
90.0,1.58241869339
120.0,1.48986355785
150.0,1.6883738338
180.0,1.5482648103
210.0,1.66158854948
240.0,1.6419830931
270.0,1.74834136986
300.0,1.74485669908
330.0,2.35052863198
360.0,2.03555953691
390.0,2.3290383858
420.0,2.34170063366
450.0,2.20955590683
480.0,2.21948201577
510.0,1.65103611977
540.0,2.16930591264
570.0,1.8639734374
600.0,1.52254322946
630.0,1.38218627706
660.0,1.46236759753
690.0,1.46598023253
720.0,1.38886119255
750.0,1.00915078436
780.0,0.996419416313
810.0,1.33553214412
840.0,1.18710036939
870.0,1.304954896
900.0,1.28694259215
930.0,1.30389761438
960.0,1.31068291038
990.0,1.35513985259
1020.0,1.24678721012
1050.0,0.922430250224
1080.0,1.24129295082
1110.0,1.3372794577
1140.0,1.32702470619
1170.0,1.43177479325
1200.0,1.35680384443
1230.0,1.27324495324
1260.0,1.35193040535
1290.0,1.33386985292
1320.0,1.19309602769
1350.0,1.33890438515
1380.0,1.22352895099
1410.0,1.21889617533
1440.0,1.25717076755
1470.0,1.0250030615
1500.0,0.957184551791
1530.0,1.15800827011
1560.0,1.17033949541
1590.0,1.00699268964
1620.0,0.969979917932
1650.0,1.19523351179
1680.0,0.925279300935
1710.0,1.16883107621
1740.0,0.960532330832
1770.0,0.837560054837
1800.0,0.885661983123
1830.0,0.837671824444
1860.0,0.775954702676
1890.0,0.791380617285
1920.0,0.683898506716
1950.0,0.646208496262
1980.0,0.730096077918
2010.0,0.632550496112
2040.0,0.74583277506
2070.0,0.689501500163
2100.0,0.684647758211
2130.0,0.667833865865
2160.0,0.689617126823
2190.0,0.652737689127
2220.0,0.771770447895
2250.0,0.8050012327
2280.0,0.820628090206
2310.0,0.717153982004
2340.0,0.851870520906
2370.0,0.628320373464
2400.0,0.808051744314
2430.0,0.773386462528
2460.0,0.851123960982
2490.0,0.699620487832
2520.0,0.727218926441
2550.0,0.690639554462
2580.0,0.735292296015
2610.0,0.764260492712
2640.0,0.778184993427
2670.0,0.802057160478
2700.0,0.968043279481
2730.0,0.913051869254
2760.0,0.95244559624
2790.0,1.08767015034
2820.0,0.931245835204
2850.0,1.04426280801
2880.0,0.956475481593
2910.0,0.912585272202
2940.0,1.05912847929
2970.0,1.00695288875
3000.0,1.02383124391
3030.0,0.911524156033
3060.0,0.843816292492
3090.0,1.05492897004
3120.0,0.997002074855
3150.0,0.9049444409
3180.0,0.80927569133
3210.0,0.740924905392
3240.0,0.663424619533
3270.0,0.649475777573
3300.0,0.682339631428
3330.0,0.72324555152
3360.0,0.691849719654
3390.0,0.71857025698
3420.0,0.675339889362
3450.0,0.700278814454
3480.0,0.67731334365
3510.0,0.693791151731
3540.0,0.705556556292
3570.0,0.672592111527
3600.0,0.820232963518
3630.0,0.811900851117
3660.0,0.669032220055
3690.0,0.628130193718
3720.0,0.910722607738
3750.0,1.00090988332
3780.0,0.819386019537
3810.0,0.893891539078
3840.0,0.861206052504
3870.0,0.789090095257
3900.0,0.616860803334
3930.0,0.718909390751
3960.0,0.647997106443
3990.0,0.556539762923
4020.0,0.56998614108
4050.0,0.804779980864
4080.0,0.771456715276
4110.0,0.765649061329
4140.0,0.64351623521
4170.0,0.626962392488
4200.0,0.591756922089
4230.0,0.547694853221
4260.0,0.65266641361
4290.0,0.539779129201
4320.0,0.560601379385
4350.0,0.489787585047
4380.0,0.568907437834
4410.0,0.570741575188
4440.0,0.582338834021
4470.0,0.596439403747
4500.0,0.546952918964
4530.0,0.528198841907
4560.0,0.574276050473
4590.0,0.581742377888
4620.0,0.533647192463
4650.0,0.570416396905
4680.0,0.495910251815
4710.0,0.590556290829
4740.0,0.599574325204
4770.0,0.489762378582
4800.0,0.538489960455
4830.0,0.581397318033
4860.0,0.522469182774
4890.0,0.523083152722
4920.0,0.555734007768
4950.0,0.448815191748
4980.0,0.51179118126
5010.0,0.484363581745
5040.0,0.485042266723
5070.0,0.475047642182
5100.0,0.453546085712
5130.0,0.503275501454
5160.0,0.501105594393
5190.0,0.566363808146
5220.0,0.545550886356
5250.0,0.564372815577
5280.0,0.628054430209
5310.0,0.612037019541
5340.0,0.661342545726
5370.0,0.619838302938
5400.0,0.562005577558
5430.0,0.651613253888
5460.0,0.601957101815
5490.0,0.739510887885
5520.0,0.586417349329
5550.0,0.708316047036
5580.0,0.715373463505
5610.0,0.743545569555
5640.0,0.770238983393
5670.0,0.706448448028
5700.0,0.794004960518
5730.0,0.890869516157
5760.0,0.732709797361
5790.0,0.816118558115
5820.0,0.752358141826
5850.0,0.83695271341
5880.0,0.742827852404
5910.0,0.850246447162
5940.0,0.857399642763
5970.0,0.81862456484
6000.0,0.7470824215
6030.0,0.714786641602
6060.0,0.601903364004
6090.0,0.625146267715
6120.0,0.619782095954
6150.0,0.557620655154
6180.0,0.518855592259
6210.0,0.548129465335
6240.0,0.515949577751
6270.0,0.444179759002
6300.0,0.444396349891
6330.0,0.469020988613
6360.0,0.488016167973
6390.0,0.479295473059
6420.0,0.554796756536
6450.0,0.579880483409
6480.0,0.482723036514
6510.0,0.550392352456
6540.0,0.453413247027
6570.0,0.440898460009
6600.0,0.387913927269
6630.0,0.329866419289
