Time,Temp,RH
0.0,8.18981278048,46.7964084175
30.0,7.97762954977,42.6419914559
60.0,7.88654652502,39.2530934058
90.0,7.53368551997,44.9393203474
120.0,7.32896224914,38.3473635614
150.0,8.11568027343,41.3445935749
180.0,7.00866632416,44.5471831213
210.0,7.41787090575,41.5038903239
240.0,7.19564751055,38.9342677987
270.0,7.5389250991,41.0673064909
300.0,7.43111190364,40.9927425687
330.0,9.00818443273,47.1332219753
360.0,8.55712922827,44.3763824961
390.0,8.69445052516,70.9109176095
420.0,9.15478228826,46.7371274368
450.0,10.4296423383,52.1298148713
480.0,10.7493386982,43.5622353211
510.0,11.9685358733,30.1281269259
540.0,13.5190337893,29.7786878277
570.0,15.3765275983,23.8129597105
600.0,15.6842466103,27.5690405765
630.0,16.6670903567,19.4909691524
660.0,17.6905618516,13.3754200279
690.0,18.8028224191,15.0304677662
720.0,19.7295294128,11.6903969228
750.0,19.1945243932,13.3281532776
780.0,17.9494225777,12.5054165529
810.0,18.4545206329,12.7705612465
840.0,17.7522316197,14.5170323176
870.0,15.9913117474,13.6354607436
900.0,15.9233801722,19.5726284776
930.0,14.2859988362,21.0694906194
960.0,13.6041246694,28.3496334052
990.0,12.837227242,29.9907887643
1020.0,12.6125972193,25.9850491898
1050.0,11.1448828719,33.3257141944
1080.0,10.6395280955,32.5908033967
1110.0,10.1065812963,36.7318183642
1140.0,8.39789686182,37.9083230267
1170.0,9.16030518806,44.3455030674
1200.0,8.56559306288,47.4204032208
1230.0,7.76880113151,47.3007737725
1260.0,7.47007870958,57.7716602282
1290.0,7.67856473976,61.9149488413
1320.0,7.49464397822,66.8442452252
1350.0,7.60147182597,62.6373724033
1380.0,7.11091182284,71.5185695109
1410.0,6.02694452747,60.0962953085
1440.0,5.86468986029,52.8053183299
1470.0,5.78831106122,58.4715645581
1500.0,6.83130690112,50.2084008942
1530.0,6.87173314204,47.007376553
1560.0,6.45890876646,47.6848896384
1590.0,6.26041307649,63.3235949048
1620.0,5.1212079776,54.9159455683
1650.0,4.5688462444,60.3845480937
1680.0,3.6157519061,59.6977254074
1710.0,3.5522560557,67.6623234303
1740.0,1.14332862015,65.7976715961
1770.0,1.93364978446,69.2824904112
1800.0,4.49900374214,61.8548720602
1830.0,4.77918222399,59.7735298022
1860.0,5.98323355644,59.5104770913
1890.0,6.99609738559,53.6949852764
1920.0,8.07715289224,51.6912919989
1950.0,9.42694776716,48.3725227337
1980.0,10.5290727811,42.5155436335
2010.0,12.9899240948,26.2234617403
2040.0,14.102918099,26.8723106155
2070.0,14.9137393986,25.8029528075
2100.0,15.2752574983,35.6903054276
2130.0,15.3096233243,40.2708158365
2160.0,15.5790773819,37.9823640121
2190.0,17.3138543841,30.1926311491
2220.0,19.000008457,20.0811714917
2250.0,18.7770069071,15.6116620758
2280.0,18.208060312,17.4342565368
2310.0,17.1586729429,18.1109315437
2340.0,17.2473156743,19.118864365
2370.0,15.243185964,25.740891894
2400.0,14.3805942785,38.6922983109
2430.0,13.4280497401,31.6958239768
2460.0,12.3750998075,35.9168644505
2490.0,12.1143005818,59.1288819798
2520.0,10.5344381307,62.8376538499
2550.0,10.9771411599,61.8349945093
2580.0,9.48075829689,82.5443890704
2610.0,10.1600957866,69.3367190584
2640.0,9.90188074604,84.3997400753
2670.0,9.08636037212,86.790237708
2700.0,7.85644714003,89.5822471774
2730.0,7.8640351562,91.041402305
2760.0,5.72859501378,87.0801207244
2790.0,6.56433542151,76.5365905991
2820.0,7.37695893446,83.8044918526
2850.0,7.32481116847,76.0077721533
2880.0,6.03243535043,87.2521175457
2910.0,6.78783596755,87.6079725333
2940.0,7.1197771525,71.8461557349
2970.0,7.36528909045,67.5585705623
3000.0,7.02581619037,56.4379620672
3030.0,6.59955194186,42.7814964564
3060.0,6.59107109921,51.0061021018
3090.0,5.66521200171,51.8131066145
3120.0,5.02692442709,47.3644057831
3150.0,4.90300916019,44.8122947088
3180.0,5.41832756132,48.4943441102
3210.0,3.92042195648,51.1771299982
3240.0,3.61139399733,56.0684055991
3270.0,1.79511181805,58.2953127296
3300.0,3.17511321785,60.8230126796
3330.0,4.03646081601,76.5128053854
3360.0,4.50229171781,68.7410153069
3390.0,4.88245291234,66.2683303631
3420.0,6.29339557921,74.2394698793
3450.0,8.33783776315,61.5526222563
3480.0,9.68011118778,59.6127391786
3510.0,11.3042656742,46.3563893269
