Time,Temp,RH
0.0,-1.83726166044,80.3112079394
30.0,-3.23282227081,77.0136536636
60.0,-3.75689713157,79.9088594585
90.0,-4.96262482054,84.4784631898
120.0,-4.99630908102,73.530887299
150.0,-7.75517479487,84.2555829752
180.0,-9.78221847444,75.3804374317
210.0,-8.56760562637,74.6191462954
240.0,-10.4181338733,76.9509619585
270.0,-10.7961922117,74.0701477731
300.0,-10.637290757,71.5959419084
330.0,-10.9768709187,75.9271324051
360.0,-9.40939646834,59.4213149466
390.0,-8.12734073994,57.3344942091
420.0,-7.00859021113,47.296956516
450.0,-5.33075158628,42.2753093155
480.0,-4.02327866976,43.4817562352
510.0,-3.78113879839,35.0374114065
540.0,-2.5422538932,29.6411973936
570.0,-1.09121803352,28.0695627302
600.0,0.181237179155,26.251477052
630.0,1.19027207443,20.9935566843
660.0,2.5485028419,17.7073869628
690.0,4.17182227828,15.6746394387
720.0,4.57906326334,15.4974310844
750.0,5.03282740643,13.2384715478
780.0,3.54421575542,16.065600173
810.0,2.40851936755,25.5574496432
840.0,1.87198143214,27.227883472
870.0,2.02014573564,30.0131006097
900.0,0.992109718506,32.7613112364
930.0,0.709063644999,36.3322158303
960.0,-0.489420013447,41.3345713136
990.0,0.196704886592,45.882790174
1020.0,0.631819467413,43.6452049688
1050.0,-0.163742241968,44.713187711
1080.0,-0.0147582906101,44.083450521
1110.0,-0.882961983376,48.6889921505
1140.0,-3.03967842702,44.7360154214
1170.0,-2.53785926153,53.1181523691
1200.0,-3.64503074432,58.5672697627
1230.0,-3.7326935062,50.6540640867
1260.0,-2.29428750538,53.7425132638
1290.0,-3.40287061388,51.2450883314
1320.0,-3.46231245909,51.8069226953
1350.0,-2.81652483156,53.5244283879
1380.0,-1.36311008205,61.7614873156
1410.0,-1.08131242621,56.943408126
1440.0,-2.15018979567,53.8549933389
1470.0,-2.12957880124,57.536516843
1500.0,-2.80038483622,60.2808321233
1530.0,-2.83578414098,62.5393818885
1560.0,-2.04945855871,69.897535068
1590.0,-2.75533589346,65.2501896359
1620.0,-1.85370723059,62.3829691731
1650.0,-2.65936337571,63.3749633891
1680.0,-2.91952125723,66.3756115283
1710.0,-3.61729732793,66.9267020836
1740.0,-2.78671820592,67.6079784437
1770.0,-2.37564302849,70.041472072
1800.0,-0.827124225927,56.1459911561
1830.0,-0.31112077436,59.2443791091
1860.0,0.98173112586,52.4913097655
1890.0,2.05660457924,50.0261987122
1920.0,3.19462913702,47.3709284946
1950.0,4.51790783224,43.5285161788
1980.0,5.1823317139,42.4234244919
2010.0,5.46374962003,44.0841218014
2040.0,6.13878498237,37.2417248399
2070.0,6.79553234093,39.1559106517
2100.0,8.70139370196,32.21753693
2130.0,8.72961924278,26.6909102615
2160.0,10.0096657327,31.4083651191
2190.0,9.85964682227,32.1334604379
2220.0,8.79113955286,38.1557096067
2250.0,7.85194960746,33.605928271
2280.0,8.22764982754,33.291026122
2310.0,4.94313365393,39.4639699682
