Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,102574,-,-.1,-.2,35.93,-115.26,-8,1021,-8.1,w/m2,w/m2.1,w/m2.2,c,w/m2.3,w/m2.4,w/m2.5,Degree,c.1,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A.1,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A.2,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Relative Humidity,Temperature,Pressure
2020,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6406361407236874,166.67283543615451,0.208,1.453508135396,0.5877145895674001,31.233858594966666,8.529047211933333,900.0
2020,1,1,0,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8837750317784664,163.74755438479218,0.208,1.959917490582,0.7625626573108001,47.930001208899995,12.678051203399999,900.0
2020,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0931989816151473,159.1505098132854,0.208,2.6988454703900002,0.9699649038008001,49.5566495314,12.3908762176,900.0
2020,1,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2134201972701943,153.75968212910408,0.208,2.8767843371,0.9653941154974001,51.55632678923333,11.802066781333332,900.0
2020,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.041106108903023,147.9911553531676,0.208,2.840899870326,0.9365653048636001,53.02758418576666,11.485216884566666,900.0
2020,1,1,2,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9279628994041156,142.03734702908324,0.208,2.783281824146,0.9283492656378001,52.464756398166664,10.9798251114,900.0
2020,1,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7375137030984876,135.9968777767367,0.208,2.961421916702,0.9144900756887999,52.24671252413333,10.837780681133333,900.0
2020,1,1,3,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.493123912316542,129.9274802175658,0.208,2.7857207165199998,0.9127889056888001,51.3900464897,10.30180918328,900.0
2020,1,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24083808014749922,123.86809704182986,0.208,2.8108883636260003,0.914379533042,52.75722185193333,9.67423999553,900.0
2020,1,1,4,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1470240048254444,117.84899581212636,0.208,2.9459118314899997,0.9333146251058,53.798481442366665,9.053946980373333,900.0
