Time,Temp,RH
0.0,9.03414878684,22.7767872674
30.0,9.35746383241,20.4698307964
60.0,8.32097502236,24.007078815
90.0,8.45723002129,27.3609517176
120.0,9.52391234978,28.7657195132
150.0,8.09150959162,33.065607951
180.0,7.8804600035,32.1420366586
210.0,7.09227691629,34.8568560435
240.0,6.22253967951,34.3817644493
270.0,6.48921520812,35.8625568752
300.0,6.87488561771,42.3120372776
330.0,7.50618257983,39.8785125362
360.0,8.15971756838,35.1170915037
390.0,8.91513145317,37.4342833717
420.0,9.91775505751,35.5582781739
450.0,10.8386589671,28.2586118049
480.0,10.9649482591,26.5018944585
510.0,11.6540083521,24.6830390355
540.0,13.0292269471,20.7090877655
570.0,12.4734877686,21.9406443157
600.0,13.9499489618,23.299025077
630.0,14.1714931583,16.8011121468
660.0,14.564441388,23.6348181722
690.0,16.6823824257,28.6775915086
720.0,16.1361089021,20.9357819755
750.0,17.8982967513,19.180933363
780.0,18.2215451876,17.7442296026
810.0,18.2681714754,18.7075601043
840.0,17.2138362292,26.0323855829
870.0,17.112611134,30.2952232506
900.0,14.590313895,35.0968547226
930.0,13.9671993452,32.8434270507
960.0,12.2292903774,40.853010431
990.0,10.3712364314,34.7663302128
1020.0,9.22091652391,41.1024918854
1050.0,9.90348607293,34.9551151251
1080.0,9.09464261792,39.825078283
1110.0,10.2086494309,36.8509587241
1140.0,9.29547985411,40.8289777847
1170.0,9.14965587879,39.7568150018
1200.0,8.34418829194,40.4248567658
1230.0,7.88538249374,39.1701708418
1260.0,7.99568326976,39.6536012016
1290.0,8.64379814934,45.4536310896
1320.0,7.18258001358,42.261072824
1350.0,7.83575774436,38.5061693663
1380.0,8.87926026722,48.6152500174
1410.0,9.22756164253,45.4825126288
1440.0,7.66328897103,43.1166565193
1470.0,8.31600859619,42.8357855908
1500.0,7.24014949174,44.6086381793
1530.0,7.05710976075,50.2211318683
1560.0,5.80473543053,49.4236165926
1590.0,5.76968856546,45.2506860756
1620.0,5.34253577296,43.4663707789
1650.0,5.32768950997,43.1808734254
1680.0,4.46509986516,44.4622308793
1710.0,5.11458258881,47.3977370552
1740.0,4.00358168966,45.2676356929
1770.0,5.08712796729,44.479297627
1800.0,5.97071200751,39.8894856622
1830.0,6.94659316814,34.8548338894
1860.0,7.9260136822,29.9458911807
1890.0,9.62009580498,32.9135742984
1920.0,11.0759185886,24.425628408
1950.0,12.2087758304,25.3787975506
1980.0,13.5549471198,18.610833599
2010.0,14.7747116935,18.3174648641
2040.0,16.2253348976,12.4419911705
2070.0,16.8636218395,9.68804364279
2100.0,17.3191289613,9.09003391006
2130.0,17.2104670733,6.4725826413
2160.0,17.1906081074,8.80156987302
2190.0,17.7586715838,11.1809950716
2220.0,18.281585327,6.37955864257
2250.0,18.5217395438,7.63220917696
2280.0,18.0176313392,7.14277144461
2310.0,16.476481521,11.9554447813
2340.0,15.5410107723,13.3675830059
2370.0,15.5671114458,16.3860397877
2400.0,13.7956066531,15.5717186869
2430.0,13.2322211595,20.2692903036
2460.0,12.9301616259,23.0942835411
2490.0,12.0189799689,22.5385662739
2520.0,11.2067059764,24.0505060864
2550.0,10.8465325853,23.7589981266
2580.0,10.1374917657,26.2370725098
2610.0,9.50128744841,22.1936934815
2640.0,9.81299341043,24.3000125883
2670.0,9.63377523691,27.9588317389
2700.0,8.45444964701,29.5336372785
2730.0,8.70269534919,35.8759259327
2760.0,8.27582693879,29.3443757915
2790.0,8.30586279481,23.4912019887
2820.0,8.20941648724,25.9562667479
2850.0,9.20024550097,29.7455395681
2880.0,8.26960957719,29.8052393224
2910.0,7.54964784309,31.0814151358
2940.0,8.09518301305,31.3461068516
2970.0,7.47373230043,33.6021177298
3000.0,7.45547940794,34.4407624707
3030.0,7.48132634205,33.8120458183
3060.0,6.62174698642,35.6355650519
3090.0,6.52944005962,34.8214403764
3120.0,5.5200297227,38.8057409758
3150.0,6.18707042807,35.08331982
3180.0,5.64097092184,38.1348266099
3210.0,5.69421890595,33.2485653103
3240.0,6.62337055153,33.67043396
3270.0,7.92577053682,24.7505187924
3300.0,8.37836618036,26.251290871
3330.0,9.72629499574,26.3756393779
3360.0,9.28890815255,22.9850095412
3390.0,11.6117109023,23.1315600567
3420.0,12.9851942778,20.733789024
3450.0,14.6486279349,17.7530888576
3480.0,15.4138618871,18.2950619674
3510.0,16.1018064058,18.3523025932
3540.0,17.4375570199,14.7579383869
3570.0,17.9895904392,14.1177430611
3600.0,18.9934744221,13.8832184937
3630.0,18.4382414854,11.0939016089
3660.0,18.7392495181,15.1839980661
3690.0,17.9597311405,13.7043960006
3720.0,17.3034680585,15.4118522242
3750.0,17.6049151619,12.5269828555
3780.0,16.3641198522,19.7401706003
3810.0,15.6206341812,20.241459088
3840.0,14.4153166144,21.6827248347
3870.0,13.5206817599,24.22344692
3900.0,11.7978731173,24.8640938044
3930.0,11.2864201801,25.6236686719
3960.0,9.89702956835,28.4070184239
3990.0,10.137082753,28.5664094261
4020.0,9.56983487912,27.9437701985
4050.0,9.17089983253,32.217739661
4080.0,8.21637238142,34.1807789669
4110.0,8.07127408328,34.887775708
4140.0,7.9416330695,38.2304973012
4170.0,8.56064680169,35.90969792
4200.0,7.85321592742,37.7325242284
4230.0,7.66553392107,41.8630903556
4260.0,6.41571411709,42.9531103961
4290.0,7.14305484928,44.4566114067
4320.0,5.80473099121,40.1067802361
4350.0,7.56035987903,40.0144625429
4380.0,6.65580672552,41.1790426481
4410.0,6.39543090737,36.5421341723
4440.0,5.76401201548,38.4425210503
4470.0,4.41727711446,38.8277204555
4500.0,3.73754044107,35.8374351917
4530.0,4.57042833766,34.0556010639
4560.0,5.18408971155,36.0568810543
4590.0,5.12264691532,38.1488485466
4620.0,4.9310127562,40.2319941518
4650.0,5.00993648761,36.4873232431
4680.0,5.33898733963,35.2442336089
4710.0,6.12402076826,32.6182454884
4740.0,7.13982089877,28.1686891024
4770.0,7.10837020708,27.9136670599
4800.0,7.79867266883,22.6846258806
4830.0,8.82664801172,21.8111135268
4860.0,10.3223582064,15.3724043174
4890.0,11.6500067254,10.8650625994
4920.0,12.2894917748,9.24841390253
4950.0,14.2852124384,7.00573164069
4980.0,14.8943380498,6.02514486822
5010.0,14.0948636805,1.3389934158
5040.0,14.5466636395,2.29332650596
5070.0,14.3121123396,2.93538313271
5100.0,12.4162804253,1.91921230167
5130.0,13.1777456255,-3.65513424567
5160.0,12.380619499,-2.5299454543
5190.0,12.9101887097,-0.96389598605
5220.0,13.6921818026,0.762928725603
5250.0,12.7893288603,2.45858819957
5280.0,12.5147404714,14.9923747312
5310.0,10.6734919766,10.5635431093
5340.0,9.94784838222,10.8391620877
5370.0,7.69744842358,17.7102574754
5400.0,7.0769014883,17.7960631518
