Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,102574,-,-.1,-.2,35.93,-115.26,-8,1021,-8.1,w/m2,w/m2.1,w/m2.2,c,w/m2.3,w/m2.4,w/m2.5,Degree,c.1,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A.1,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A.2,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Relative Humidity,Temperature,Pressure
2020,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.4425033058017664,166.67283543615451,0.208,0.3146438059392,0.42567316514020004,63.33229213917089,-7.0680279443666665,900.0
2020,1,1,0,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.657437273044997,163.74755438479218,0.208,0.3838702928066,0.5652122080498,94.85287768330898,-10.7645630547,900.0
2020,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.879473277807089,159.1505098132854,0.208,0.44044498115240005,0.6980584095092002,94.74915922536687,-11.088555724633332,900.0
2020,1,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.018388580162372,153.75968212910408,0.208,0.3471156870448,0.6873368773116,94.49874339208071,-11.407609028066666,900.0
2020,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.1456248682687455,147.9911553531676,0.208,0.31071005503180005,0.6826192995596,94.26466701204933,-11.701906516366666,900.0
2020,1,1,2,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.241920272006224,142.03734702908324,0.208,0.27950514965140005,0.6694148789872,92.60284603442635,-11.947861564066667,900.0
2020,1,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.316912184798986,135.9968777767367,0.208,0.2770185093706,0.6559620993964,91.74041632975982,-12.119673337066667,900.0
2020,1,1,3,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.352460255222233,129.9274802175658,0.208,0.2692208357216,0.6495453738504,91.50345754780587,-12.191304862866666,900.0
2020,1,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.323424738881322,123.86809704182986,0.208,0.2512017516412,0.6449439582550001,92.25412269427522,-12.138455236333332,900.0
2020,1,1,4,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.284494904854013,117.84899581212636,0.208,0.2606023663318,0.6262208115826,93.71146792311518,-11.940636233,900.0
