Time,DNI,DHI,Temp
0.0,1.2902864448,-74.7101027742,1.4273788792
30.0,-1.19025258713,-11.2118093495,1.61883324861
60.0,2.56326660988,-1.36207629591,0.375537801263
90.0,69.7416641621,-2.57067933661,-0.330284343299
120.0,11.6844878769,-0.596002426438,-1.40990009505
150.0,4.88232015925,1.10850943449,-1.73920565342
180.0,2.14628183332,12.7904345315,-2.23231039132
210.0,-0.538959793909,33.3677996059,-3.44443953392
240.0,-2.32240175793,53.3676708213,-4.22914614576
270.0,-35.5468175985,34.7091178161,-3.59927421134
300.0,-8.03762930102,9.78259062323,-3.82612915661
330.0,-1.77389392964,11.1516962768,-2.66530553235
360.0,-1.64387366917,22.1116195363,-1.93527559115
390.0,0.0728098965291,-3.53576486767,-1.38497683147
420.0,-0.439984406214,-6.63450188813,-1.20845019209
450.0,-0.388543389154,-11.1156628306,-0.689060001423
480.0,-0.806621000625,9.57428102217,-0.120761301993
510.0,-7.23542769624,-1.40524667158,1.52386636231
540.0,-46.1229692885,-14.7068722851,3.12956560174
570.0,-63.8286238737,-6.73019522593,5.57427551302
600.0,-2.25540397185,-7.19371556902,6.70167081434
630.0,-1.5093524738,-35.9995695002,7.89614841615
660.0,-45.8692726517,-30.3482823714,8.70137123002
690.0,-5.23917503897,-26.7989807032,9.77745569035
720.0,-43.2893634603,-22.6144490406,9.34231460154
750.0,-74.4810237165,-14.5175765362,10.3690146565
780.0,-109.816854776,-13.0832443192,10.3627910461
810.0,-92.2940389033,-33.5416347937,9.03974260092
840.0,-118.31163476,-38.5538345528,7.92844396229
870.0,-149.966182301,-25.5675872419,7.0636682677
900.0,-102.803503332,3.42023704332,6.36633774719
930.0,-71.6856901166,-28.4711129932,5.1699544741
960.0,-125.121045536,14.9950431844,5.35765138695
990.0,-69.1993774044,-16.1668317509,5.06286122921
1020.0,-20.6459348913,31.218468922,3.90563871341
1050.0,-1.64637700271,50.0913522891,3.37125927287
1080.0,-2.11911317985,42.7255495111,1.11538764821
1110.0,-1.38398505792,31.6494457306,2.14735239952
1140.0,6.16832746657,22.9494836846,2.92492377828
1170.0,33.8975661524,8.6744793533,2.34182034284
1200.0,51.2919461548,11.8735497256,2.19718857155
1230.0,4.21875698882,10.2787088559,0.503209288956
1260.0,0.625228256647,7.8057344135,-0.871517151194
1290.0,0.618147553929,17.8264383745,-1.0311673032
1320.0,0.0792535145588,15.4589554444,-2.40869440089
1350.0,2.3151667758,13.905438217,-4.37009459369
1380.0,0.216923308508,27.2185231398,-5.12433824198
1410.0,-0.747998114536,10.1399295337,-3.96629849425
1440.0,1.24717622473,-0.669565360007,-3.39082166663
1470.0,1.48754267888,-135.985009611,-4.97090493264
1500.0,6.51125709893,0.604122048603,-5.49148824816
1530.0,-1.39959038176,-0.00321146614963,-4.95509637676
1560.0,-1.00328338879,-0.485788709615,-4.39417316511
1590.0,0.097586318252,-10.3115787142,-3.27373826593
1620.0,0.645515936906,-2.76801557099,-2.87477648538
1650.0,1.98103734164,5.84003479061,-2.11276768246
1680.0,1.17957257726,-1.33988803145,-2.41510370186
1710.0,4.1233580644,2.74249086639,-2.2724487737
1740.0,6.45243015893,11.0162022229,-1.25609423141
1770.0,3.82958503624,17.5210650483,-1.22711717798
1800.0,2.44734692763,-3.4627757966,-1.28628241654
1830.0,4.51196506623,23.3311815641,-1.25720912011
1860.0,2.61660342769,2.94533832309,0.882980918969
1890.0,5.72038492742,-25.4572716636,2.29335979708
1920.0,0.453482666658,-36.7052856709,3.6315063248
1950.0,25.6404985828,-34.554047226,4.66237352681
1980.0,50.2725985838,-50.6196245398,5.76043513488
2010.0,31.5103946378,-60.4977201809,7.2769219589
2040.0,17.7871260056,-57.430449322,9.57646426665
2070.0,146.700010621,-70.3490275752,11.4805570506
2100.0,812.556251668,-70.8256737197,11.919768934
2130.0,837.089807845,-78.6938225194,12.1330216837
2160.0,934.323994252,-70.7567956773,12.3744183039
2190.0,466.745780685,-40.0145967074,11.6728955812
2220.0,674.457873964,-5.13099177366,11.2301527914
2250.0,953.68031303,-35.6978177513,11.5103281188
2280.0,700.555350351,-56.2873946075,11.8076984783
2310.0,179.092336462,-59.279924882,12.354450904
2340.0,228.684842284,-48.7912424767,11.1007886073
2370.0,92.728596941,-38.2804044032,9.73256067053
2400.0,145.580654979,-33.9620433126,7.33164087126
2430.0,479.42696713,-16.9853116223,6.05374520356
2460.0,84.280793617,-20.4589183225,4.67632148986
2490.0,79.5895393194,-4.62324328304,2.96163485776
2520.0,73.1981499766,-3.81862391109,1.52647226859
2550.0,163.437743097,18.858380939,0.562253293755
2580.0,281.485058858,9.99509679403,0.00880642910547
2610.0,63.612249156,19.5673273957,-1.66446237386
2640.0,55.7483760358,12.808861439,-2.55237473534
2670.0,277.006613849,0.0675395785026,-2.3385443088
2700.0,77.2280771915,10.9343016701,-4.42711906911
2730.0,406.414314618,25.7927075758,-4.64421321356
2760.0,498.554031148,17.4471324053,-4.48441019662
2790.0,52.7045160193,48.5951256969,-5.20771435284
2820.0,5.96429157902,47.6176361693,-7.00696740001
2850.0,67.4255349457,38.003806415,-7.46054557407
2880.0,417.628641218,2.3130900248,-7.13435020505
2910.0,80.7873430307,3.72011836587,-7.44799628415
2940.0,75.9319160598,1.16525640826,-6.55891328957
2970.0,6.16188126539,8.89810228018,-5.44055557922
3000.0,6.81757278246,18.2634046332,-5.68977827997
3030.0,4.82119074977,11.8850086124,-6.23611078403
3060.0,4.79054703048,1.66175753173,-5.0048466221
3090.0,5.01396175686,8.32078002545,-6.54386519586
3120.0,3.21015412488,2.49240085637,-4.68249938083
3150.0,6.34842533985,-1.82816574133,-4.62835849437
3180.0,1.82403046191,2.1722486671,-4.40290553705
3210.0,1.42395545143,6.05790264074,-2.7187520268
3240.0,0.223951730757,1.09716035959,-2.66661645693
3270.0,-1.93552606439,3.18257137153,-3.13067202793
3300.0,-2.3089296754,6.25322610713,-2.22346087678
3330.0,2.82003476989,-24.1900761411,-0.217844347364
3360.0,5.79537103554,-45.1057963178,1.70190209772
3390.0,3.71514901569,-37.6160858595,3.85922038115
3420.0,86.1835060093,-54.8995459597,5.96805882769
3450.0,101.818791758,-63.0436802991,5.76356591924
3480.0,3.99270047187,-58.5770120222,6.95699138966
3510.0,92.7730141793,-70.0244597235,7.36738278494
3540.0,6.28938200067,-84.8596829483,8.63738724447
3570.0,9.53353250851,-74.8521098574,9.83628871121
3600.0,31.230659547,-73.1827730508,9.60981346379
3630.0,3.90931708196,-67.6666539538,10.8566931757
3660.0,3.81506899883,-72.0410249824,11.4942286682
3690.0,5.46131681894,-69.8485025054,10.9122563962
3720.0,1.74562914698,-70.3096877972,10.5290864648
3750.0,1.88422527589,-45.1308564711,8.66470002065
3780.0,2.59048991566,-46.083782282,7.04826873493
3810.0,6.00836287533,-46.2947627142,6.89350001014
3840.0,-1.1507291166,-40.0076913301,5.47924502753
3870.0,-0.94621805755,-23.9477026149,3.59971770984
3900.0,-1.75413710828,-15.1715271892,2.27844415362
3930.0,-1.92784153808,33.4637262851,2.04407360899
3960.0,-1.49675557279,29.9661381879,1.0609829582
3990.0,-0.0336308546111,52.7876238431,0.376715668555
4020.0,-12.164531005,68.948638014,0.139730985564
4050.0,2.13227677901,64.9659467706,-0.653404181439
4080.0,1.84816187779,45.9101859292,-1.0488591583
4110.0,0.762418866216,18.023841089,-0.728681732577
4140.0,0.0570920251619,42.184909303,0.048416278107
4170.0,-0.00607995105158,45.801010277,-1.24320670689
4200.0,-1.09142945393,24.2267017373,-0.781835873862
