Time,Temp,RH
0.0,-8.87270507242,55.3531357733
30.0,-8.47497159988,51.5851686021
60.0,-8.74106017264,51.8140486243
90.0,-7.46625256114,51.9551078196
120.0,-6.46963037999,54.5096111791
150.0,-6.00962211547,56.4039735352
180.0,-4.45683979134,59.1529639059
210.0,-6.38073639876,60.1120456509
240.0,-6.69031181087,67.1891449914
270.0,-7.53520290372,76.6600470768
300.0,-7.42134061913,76.7581072058
330.0,-8.18549159155,86.2387546867
360.0,-6.70017800181,85.1448404637
390.0,-5.97407736185,88.2322421056
420.0,-3.88965427083,85.8395305657
450.0,-2.98104825594,89.4670579961
480.0,0.278713353559,82.9031179061
510.0,1.7379112268,83.1695075793
540.0,3.21672753226,80.1234573501
570.0,3.91464312832,78.0841213147
600.0,5.69744435146,72.7397664321
630.0,7.37085144448,68.2090467983
660.0,7.00065015182,67.5803164797
690.0,5.70055964019,69.3688552951
720.0,7.78332799781,57.3553538814
750.0,6.25083646964,54.0026960897
780.0,5.85924259374,59.1416709859
810.0,6.00457344279,58.6457248682
840.0,5.66773126907,60.7319457938
870.0,4.51557669558,57.452387523
900.0,3.87807275597,65.0356810792
930.0,2.39946950983,67.5954725926
960.0,1.61280206007,71.1894104952
990.0,-1.19601764591,74.2336724716
1020.0,-1.99573091378,76.0978794374
1050.0,-1.98131545341,78.5929139279
1080.0,-1.41406241568,78.3383549655
1110.0,-2.34836840781,79.951980989
1140.0,-2.49092823717,84.153594884
1170.0,-3.92295995618,84.9709833172
1200.0,-5.49911120773,89.0810897764
1230.0,-6.56318256568,92.7031575109
1260.0,-6.94306714468,92.7317062769
1290.0,-6.69724155461,94.0247785399
1320.0,-7.29373286264,96.435712465
1350.0,-8.41293453101,98.6273416028
1380.0,-7.49398017465,98.3319100749
1410.0,-8.46615629908,97.7537172779
1440.0,-9.22140426491,99.4665149416
1470.0,-9.73939410271,100.087349961
1500.0,-10.7561489611,101.007778999
1530.0,-11.129094821,104.255017483
1560.0,-11.3380577321,103.817449243
1590.0,-11.7478032634,105.10319367
1620.0,-10.8956385524,106.292979553
1650.0,-11.1027113883,108.685756696
1680.0,-10.105431572,106.789401149
1710.0,-9.11123505719,106.596216232
1740.0,-7.82230910571,105.561458541
1770.0,-7.76774639483,104.880468481
1800.0,-6.90405098044,103.066230543
1830.0,-7.59867276141,102.733620056
1860.0,-5.12096680955,100.139406143
1890.0,-3.90585004423,97.0036265803
1920.0,-2.70639504159,92.6873130963
1950.0,-2.14865980529,91.4607970654
1980.0,-1.81833436837,88.9483690138
2010.0,-0.480298444974,86.062972897
2040.0,1.63604869674,83.7611204588
2070.0,1.72149609885,81.2457349828
2100.0,2.45045568597,77.8883435015
2130.0,2.52716887464,76.7060843427
2160.0,2.41568763291,75.4438597516
2190.0,2.01771436587,76.6438901006
2220.0,1.68660329764,76.2853427441
2250.0,1.69195407877,76.8936759836
2280.0,2.25870652679,77.1284539705
2310.0,1.21997798614,77.1479550015
2340.0,-0.390930019055,78.7993349676
2370.0,-1.36775253891,81.0814187555
2400.0,-2.16204053257,82.5884036752
2430.0,-3.22639030445,83.75613661
2460.0,-4.14147910597,85.971552102
2490.0,-4.96359168227,87.5701968535
2520.0,-5.76272711958,86.5095936228
2550.0,-6.55240031408,90.4003034312
2580.0,-7.15315137698,92.1817359187
2610.0,-7.71743578048,92.7644462656
2640.0,-8.15346553149,92.1893250648
2670.0,-8.59419307037,93.6159602146
2700.0,-8.92353777166,93.4436586253
2730.0,-9.18269229961,94.2199424348
2760.0,-9.43973416961,93.2242011184
2790.0,-9.67117490474,94.0729917074
2820.0,-9.88298662344,93.5740015246
2850.0,-10.2073272112,93.6337680294
2880.0,-10.4115310423,92.3170664831
2910.0,-10.829156267,98.1745790509
2940.0,-11.0995798841,97.8144489494
2970.0,-11.4727958651,101.669441986
3000.0,-11.7543256036,96.5750612007
3030.0,-12.0247907598,103.066665808
3060.0,-12.232081791,104.900027579
3090.0,-12.3257261361,106.523896815
3120.0,-12.2820988154,106.538166601
3150.0,-12.0918631853,107.96669874
3180.0,-11.7407007352,108.127482996
3210.0,-11.2156464959,106.899448109
3240.0,-10.516241358,105.180105512
3270.0,-9.6562821801,102.667626043
3300.0,-8.65706891421,99.8667119346
3330.0,-7.53493311993,95.9292572997
3360.0,-6.340548051,94.3500144322
3390.0,-5.09688269833,90.103617326
3420.0,-3.85169834727,87.6938348507
3450.0,-2.65088933552,84.4503664565
3480.0,-1.53839797541,80.2619576493
3510.0,-0.555731183987,78.5238125525
3540.0,0.262200640139,75.4182262333
3570.0,0.887645241261,72.7979152759
3600.0,1.29917471714,71.5306591278
3630.0,1.48813937984,72.656239998
3660.0,1.45491556663,71.1739958331
3690.0,1.20904904189,73.1616562408
3720.0,0.769602008414,75.1337848004
3750.0,0.162877638759,75.857898628
3780.0,-0.578439348022,72.5182401212
3810.0,-1.41810837584,77.6481413332
3840.0,-2.31819890586,80.1695097343
3870.0,-3.24142418159,82.89447685
3900.0,-4.1532821803,85.3523816938
3930.0,-5.02384913799,87.8688190103
3960.0,-5.82938930601,88.4047574237
3990.0,-6.5532463621,90.1017476285
4020.0,-7.18638533831,91.7725620767
4050.0,-7.72731640019,92.497079311
4080.0,-8.18143194631,92.9972535973
4110.0,-8.56010213639,94.9998303118
4140.0,-8.87875691307,95.5947905133
4170.0,-9.15582572626,96.5494127792
4200.0,-9.40991010161,97.7736002418
4230.0,-9.65877588322,99.393123339
4260.0,-9.91678527997,99.6533970252
4290.0,-10.1938438347,99.5655751772
4320.0,-10.494151767,101.173758254
4350.0,-10.8155112529,102.72063502
4380.0,-11.1490752686,102.928781687
4410.0,-11.479866671,103.133383547
4440.0,-11.7876052507,104.446368407
4470.0,-12.0480754668,98.0805999252
4500.0,-12.2347829383,103.404082937
4530.0,-12.3209883565,98.3403669702
4560.0,-12.2817203659,90.4941741588
4590.0,-12.0958323669,94.4563400824
4620.0,-11.7478432181,94.4397459396
4650.0,-11.2294844706,94.4765023379
4680.0,-10.5408121346,97.873809942
4710.0,-9.69081123373,97.0138784973
4740.0,-8.69743688447,94.2247402094
4770.0,-7.58707882772,91.0923033226
4800.0,-6.39347403244,86.4142291067
4830.0,-5.15612930718,84.1421844207
4860.0,-3.91834905551,80.5120748356
4890.0,-2.72499024641,79.6386903421
4920.0,-1.62008549962,71.6957610438
4950.0,-0.644484621343,67.040655716
4980.0,0.166335690931,66.0080794603
5010.0,0.784154873768,68.721473118
5040.0,1.18946509208,68.605984386
5070.0,1.37241013151,70.9526079411
5100.0,1.33314930349,72.7353745501
5130.0,1.08162683484,73.503287293
5160.0,0.636766237752,75.2721432939
5190.0,0.0251467503259,79.4520850721
5220.0,-0.720747352162,80.1539971705
5250.0,-1.5645862909,82.7520965997
5280.0,-2.46842548519,83.8444646764
5310.0,-3.39495948326,86.806218976
5340.0,-4.30965131333,88.2180700732
5370.0,-5.18259923161,89.1936959836
5400.0,-5.99002159684,89.0956154436
5430.0,-6.71526885673,92.4262050599
5460.0,-7.34930330556,93.6057762215
5490.0,-7.89062569218,95.1236298717
5520.0,-8.34466516823,95.6885641099
5550.0,-8.72268646039,95.3003533005
5580.0,-9.04030106778,95.7848838269
5610.0,-9.31569629715,96.1948969939
5640.0,-9.56771490542,96.9580518887
5670.0,-9.81392789826,99.1734137711
5700.0,-10.0688428002,98.1280513323
5730.0,-10.3423796874,101.601662647
5760.0,-10.6387280006,103.051388731
5790.0,-10.9556700361,104.83059238
5820.0,-11.2844239225,105.919345655
5850.0,-11.6100220573,107.225425263
5880.0,-11.9122029904,107.469197262
5910.0,-12.1667581715,107.972408085
5940.0,-12.347242376,106.264936769
5970.0,-12.4269302187,108.525543422
6000.0,-12.3808827876,105.081013023
6030.0,-12.1879793796,105.632882877
6060.0,-11.8327702111,104.725333644
6090.0,-11.3070168331,104.178478975
6120.0,-10.6108065536,102.863480673
6150.0,-9.75315660674,98.9457396326
6180.0,-8.75205442773,95.9559203073
6210.0,-7.6339226627,92.1358822281
6240.0,-6.4325310257,89.2018288273
6270.0,-5.18742011323,83.6212285912
6300.0,-3.9419239652,77.1059788927
6330.0,-2.74094103634,76.4139087256
6360.0,-1.62852800664,73.070844801
6390.0,-0.645569377625,69.3053373556
6420.0,0.172427570709,71.404706875
6450.0,0.797210753494,71.358742234
6480.0,1.20924359014,65.7406224397
6510.0,1.39864144654,70.9602525853
6540.0,1.36553498944,70.693964976
6570.0,1.11984358598,73.7384927283
6600.0,0.68046528185,73.2087736542
6630.0,0.0739567787956,75.7197085912
6660.0,-0.667219856204,76.7147939458
6690.0,-1.50675453263,79.8002282586
6720.0,-2.40672088305,81.3645308337
6750.0,-3.32982992155,84.6654236421
6780.0,-4.24155896246,86.5425869144
6810.0,-5.11201869697,88.3491706247
6840.0,-5.91743795609,91.1156153687
6870.0,-6.64117548574,92.3611262826
6900.0,-7.27419981274,94.106703035
6930.0,-7.81501575844,94.4961641807
6960.0,-8.26905439577,94.9696263974
6990.0,-8.6475802068,94.8777395076
7020.0,-8.96620228314,96.6157977196
7050.0,-9.2431033668,95.5520394233
7080.0,-9.49711951959,96.2058747147
7110.0,-9.74581294483,96.9012601392
7140.0,-10.0036802988,99.3079661879
7170.0,-10.2806287655,99.292739051
7200.0,-10.5808329274,102.299123524
7230.0,-10.9020583221,103.554745991
7260.0,-11.2355044896,105.04379031
7290.0,-11.5661834833,105.01247779
7320.0,-11.8738118491,107.461390207
7350.0,-12.1341574603,108.269260996
7380.0,-12.3207500476,108.010591397
7410.0,-12.4068378218,106.258933398
7440.0,-12.3674542203,106.123786498
7470.0,-12.1814497614,105.871383689
7500.0,-11.8333448718,104.539939539
7530.0,-11.3148703658,99.7547077187
7560.0,-10.626082277,99.3713505941
7590.0,-9.77596560544,97.3229004972
7620.0,-8.78247546449,94.7446144242
7650.0,-7.67200159745,92.4373802399
7680.0,-6.47828097046,92.4270926894
7710.0,-5.24082039819,89.6292269645
7740.0,-4.00292427345,86.516386619
7770.0,-2.80944958032,83.0446557752
