Time,Temp
0,0.198787535994
30,-1.04222375566
60,-0.363908913432
90,0.0915858027184
120,-0.0632723928804
150,0.139410278873
180,-0.160150775255
210,-0.529867264845
240,0.0841825877862
270,0.4898144103
300,-0.32443906044
330,0.0598198605255
360,0.287334057872
390,0.371670405007
420,1.33739190992
450,1.5691454215
480,2.83439804097
510,0.957096553672
540,4.35019076642
570,6.29849515144
600,4.96286351045
630,5.53356600826
660,6.46307980448
690,8.47935114703
720,9.5731522279
750,10.1285070019
780,7.99392385867
810,9.77097090793
840,10.6843563737
870,9.17275067167
900,7.34634224518
930,7.2356130702
960,7.5442342599
990,4.70626012951
1020,0.800812489745
1050,-1.15789864512
1080,-1.76238281781
1110,-2.12720774712
1140,-0.644569315295
1170,0.720534487185
1200,-0.209746703597
1230,1.13572553016
1260,1.6028817501
1290,-1.73441006777
1320,-0.0823103090783
1350,0.90554642972
1380,0.720561657444
1410,0.853524648076
1440,1.6304719727
1470,1.02797645783
1500,-0.172560241599
1530,-2.54380340735
1560,-1.9951961634
1590,-2.90234185592
1620,-3.26157499117
1650,-5.19830826693
1680,-4.97991268381
1710,-5.54185741895
1740,-6.17666642233
1770,-5.93837096347
1800,-4.73152954132
1830,-3.69371788095
1860,-1.06410780692
1890,0.346950074208
1920,1.37085378779
1950,3.54467938521
1980,6.51922429683
2010,6.66069355212
2040,9.44890086593
2070,9.5090504882
2100,9.43628671716
2130,9.83666215866
2160,10.3112641626
2190,10.2226860844
2220,11.0952959052
2250,10.5289778196
2280,7.88562116037
2310,6.65528735039
2340,5.21926921153
2370,4.57181668726
2400,4.95764076835
2430,5.06920823407
2460,4.24086799281
2490,2.58153569808
2520,0.799900301253
2550,0.016331477721
2580,-0.696048908344
2610,0.138150963218
2640,1.46201666009
2670,1.11292979262
2700,0.762190151329
2730,0.0968390208958
2760,-1.1574507679
2790,-2.2902714172
2820,-1.50307453216
2850,0.491402851278
2880,0.40910061267
2910,1.50020485612
2940,2.14005998903
2970,1.73173402949
3000,2.0534747982
3030,0.143118701236
3060,1.86068358748
3090,-0.208278362397
3120,0.291293011791
3150,-0.212604294117
3180,-0.969287550367
3210,-0.194005938614
3240,1.00438061597
3270,0.503446213382
3300,0.914444975721
3330,1.48621365334
3360,2.99910107272
3390,3.37395024693
3420,4.15093118133
3450,2.55679264503
3480,4.34902760018
3510,4.44388078
3540,4.12567098905
3570,5.16928047834
3600,6.88647671629
3630,6.13282365934
3660,6.93013711068
3690,5.87501770477
3720,5.26156464567
3750,3.65457706157
3780,3.24506904137
3810,2.44993995446
3840,3.85587022639
3870,2.86763274313
3900,3.4048559107
3930,0.735908561433
3960,1.6343055421
3990,0.602692237722
4020,0.278818605236
4050,-1.3770845214
4080,1.49969567504
4110,0.549618800655
4140,1.89046511241
4170,3.09571832704
4200,1.92360189478
4230,1.83676086868
4260,1.73186722216
4290,1.99561788559
4320,1.41014807974
4350,1.77800101099
4380,1.41119186723
4410,1.17701965803
4440,0.593284660473
4470,-0.969149839538
4500,-0.215406486452
4530,-1.04994056932
4560,1.47922037841
4590,0.0114707834883
4620,-0.316403033169
4650,0.0359890863767
4680,1.6204756746
4710,1.69558047401
4740,4.24067109369
4770,4.60879673621
4800,4.70052982529
4830,5.86435851136
4860,6.47927966645
4890,7.23996707477
4920,7.51423173397
4950,9.40564412267
4980,9.98409362651
5010,11.2884853385
5040,10.0850861112
5070,12.1854871166
5100,12.1592239658
5130,12.9117342154
5160,11.3873328486
5190,11.4737678784
5220,11.3585493575
5250,9.03303969399
5280,7.54955476447
5310,6.34223870044
5340,5.60314632541
5370,4.44286903087
5400,3.70090145963
5430,3.84797278442
5460,2.73404058582
5490,1.45409877567
5520,-0.794149068017
5550,0.0191810219831
5580,-2.50394454462
5610,-0.126124218444
5640,0.196432656273
5670,1.29643028088
5700,1.152902893
5730,2.69728822456
5760,1.2429270162
5790,1.23104819012
5820,1.91001832687
5850,1.25680849686
5880,2.25186811933
5910,2.82621316632
5940,2.57167317107
5970,2.82590766121
6000,2.40917735056
6030,2.83115842141
6060,2.4498520694
6090,2.14500753516
6120,3.93263357514
6150,4.06860111438
6180,2.86074556383
6210,3.17286867117
6240,4.29313454913
6270,5.30414450521
6300,6.55406528572
6330,7.44590393281
6360,9.01853385559
6390,11.2220839739
6420,11.7813809008
6450,11.4652994916
6480,12.6796570442
6510,13.7880408341
6540,13.2398337536
6570,14.8273327469
6600,13.9426450692
6630,13.9810034353
6660,12.6740538148
6690,10.5319425684
6720,9.97061905829
6750,7.76610954954
6780,6.7176368382
6810,6.40152244876
6840,4.68791621304
6870,4.33612615083
6900,4.76731822725
6930,3.49453498627
6960,3.20153593723
6990,0.640792673211
7020,0.976393091046
7050,1.58483181754
7080,2.70847992558
7110,2.19731301825
7140,2.22612369277
7170,1.39625894716
7200,1.12765962122
7230,1.47477753923
7260,1.9221059582
7290,0.300611335131
7320,1.06999312096
7350,1.67060940836
7380,0.376366531636
7410,2.02810143135
7440,2.2089350408
7470,1.91070821953
7500,2.16905890821
7530,1.30774706624
7560,1.98346563751
7590,2.69526942928
7620,3.86632824518
7650,3.5841393572
7680,3.92931344049
7710,6.89072408663
7740,8.38333256488
7770,8.4498301839
7800,11.2665567408
7830,10.907132274
7860,13.0464218351
7890,12.7796896381
7920,12.205836973
7950,13.5903174576
7980,13.9309694557
8010,13.5694660684
8040,13.3850645177
8070,11.5903691413
8100,11.1055082632
8130,10.4842085551
8160,9.8393680338
8190,7.74314722807
8220,7.65457583735
8250,7.97507750018
8280,7.28952358765
8310,5.51157779917
8340,6.8057574308
8370,4.93165324006
8400,5.57007703318
8430,3.93149136232
8460,5.49312091778
8490,4.754688442
8520,4.75809979188
8550,3.01790298948
8580,3.39384055951
8610,3.13308159642
8640,3.01469940456
8670,2.46799185703
8700,1.83861560507
8730,1.19705606891
8760,1.37103531918
8790,-0.131566534981
8820,0.708332723419
8850,-0.147591247328
8880,0.0354171617505
8910,0.0496471165707
8940,-0.500998675887
8970,-0.995590959788
9000,-2.20984426022
9030,0.44105908523
9060,0.557145245889
9090,0.736000786214
9120,3.26890389199
9150,2.97501765361
9180,4.58981255829
9210,4.25647955535
9240,3.5823374055
9270,5.66710889523
9300,6.79569643674
9330,7.43469824173
9360,9.90933639063
9390,10.2200213988
9420,8.68311787945
9450,7.62625560127
9480,9.05563443491
9510,7.69924920149
9540,8.44442362878
9570,8.21037347556
9600,7.28098807038
9630,6.40726095049
9660,5.76842435852
9690,7.39828605517
9720,4.78459185452
9750,4.73178795999
9780,3.2503296072
9810,3.0753958213
9840,3.47194489488
9870,2.32591393843
9900,1.61511677508
9930,1.7100104774
9960,0.396809491931
9990,0.438186369524
10020,-0.231293617775
10050,-0.684396409104
10080,-0.987181040196
10110,-1.32740469865
10140,-1.24042658611
10170,-2.43797532353
10200,-1.34064899749
10230,-2.19827262462
10260,-3.96480029204
10290,-2.02002533734
10320,-0.818757629625
10350,-1.404900244
10380,-0.380082986668
10410,-1.27694031116
10440,-0.68002139501
10470,-1.34564221684
10500,-1.93509093285
10530,-0.796194360185
10560,-1.28221462759
10590,-0.242206664916
10620,1.45135386657
10650,1.22825333341
10680,3.2446774869
10710,3.84584105982
10740,5.27436255096
10770,7.04517533542
10800,9.61872938071
10830,8.13227596673
10860,8.89974143605
10890,7.41518619275
10920,6.76100376614
10950,6.7364584495
10980,6.75800865885
11010,4.43797684421
11040,5.14941599387
11070,6.04261905818
11100,4.92543402186
11130,4.70372080289
11160,3.66586051871
11190,3.21239072833
11220,1.78671643218
11250,1.59494010297
11280,0.0262840830653
11310,-1.34710611033
11340,-1.31737352817
11370,-0.187044956108
11400,-3.37350329132
11430,-0.308951270982
11460,0.669837777246
11490,1.58231936776
11520,0.249860752515
11550,-0.269323457797
11580,1.05508172018
11610,1.7603079187
11640,1.28879900549
11670,0.63530341133
11700,0.104094058615
11730,-0.995447462503
11760,-1.10284682442
11790,-0.639802426102
11820,0.950510975107
11850,0.968474102638
11880,1.85713844136
11910,2.14144850037
11940,3.07244491125
11970,3.86918512049
12000,3.71607287859
12030,4.96271265735
12060,7.13736505968
12090,8.28435570395
12120,10.6763563027
12150,10.4525476584
12180,11.6857614402
12210,13.373373273
12240,13.3191496185
12270,13.4633144309
12300,12.7814142058
12330,11.9957632761
12360,11.347402403
12390,10.4139732246
12420,8.17579032927
12450,7.91288731776
12480,7.20698043144
12510,5.99292593471
12540,4.4222861766
12570,4.23242175853
12600,2.961682075
12630,2.80120315222
12660,2.23482491638
12690,0.959360008517
12720,1.19382016499
12750,2.01474251407
12780,1.24476230045
12810,0.11683588407
12840,2.60321453619
12870,2.62655147242
12900,4.40152014629
12930,3.27177512267
12960,2.7436248093
12990,3.69172699309
13020,2.79587769656
13050,2.2945415889
13080,3.23074479767
13110,3.697207281
13140,3.8004237511
13170,3.0600545368
13200,3.8183289429
13230,3.88717879555
13260,3.21954015182
13290,4.03382351447
13320,2.15903453607
13350,3.12286895353
13380,3.87641252706
13410,6.0670402724
13440,7.07195923863
13470,8.46245309762
13500,9.69080519569
13530,9.29223681087
13560,11.8449228226
13590,11.4824073644
13620,11.570108119
13650,12.6713920869
13680,11.7884121501
13710,14.0488489232
13740,12.5928084625
13770,12.6400428609
13800,12.2386751429
13830,11.2967476022
13860,9.84385075314
13890,9.76105774397
13920,7.83982924829
13950,7.06239954954
13980,5.98274201894
14010,4.32185260157
14040,3.55051302137
14070,2.99702068164
14100,3.05043627088
14130,2.41114006967
14160,2.42893717185
14190,2.26243316666
14220,1.46656486354
14250,0.954864609845
14280,1.23742782149
14310,-0.11281311923
14340,-1.05048665986
14370,0.453288903473
14400,1.51787890669
14430,0.638959008945
14460,0.917326534894
14490,0.254865299426
14520,0.785675293135
14550,0.250511115392
14580,0.244886433443
