Time,Temp
0,3.06772682057
30,4.81241221509
60,3.30594560365
90,2.99731632403
120,2.73951536003
150,1.47620914336
180,1.71735265503
210,1.02666030595
240,0.302759819367
270,0.343874970696
300,0.319340546018
330,0.0603890897822
360,1.23831338436
390,1.12387851759
420,1.02582194022
450,2.86893635745
480,3.31485435684
510,4.15503856046
540,4.39504639165
570,7.00028580711
600,8.34673475614
630,9.16790695735
660,9.09851151976
690,10.2129151789
720,10.4038067711
750,10.9975525396
780,11.3158347846
810,10.7414271912
840,8.41909537967
870,8.94793593149
900,5.45716162903
930,4.59179428194
960,3.75007546508
990,3.4543615246
1020,3.23439603008
1050,4.08279283043
1080,2.54780896769
1110,2.78339912981
1140,3.2321991216
1170,3.29845872086
1200,2.12084883746
1230,2.65796806896
1260,2.29951302157
1290,2.52309793833
1320,3.08908860019
1350,1.83713230623
1380,1.36667325649
1410,1.26706809061
1440,0.728237054862
1470,1.30543042039
1500,1.03434818719
1530,0.839717563435
1560,2.07574264572
1590,1.66097051509
1620,0.840530577819
1650,0.235165220492
1680,-0.458210423279
1710,1.41210400365
1740,0.629478678587
1770,0.15267779415
1800,-0.29476251029
1830,0.388634803765
1860,2.14093838668
1890,2.86211318869
1920,3.81565327749
1950,5.16387886874
1980,6.13374373969
2010,8.07065040328
2040,8.94038109792
2070,9.87678804221
2100,11.7293714639
2130,12.7880842764
2160,13.2025679711
2190,13.145127251
2220,12.4149397244
2250,12.9506079804
2280,10.1525205009
2310,10.925274956
2340,11.8995797913
2370,9.63860159225
2400,8.49127471006
2430,7.3080019751
2460,7.37501978702
2490,6.68842929899
2520,4.29908443852
2550,3.60428976732
2580,2.82578923216
2610,2.3337532781
2640,3.44466137412
2670,3.32660575919
2700,3.58106458027
2730,2.63286599433
2760,3.04645625571
2790,4.28604915318
2820,4.12628391097
2850,3.46561293023
2880,4.17250846951
2910,4.15784476525
2940,2.47398366846
2970,2.57801486827
3000,2.53158722139
3030,1.93928538395
3060,0.489246209097
3090,0.846807087264
3120,-0.565188891193
3150,0.22364448914
3180,-0.548136755455
3210,0.323087219709
3240,1.54368846182
3270,1.76269016923
3300,3.78657973217
3330,4.05226165733
3360,4.54586334799
3390,5.68244398307
3420,6.52701022001
3450,7.66230798587
3480,8.16997050506
3510,9.25946891594
3540,10.6460396205
3570,11.069388055
3600,11.2157017847
3630,11.6353036614
3660,11.2490559266
3690,11.9118843595
3720,10.8927412217
3750,9.66043169687
3780,10.2471484687
3810,9.66099309145
3840,9.02039616905
3870,7.4054903783
3900,4.74239699506
3930,4.34322387702
3960,2.75754148967
3990,0.551415113761
4020,-0.271141690943
4050,1.10241121912
4080,0.987294373366
4110,1.89983000733
4140,0.530281026881
4170,-1.13323354748
4200,-1.04587248656
4230,-0.980123460232
4260,-1.45477377166
4290,0.449827403941
4320,-3.10170814592
4350,-3.71538090667
4380,-3.72398404334
4410,-3.17715585101
4440,-4.04598365448
4470,-3.72265299257
4500,-3.33897002999
4530,-2.29416458798
4560,-5.60769630415
4590,-2.93071019751
4620,-4.57857462
4650,-3.87378227258
4680,-3.11335757345
4710,-2.2411188624
4740,-0.951278085153
4770,-0.0731105149287
4800,0.439352234896
4830,4.19391209157
4860,4.37672872179
4890,6.07288686365
4920,4.51318838683
4950,7.65480335446
4980,7.65205908919
5010,9.27971837582
5040,9.40246508149
5070,11.0143863439
5100,9.88256203775
5130,9.29971439106
5160,8.12971824556
5190,5.61695440624
5220,4.93503232973
5250,7.10415597733
5280,4.58113522587
5310,2.99719798051
5340,5.16586748963
5370,3.87404706067
5400,3.6340956792
5430,3.85861847589
5460,4.01538920797
5490,2.63508010711
5520,3.02161823058
5550,2.77023449594
5580,2.09609404473
5610,2.94571173741
5640,2.27382434427
5670,2.85667587604
5700,1.76857955815
5730,2.65287074886
5760,2.03858265063
5790,1.98383461605
5820,1.26319865857
5850,0.223072904292
5880,-2.18305955744
5910,-3.81754771602
5940,-4.94767227561
5970,-4.20325462826
6000,-4.22176738358
6030,-4.15221637374
6060,-2.82284921321
6090,-1.77102084943
6120,-1.17995095076
6150,0.35268823389
6180,-1.54992806772
6210,-0.814455724049
6240,-0.126981233861
6270,2.58863045922
6300,4.72664393374
6330,5.26763050131
6360,4.40236387605
6390,5.9759993145
6420,8.07952668799
6450,8.11405681307
6480,7.24344585621
6510,7.46625921228
6540,7.85788019498
6570,9.51400943555
6600,8.22346428897
6630,5.22668489888
6660,5.88900812914
6690,6.29743348465
6720,6.64694347085
6750,5.15390689933
6780,5.27957169661
6810,3.91286437609
6840,3.94010355511
6870,2.20353682055
6900,1.86914974755
6930,1.53140281748
6960,1.55816441828
6990,1.22521038349
7020,-0.0380312188901
7050,1.49134836857
7080,1.97444578266
7110,2.65898969022
7140,2.64440073296
7170,2.36392828645
7200,2.34950518792
7230,2.56567960712
