,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,14.9,938.5999999999999,2732772.545145264,61122.90117730585,646.4513639999999,1327.540158868599,1935.9319762303342,609.8732084102852,323.23280045745116,1896.4859412408557,5459975.280233786,14002.557302780056,2048.196959340625,214328907.19448397
1,2.0,14.9,938.5999999999999,5498001.508783277,90166.05670561694,646.4513639999999,1327.540158868599,1926.9163044267927,607.0330173517613,321.7274991964335,1896.485941240856,5459975.280233786,14002.557302780056,2048.196959340625,214328907.19448397
2,3.0,14.9,938.5999999999999,8275314.559025546,107265.36745168752,646.4513639999999,1327.540158868599,1923.5596137033885,605.9755650413191,321.16704947189913,1896.485941240856,5459975.280233786,14002.557302780056,2048.196959340625,214328907.19448397
3,4.0,14.9,938.5999999999999,11060657.504837668,116427.97355098426,646.4513639999999,1327.540158868599,1921.329087156207,605.2728862290074,320.79462970137394,1896.485941240856,5459975.280233786,14002.557302780056,2048.196959340625,214328907.19448397
4,5.0,14.9,938.5999999999999,13852009.195120003,119651.56964160503,646.4513639999999,1327.540158868599,1919.6599914700364,604.7470739826232,320.51594921079027,1896.485941240856,5459975.280233786,14002.557302780056,2048.196959340625,214328907.19448397
5,6.0,14.9,938.5999999999999,16649357.944549732,119651.56964160503,646.4513639999999,1327.0144074945867,1917.9941417068717,604.2222842935923,320.23781067560395,1895.7348678494097,5459975.280233786,14002.557302780056,2048.196959340625,214328907.19448397
6,7.0,14.9,938.5999999999999,19450698.258387234,118698.21780123496,646.4513639999999,1326.432651400952,1916.8853738158236,603.8729911162502,320.0526852916126,1894.9037877156456,5459975.280233786,14002.557302780056,2048.196959340625,214328907.19448397
7,8.0,14.9,938.5999999999999,22258016.231444128,111836.58044323396,646.4513639999999,1326.432651400952,1915.2249129215486,603.3498990730044,319.7754465086923,1894.9037877156459,5459975.280233786,14002.557302780056,2048.196959340625,214328907.19448397
8,9.0,14.9,938.5999999999999,25069312.867005356,101042.45493375533,646.4513639999999,1326.432651400952,1914.1197288925669,603.0017349133568,319.5909195040791,1894.9037877156459,5459975.280233786,14002.557302780056,2048.196959340625,214328907.19448397
9,10.0,14.9,938.5999999999999,27884583.021819033,86320.9248346866,646.4513639999999,1326.4326514009517,1913.0159735446641,602.6540208285695,319.40663103914187,1894.9037877156454,5459975.280233786,14002.557302780056,2048.196959340625,214328907.19448397
