,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,44.7,988.0,726834.7143826745,123416.96857392415,899.7116466490029,1791.730662974937,2493.1369292199424,826.7457832079302,438.17526510020303,2559.615232821339,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
1,2.0,44.7,988.0,1496582.7063682687,202186.30796914548,899.7116466490029,1791.730662974937,2481.2165743302426,822.7928903588057,436.08023189016706,2559.615232821339,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
2,3.0,44.7,988.0,2282308.0546706878,264332.5619247146,899.7116466490029,1791.730662974937,2476.778419797796,821.3211599047253,435.3002147495044,2559.615232821339,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
3,4.0,44.7,988.0,3078650.382717438,315432.7480639424,899.7116466490031,1791.730662974937,2473.8292587576993,820.3431925795758,434.7818920671752,2559.615232821339,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
4,5.0,44.7,988.0,3882937.361821508,358267.197951477,899.7116466490031,1791.730662974937,2471.622411241777,819.6113828435808,434.3940329070979,2559.615232821339,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
5,6.0,44.7,988.0,4695153.541864701,392851.98612616956,899.7116466490031,1791.730662974937,2469.419855425354,818.8809962722835,434.00692802431024,2559.615232821339,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
6,7.0,44.7,988.0,5512647.294710297,421945.9069840964,899.7116466490031,1791.730662974937,2467.953862980242,818.3948604896851,433.74927605953314,2559.615232821339,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
7,8.0,44.7,988.0,6338044.598268198,442816.85301676387,899.7116466490031,1791.730662974937,2465.7584322268235,817.6668366509457,433.36342342500126,2559.615232821339,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
8,9.0,44.7,988.0,7364172.327939764,392491.85579053883,878.0751200000002,1764.965957517531,2409.999980528584,799.1768514923103,423.56373129092447,2521.379939310759,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
9,10.0,44.7,988.0,8395427.428608252,336832.2634991163,878.0751200000002,1764.965957517531,2408.5757108072166,798.7045513260055,423.3134122027829,2521.379939310759,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
10,11.0,44.7,988.0,9429243.730004193,278507.9588687877,878.0751200000002,1764.965957517531,2407.864266160702,798.4686301238453,423.188373965638,2521.379939310759,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
11,12.0,44.7,988.0,10468177.471335445,214859.39160136538,878.0751200000002,1764.965957517531,2406.44275506756,797.9972447425353,422.9385397135438,2521.379939310759,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
12,13.0,44.7,988.0,11509667.455077318,148551.27070356894,878.0751200000002,1764.965957517531,2405.7326877312757,797.7617802683676,422.8137435422349,2521.379939310759,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
13,14.0,44.7,988.0,12556264.976517769,76929.1896069682,878.0751200000002,1764.965957517531,2404.313927259449,797.2913070168916,422.56439271895255,2521.379939310759,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
14,15.0,44.7,988.0,13607963.450124407,0.0,878.0751200000002,1764.965957517531,2402.896996102175,796.8214403819537,422.3153634024355,2521.379939310759,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
15,16.0,44.7,988.0,13764279.755986288,0.0,976.8751200000002,1931.1459745488482,2651.614264920163,879.2982393079562,466.0280668332168,2758.779963641212,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
16,17.0,44.7,988.0,12967379.952693325,0.0,1075.67512,2123.984423147936,2916.3965174631753,967.1023258756061,512.5642327140713,3034.2634616399087,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
17,18.0,44.7,988.0,12119540.733028563,0.0,1075.67512,2134.289618298687,2930.54635534423,971.7945345802833,515.0511033275502,3048.9851689981247,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
18,19.0,44.7,988.0,11200784.950143453,36071.99739831075,1075.67512,2141.6222500669364,2950.2454006832163,978.3269085050175,518.5132615076593,3059.460357238481,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
19,20.0,44.7,988.0,10236363.957438424,119654.7762678721,1075.67512,2141.6222500669364,2962.930181188749,982.5332915042653,520.7426444972607,3059.460357238481,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
20,21.0,44.7,988.0,9258818.107139437,216892.85735649147,1075.67512,2141.6222500669364,2966.5759749648487,983.7422682738562,521.3834021851438,3059.460357238481,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
21,22.0,44.7,988.0,8287839.022601368,307298.77509207604,1075.67512,2141.622250066937,2964.7518733645934,983.1373803960669,521.0628116099155,3059.4603572384813,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
22,23.0,44.7,988.0,7329967.46497602,384067.42171395186,1075.67512,2141.622250066937,2961.110893666615,981.9300000164458,520.4229000087163,3059.4603572384813,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
23,24.0,44.7,988.0,6394951.005092699,437057.2757143122,1075.67512,2141.622250066937,2954.7622554049417,979.8247366229932,519.3071104101864,3059.4603572384813,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
24,25.0,44.7,988.0,5505330.146554487,442816.85301676387,1075.67512,2141.622250066937,2942.152366142411,975.6431882080902,517.0908897502878,3059.4603572384813,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
25,26.0,44.7,988.0,4641463.088411517,421781.7832025662,1075.67512,2141.622250066937,2934.9985326992883,973.2709151237055,515.8335850155639,3059.4603572384813,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
26,27.0,44.7,988.0,3787219.0141071156,390734.81408782117,1075.67512,2141.622250066937,2932.3254816330195,972.3845082555404,515.3637893754365,3059.4603572384813,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
27,28.0,44.7,988.0,2945776.293864237,346369.1207681168,1075.67512,2141.622250066937,2928.769549949263,971.2053305335045,514.7388251827574,3059.4603572384813,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
28,29.0,44.7,988.0,2120288.3752155416,285403.80828652345,1075.67512,2141.622250066937,2924.337660617545,969.7356776742095,513.959909167331,3059.4603572384813,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
29,30.0,44.7,988.0,1307526.943632342,211197.6643656399,1075.67512,2141.622250066937,2920.802525321574,968.563396214351,513.3385999936061,3059.4603572384813,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
30,31.0,44.7,988.0,491586.995033212,140298.49807481468,1075.67512,2141.622250066937,2921.685446714888,968.8561805898382,513.4937757126143,3059.4603572384813,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
31,32.0,44.7,988.0,582111.7006849982,0.0,976.8751200000002,1971.7360740948222,2669.8897094229674,885.3585348745022,469.2400234834862,2816.7658201354607,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
32,33.0,44.7,988.0,1582502.7653346937,442816.85301676387,878.0751200000002,1674.283868150509,2417.14905414577,801.5475461772191,424.82019947392615,2391.83409735787,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
33,34.0,44.7,988.0,3445595.355311428,369811.3967417488,782.6376665166362,1600.055570923644,2177.5097415549258,722.0810761035855,382.70297033490033,2285.793672748063,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
34,35.0,44.7,988.0,5308687.945288161,296805.94046673365,782.6376665166362,1600.055570923644,2177.5097415549258,722.0810761035855,382.70297033490033,2285.793672748063,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
35,36.0,44.7,988.0,7176383.292926204,219011.70485021174,782.6376665166362,1600.055570923644,2176.23119776012,721.65709991575,382.47826295534753,2285.793672748063,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
36,37.0,44.7,988.0,9044078.64056424,141217.46923369355,782.6376665166362,1600.055570923644,2176.23119776012,721.65709991575,382.47826295534753,2285.793672748063,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
37,38.0,44.7,988.0,10904867.610309713,70608.73461684864,782.6376665166362,1600.055570923644,2178.1496360636097,722.2932706607925,382.81543345022004,2285.793672748063,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
38,39.0,44.7,988.0,12765656.580055188,0.0,782.6376665166359,1600.055570923644,2178.149636063609,722.2932706607922,382.8154334502199,2285.793672748063,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
39,40.0,44.7,988.0,13730383.80869935,0.0,881.437666516636,1767.6020450215635,2427.055675258418,804.8326674775092,426.5613137630799,2525.145778602234,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
40,41.0,44.7,988.0,13764279.755986288,0.0,980.237666516636,1955.9119765055993,2685.619920079869,890.5748088693828,472.00464870077286,2794.159966436571,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
41,42.0,44.7,988.0,12868065.96984472,4015.5834931075724,1077.45352,2143.295128800232,2943.983734921121,976.2504859451508,517.41275755093,3061.850184000331,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
42,43.0,44.7,988.0,11923213.507164737,58635.58862755028,1077.45352,2143.295128800232,2957.494478404014,980.7307654161947,519.7873056705832,3061.8501840003314,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
43,44.0,44.7,988.0,10962041.28738805,130234.91820050939,1077.45352,2143.295128800232,2962.027744264209,982.2340356097213,520.5840388731523,3061.8501840003314,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
44,45.0,44.7,988.0,9987774.485868003,215458.05053533489,1077.45352,2143.295128800232,2965.66512808181,983.440223564288,521.2233184890727,3061.8501840003314,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
45,46.0,44.7,988.0,9010228.635569016,304092.7552812875,1077.45352,2143.295128800232,2966.5759749648487,983.7422682738562,521.3834021851438,3061.8501840003314,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
46,47.0,44.7,988.0,8045786.008087099,379094.66696036654,1077.45352,2143.295128800232,2962.936190848996,982.5352843596153,520.743700710596,3061.8501840003314,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
47,48.0,44.7,988.0,7100933.545407116,433714.6720947998,1077.45352,2143.2951288002314,2957.494478404014,980.7307654161947,519.7873056705832,3061.850184000331,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
48,49.0,44.7,988.0,6199830.752356684,442816.85301676387,1076.5762583343385,2143.2951288002314,2945.341792395805,976.7008295574047,517.6514396654245,3061.850184000331,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
49,50.0,44.7,988.0,5321303.565497622,428431.0285935402,1076.5762583343385,2143.2951288002314,2939.0707906759776,974.6213111131535,516.5492948899714,3061.850184000331,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
50,51.0,44.7,988.0,4449207.576259842,407354.08797950856,1076.5762583343385,2143.2951288002314,2937.284346892291,974.0289108932574,516.2353227734264,3061.850184000331,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
51,52.0,44.7,988.0,3583534.381358061,379594.77408096194,1076.5762583343385,2143.2951288002314,2935.500237354513,973.437284729507,515.9217609066387,3061.850184000331,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
52,53.0,44.7,988.0,2721069.4375375398,348497.546776833,1076.5762583343385,2143.2951288002314,2934.609056498608,973.1417614447406,515.7651335657125,3061.850184000331,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
53,54.0,44.7,988.0,1855396.2426357586,320738.2328782864,1076.5762583343385,2143.2951288002314,2935.500237354513,973.437284729507,515.9217609066387,3061.850184000331,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
54,55.0,44.7,988.0,989723.047733983,292978.9189797342,1076.5762583343378,2143.2951288002314,2935.5002373545112,973.4372847295065,515.9217609066385,3061.850184000331,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
55,56.0,44.7,988.0,1028586.8758037128,0.0,977.7762583343379,2011.8750826105397,2684.2399531957603,890.1171999073429,471.76211595089177,2874.1072608721997,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
56,57.0,44.7,988.0,1971397.158774672,442816.85301676387,878.9762583343378,1685.9326312184096,2433.143715723197,806.8515143861025,427.6313026246344,2408.475187454871,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
57,58.0,44.7,988.0,3781649.096729056,371439.374571166,784.1156651536,1610.4288404459005,2192.187700450023,726.9484143072748,385.2826595828557,2300.6126292084296,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
58,59.0,44.7,988.0,5591901.034683442,300061.896125569,784.1156651536,1610.4288404459005,2192.187700450023,726.9484143072748,385.2826595828557,2300.6126292084296,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
59,60.0,44.7,988.0,7402152.972637826,228684.41767997015,784.1156651536,1610.4288404459005,2192.187700450023,726.9484143072748,385.2826595828557,2300.6126292084296,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
60,61.0,44.7,988.0,9214737.042091236,154880.5540179368,784.1156651536,1610.4288404459005,2191.539886144738,726.7335934769709,385.1688045427946,2300.6126292084296,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
61,62.0,44.7,988.0,11029651.721895449,78651.88776530512,784.1156651536,1610.4288404459005,2190.892494380626,726.5189127649771,385.0550237654379,2300.6126292084296,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
62,63.0,44.7,988.0,12846895.49239002,0.0,784.1156651536,1610.4288404459005,2190.2455247444154,726.3043720342488,384.94131717815185,2300.6126292084296,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
63,64.0,44.7,988.0,13764279.755986288,0.0,882.9156651536,1777.1796673930646,2440.206498882833,809.1935944084652,428.87260503648656,2538.8280962758067,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
64,65.0,44.7,988.0,13764279.755986288,0.0,981.7156651535998,1962.7692272652462,2695.0354609929072,893.6970837253056,473.65945437441195,2803.9560389503517,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
65,66.0,44.7,988.0,13281861.06659757,5161.989588886499,1032.2134779766652,2059.3602400387254,2829.040652489774,938.1343650071922,497.21121345381187,2941.943200055322,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
66,67.0,44.7,988.0,12774648.04872041,36120.377074260265,1032.2134779766652,2059.3602400387254,2835.927965958788,940.4182577614984,498.4216766135942,2941.943200055322,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
67,68.0,44.7,988.0,12245632.920096057,89762.01343565807,1032.2134779766652,2059.3602400387254,2841.9841078330055,942.4265268213871,499.4860592153352,2941.943200055322,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
68,69.0,44.7,988.0,11691577.7954807,169455.64391382784,1032.2134779766652,2059.3602400387254,2848.9396622749514,944.733048872926,500.7085159026508,2941.943200055322,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
69,70.0,44.7,988.0,11128098.563878333,258954.25917989388,1032.2134779766652,2059.3602400387254,2851.5574697713428,945.6011364952008,501.16860234245644,2941.943200055322,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
70,71.0,44.7,988.0,10567762.77527688,345182.38835662603,1032.2134779766652,2059.3602400387254,2850.684291159978,945.311582910529,501.0151389425804,2941.943200055322,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
71,72.0,44.7,988.0,10023113.122359991,415090.42248558253,1032.2134779766652,2059.3602400387254,2846.3270312475993,943.8666778125859,500.2493392406705,2941.943200055322,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
72,73.0,44.7,988.0,9519006.515025267,442816.85301676387,1032.2134779766652,2059.3602400387254,2835.065074141442,940.1321153667529,498.2700211443791,2941.943200055322,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
73,74.0,44.7,988.0,9045852.245331865,438339.998913968,1032.2134779766652,2059.3602400387254,2826.4672025744085,937.2809867426895,496.75892297362543,2941.943200055322,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
74,75.0,44.7,988.0,8588098.337315174,417840.37340410426,1032.2134779766652,2059.3602400387254,2822.1893243308773,935.8624052931649,496.00707480537744,2941.943200055322,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
75,76.0,44.7,988.0,8145694.582409842,381370.2142450977,1032.2134779766652,2059.3602400387254,2817.925392911056,934.4484487310887,495.25767782747704,2941.943200055322,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
76,77.0,44.7,988.0,7709416.8853150755,360575.4664153587,1032.2134779766652,2055.0729237104774,2816.2237101858987,933.8841560117867,494.95860268624693,2935.8184624435394,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
77,78.0,44.7,988.0,7276199.224208541,336597.01042563654,1032.2134779766652,2055.0729237104774,2815.3737001891673,933.602285340246,494.8092112303304,2935.8184624435394,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
78,79.0,44.7,988.0,6846039.606410829,309436.91949000955,1032.2134779766652,2055.0729237104774,2814.5242437144943,933.3205982214104,494.6599170573475,2935.8184624435394,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
79,80.0,44.7,988.0,6415879.9886131175,282276.82855438255,1032.2134779766652,2055.0729237104774,2814.5242437144943,933.3205982214104,494.6599170573475,2935.8184624435394,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
80,81.0,44.7,988.0,5988776.423390631,251937.1738624815,1032.2134779766652,2055.0729237104774,2813.6753402213762,933.0390944760444,494.51072007230357,2935.8184624435394,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
81,82.0,44.7,988.0,5570829.090912208,212071.23483467847,1032.2134779766652,2055.0729237104774,2811.1319422369143,932.1956816919212,494.0637112967183,2935.8184624435394,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
82,83.0,44.7,988.0,5158975.995487696,165864.75853475556,1032.2134779766652,2055.0729237104774,2809.4390986108274,931.6343200943713,493.7661896500168,2935.8184624435394,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
83,84.0,44.7,988.0,4747122.900063183,119658.28223483264,1032.2134779766652,2055.0729237104774,2809.4390986108274,931.6343200943713,493.7661896500168,2935.8184624435394,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
84,85.0,44.7,988.0,4332223.676632969,89743.71167612448,1032.2134779766652,2052.5212938879745,2810.285245279078,931.9149096527517,493.91490211595845,2932.173276982821,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
85,86.0,44.7,988.0,3917324.4532027543,59829.14111741632,1032.2134779766652,2052.5212938879745,2810.285245279078,931.9149096527517,493.91490211595845,2932.173276982821,1347752.3927736573,51821.872271100736,2145.27234477331,223515531.45348984
