,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,50.66,543.4000000000001,167212.98748168876,153452.39782244805,528.4811511011292,1031.0798826868481,2648.5874089146605,483.06197921291636,256.0228489828457,1472.9712609812118,1025905.473058069,106234.83418907765,1157.1784345046651,130008331.39663972
1,2.0,50.66,543.4000000000001,380256.53418063745,280679.2482151408,528.4811511011292,1031.0798826868481,2635.856698020978,480.74009156050545,254.7922485270679,1472.9712609812118,1025905.473058069,106234.83418907765,1157.1784345046651,130008331.39663972
2,3.0,50.66,543.4000000000001,610363.5916556399,398141.8731910344,528.4811511011292,1031.0798826868481,2631.1168339165206,479.8756125828463,254.33407466890856,1472.9712609812118,1025905.473058069,106234.83418907765,1157.1784345046651,130008331.39663972
3,4.0,50.66,543.4000000000001,851809.3803127222,509116.15419976413,528.4811511011292,1031.0798826868481,2627.9671863659405,479.3011648698936,254.02961738104364,1472.9712609812118,1025905.473058069,106234.83418907765,1157.1784345046651,130008331.39663972
4,5.0,50.66,543.4000000000001,1101739.9042564463,615235.2287373152,528.4811511011292,1031.0798826868481,2625.610315452984,478.87130753381706,253.80179299292305,1472.9712609812118,1025905.473058069,106234.83418907765,1157.1784345046651,130008331.39663972
5,6.0,50.66,543.4000000000001,1360138.663056258,716508.5388186397,528.4811511011292,1031.0798826868481,2623.2580279929603,478.442286149704,253.57441165934313,1472.9712609812118,1025905.473058069,106234.83418907765,1157.1784345046651,130008331.39663972
6,7.0,50.66,543.4000000000001,1624173.7686082814,814556.5712335939,528.4811511011292,1031.0798826868481,2621.6923761173457,478.15673510794977,253.4230696072134,1472.9712609812118,1025905.473058069,106234.83418907765,1157.1784345046651,130008331.39663972
7,8.0,50.66,543.4000000000001,1896649.7150650378,907774.5147891751,528.4811511011292,1031.0798826868481,2619.347698088253,477.7291015680717,253.19642383107802,1472.9712609812118,1025905.473058069,106234.83418907765,1157.1784345046651,130008331.39663972
8,9.0,50.66,543.4000000000001,3067328.24289787,785076.8140034378,474.14115110112914,973.123503458695,2369.846981039343,432.2239731411127,229.07870576478976,1390.1764335124217,1025905.473058069,106234.83418907765,1157.1784345046651,130008331.39663972
9,10.0,50.66,543.4000000000001,4243040.710685849,659498.5498270979,474.14115110112914,973.123503458695,2368.4486643851355,431.96894149357325,228.94353899159384,1390.1764335124217,1025905.473058069,106234.83418907765,1157.1784345046651,130008331.39663972
10,11.0,50.66,543.4000000000001,5421267.708957931,532481.3999028895,474.14115110112914,973.123503458695,2367.7501836951074,431.8415492604789,228.87602110805383,1390.1764335124217,1025905.473058069,106234.83418907765,1157.1784345046651,130008331.39663972
11,12.0,50.66,543.4000000000001,6604518.897087522,402589.265870817,474.14115110112914,973.123503458695,2366.354575401355,431.58701157661136,228.74111613560405,1390.1764335124217,1025905.473058069,106234.83418907765,1157.1784345046651,130008331.39663972
