,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,38.74,691.5999999999999,645228.8363133378,95296.45627549384,636.0414630358024,1264.0363962790339,2515.8052286836473,583.9839512490026,309.5114941619714,1805.76628039862,1289600.9375398334,44169.77998575007,1499.577355448421,162410883.48931745
1,2.0,38.74,691.5999999999999,1333796.3578152359,159029.75174311176,636.0414630358024,1264.0363962790339,2503.766705020158,581.1894962029387,308.0304329875575,1805.76628039862,1289600.9375398334,44169.77998575007,1499.577355448421,162410883.48931745
2,3.0,38.74,691.5999999999999,2038499.6222442295,211011.53590977378,636.0414630358024,1264.0363962790339,2499.2845542070763,580.1490722018776,307.47900826699515,1805.76628039862,1289600.9375398334,44169.77998575007,1499.577355448421,162410883.48931745
3,4.0,38.74,691.5999999999999,2753925.114582522,255184.42134663183,636.0414630358024,1264.0363962790339,2496.3061575656043,579.4577087293628,307.1125856265623,1805.76628039862,1289600.9375398334,44169.77998575007,1499.577355448421,162410883.48931745
4,5.0,38.74,691.5999999999999,3477374.0148341376,293513.93352253735,636.0414630358024,1264.0363962790339,2494.077433145234,578.9403637145685,306.83839276872135,1805.76628039862,1289600.9375398334,44169.77998575007,1499.577355448421,162410883.48931745
5,6.0,38.74,691.5999999999999,4208830.7197208945,326011.4361596871,636.0414630358024,1264.0363962790339,2491.853042968809,578.424024790737,306.5647331390906,1805.76628039862,1289600.9375398334,44169.77998575007,1499.577355448421,162410883.48931745
6,7.0,38.74,691.5999999999999,4945617.315005666,354627.22925745416,636.0414630358024,1264.0363962790339,2490.3725178582495,578.0803563325709,306.3825888562626,1805.76628039862,1289600.9375398334,44169.77998575007,1499.577355448421,162410883.48931745
7,8.0,38.74,691.5999999999999,5690385.810423117,377429.87882435374,636.0414630358024,1264.0363962790339,2488.155323376949,577.5656877170857,306.10981449005544,1805.76628039862,1289600.9375398334,44169.77998575007,1499.577355448421,162410883.48931745
8,9.0,38.74,691.5999999999999,6723246.392651085,332557.82729214896,614.130903299351,1236.3980468628965,2408.1297437073613,558.9896653431714,296.2645226318809,1766.2829240898523,1289600.9375398334,44169.77998575007,1499.577355448421,162410883.48931745
9,10.0,38.74,691.5999999999999,7761229.994067224,283954.7285960857,614.130903299351,1236.3980468628965,2406.706682821758,558.6593358290392,296.08944798939075,1766.2829240898523,1289600.9375398334,44169.77998575007,1499.577355448421,162410883.48931745
