,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,20.86,642.2,1296449.4260990543,56203.680284256116,544.34659632389,1094.3923854333084,2334.910620409837,503.27977036820687,266.73827829514966,1563.417693476155,2077370.3196737084,23178.436374905006,1397.0604631189549,152709308.10196212
1,2.0,20.86,642.2,2632842.7552291136,85394.50031725504,544.34659632389,1094.3923854333084,2323.8150917901116,500.888177710639,265.4707341866387,1563.417693476155,2077370.3196737084,23178.436374905006,1397.0604631189549,152709308.10196212
2,3.0,20.86,642.2,3984107.8911066363,104527.96473728865,544.34659632389,1094.3923854333084,2319.6840343602626,499.99774635258245,264.9988055668687,1563.417693476155,2077370.3196737084,23178.436374905006,1397.0604631189549,152709308.10196212
3,4.0,20.86,642.2,5345255.367207957,116978.29968913645,544.34659632389,1094.3923854333084,2316.938939853652,499.406053239857,264.6852082171242,1563.417693476155,2077370.3196737084,23178.436374905006,1397.0604631189549,152709308.10196212
4,5.0,20.86,642.2,6713797.766027259,124427.6708194334,544.34659632389,1094.3923854333084,2314.8847946542132,498.9632912277954,264.4505443507316,1563.417693476155,2077370.3196737084,23178.436374905006,1397.0604631189549,152709308.10196212
5,6.0,20.86,642.2,8089720.706513787,126885.80360027403,544.34659632389,1094.3923854333084,2312.8346441910944,498.5213902636731,264.21633683974676,1563.417693476155,2077370.3196737084,23178.436374905006,1397.0604631189549,152709308.10196212
6,7.0,20.86,642.2,9470556.03934212,126021.83318740316,544.34659632389,1094.3923854333084,2311.470090762815,498.2272667413264,264.060451372903,1563.417693476155,2077370.3196737084,23178.436374905006,1397.0604631189549,152709308.10196212
7,8.0,20.86,642.2,10858748.03847253,120182.7706164429,544.34659632389,1094.3923854333084,2309.426572345572,497.78679528568125,263.8270015014111,1563.417693476155,2077370.3196737084,23178.436374905006,1397.0604631189549,152709308.10196212
8,9.0,20.86,642.2,12251836.551656138,111032.34286078904,544.34659632389,1094.3923854333084,2308.0664295530164,497.49362245657085,263.6716199019826,1563.417693476155,2077370.3196737084,23178.436374905006,1397.0604631189549,152709308.10196212
9,10.0,20.86,642.2,13649815.24912632,98574.83055124804,544.34659632389,1094.3923854333084,2306.708045028968,497.2008286145459,263.51643916570936,1563.417693476155,2077370.3196737084,23178.436374905006,1397.0604631189549,152709308.10196212
10,11.0,20.86,642.2,15050236.668911632,84465.37860826589,544.34659632389,1094.3923854333084,2306.0295110525435,497.05457358411473,263.4389239995808,1563.417693476155,2077370.3196737084,23178.436374905006,1397.0604631189549,152709308.10196212
11,12.0,20.86,642.2,16455538.801322214,67055.24751105532,544.34659632389,1094.3923854333084,2304.6737575455236,496.7623468463011,263.2840438285396,1563.417693476155,2077370.3196737084,23178.436374905006,1397.0604631189549,152709308.10196212
12,13.0,20.86,642.2,17863278.927097544,47996.37482731417,544.34659632389,1094.3923854333084,2303.996537166427,496.6163749560278,263.20667872669475,1563.417693476155,2077370.3196737084,23178.436374905006,1397.0604631189549,152709308.10196212
13,14.0,20.86,642.2,19275890.32132832,25643.209797356278,544.34659632389,1094.3923854333084,2302.643407039915,496.3247136764069,263.05209824849567,1563.417693476155,2077370.3196737084,23178.436374905006,1397.0604631189549,152709308.10196212
14,15.0,20.86,642.2,20693366.703121845,0.0,544.3465963238899,1094.3923854333084,2301.292021605818,496.0334284576039,262.8977170825301,1563.417693476155,2077370.3196737084,23178.436374905006,1397.0604631189549,152709308.10196212
15,16.0,20.86,642.2,21215696.881774046,0.0,608.5665963238899,1207.1151829975486,2549.9437447006294,549.6292196655988,291.3034864227674,1724.4502614250696,2077370.3196737084,23178.436374905006,1397.0604631189549,152709308.10196212
16,17.0,20.86,642.2,20787187.450400352,0.0,672.78659632389,1332.1476722483262,2814.0658585967117,606.559585936944,321.47658054658035,1903.0681032118948,2077370.3196737084,23178.436374905006,1397.0604631189549,152709308.10196212
