,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,56.62,691.5999999999999,367916.64518133237,123242.7157551609,657.257411234289,1297.8731570266355,2592.836392886982,601.8648917637466,318.9883926347857,1854.1045100380509,1148346.370506137,68831.02813033866,1491.8677330311805,161681291.69825408
1,2.0,56.62,691.5999999999999,780617.5908976924,213869.44250869378,657.257411234289,1297.8731570266355,2580.396309405031,598.9772242198412,317.45792883651586,1854.1045100380509,1148346.370506137,68831.02813033866,1491.8677330311805,161681291.69825408
2,3.0,56.62,691.5999999999999,1209992.5071661975,292352.6717944732,657.257411234289,1297.8731570266355,2575.764650918323,597.9020955918119,316.8881106636603,1854.1045100380509,1148346.370506137,68831.02813033866,1491.8677330311805,161681291.69825408
3,4.0,56.62,691.5999999999999,1650447.304492604,362766.5268931668,657.257411234289,1297.8731570266355,2572.686906180017,597.1876708371769,316.5094655437038,1854.1045100380509,1148346.370506137,68831.02813033866,1491.8677330311805,161681291.69825408
4,5.0,56.62,691.5999999999999,2099193.1404082607,427142.09580209106,657.257411234289,1297.8731570266355,2570.383839905225,596.6530691407471,316.226126644596,1854.1045100380509,1148346.370506137,68831.02813033866,1491.8677330311805,161681291.69825408
5,6.0,56.62,691.5999999999999,2556213.8911683615,485491.1212944286,657.257411234289,1297.8731570266355,2568.0852524484353,596.119507094686,315.9433387601836,1854.1045100380509,1148346.370506137,68831.02813033866,1491.8677330311805,161681291.69825408
6,7.0,56.62,691.5999999999999,3018742.317400502,539828.9580336874,657.257411234289,1297.8731570266355,2566.555342595092,595.7643751508361,315.75511882994317,1854.1045100380509,1148346.370506137,68831.02813033866,1491.8677330311805,161681291.69825408
7,8.0,56.62,691.5999999999999,3489518.8898979723,588159.7466632308,657.257411234289,1297.8731570266355,2564.2641908547216,595.2325391283183,315.4732457380087,1854.1045100380509,1148346.370506137,68831.02813033866,1491.8677330311805,161681291.69825408
8,9.0,56.62,691.5999999999999,4617323.678283574,513075.06208454445,606.7743542622283,1228.8274791809008,2381.756353108018,552.8677141386673,293.0198884934937,1755.467827401287,1148346.370506137,68831.02813033866,1491.8677330311805,161681291.69825408
9,10.0,56.62,691.5999999999999,5750190.118253678,434304.0237962436,606.7743542622283,1228.8274791809008,2380.35033877899,552.5413415745209,292.8469110344961,1755.467827401287,1148346.370506137,68831.02813033866,1491.8677330311805,161681291.69825408
