,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,17.88,741.0,1998255.719732517,56990.83889070898,570.5649298796989,1157.8055703499836,2139.9644277338753,532.2230438213954,282.0782132253396,1654.0079576428338,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
1,2.0,17.88,741.0,4032796.859455034,85667.74908379838,570.5649298796989,1157.8055703499836,2129.8851444033194,529.7162606318227,280.74961813486607,1654.0079576428338,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
2,3.0,17.88,741.0,6080847.689340346,103802.89335267711,570.564929879699,1157.8055703499836,2126.1324526914323,528.782941844118,280.25495917738255,1654.0079576428338,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
3,4.0,17.88,741.0,8137875.730722147,114933.01669896021,570.564929879699,1157.8055703499836,2123.6387828312963,528.1627499633339,279.92625748056696,1654.0079576428338,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
4,5.0,17.88,741.0,10201621.389969362,120821.30590603314,570.564929879699,1157.8055703499836,2121.7727778686813,527.6986624167757,279.68029108089115,1654.0079576428338,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
5,6.0,17.88,741.0,12272071.603199229,121477.95487119444,570.564929879699,1157.8055703499836,2119.9104017623895,527.2354773903403,279.4348030168804,1654.0079576428338,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
6,7.0,17.88,741.0,14346984.280178333,118652.4922762434,570.564929879699,1157.8055703499836,2118.6708284987185,526.9271874735172,279.2714093609641,1654.0079576428338,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
7,8.0,17.88,741.0,16428579.822532136,110612.31330849417,570.564929879699,1157.8055703499836,2116.81447700574,526.4655008075189,279.02671542798504,1654.0079576428338,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
8,9.0,17.88,741.0,18514623.404647335,99101.2779834792,570.564929879699,1157.8055703499836,2115.5789104053524,526.1582073738617,278.86384990814673,1654.0079576428338,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
9,10.0,17.88,741.0,20605109.27650395,84123.87310762703,570.564929879699,1157.8055703499836,2114.344941032736,525.8513111811192,278.70119492599315,1654.0079576428338,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
10,11.0,17.88,741.0,22697814.140456922,67414.96329082642,570.564929879699,1157.8055703499836,2113.728554339304,525.6980118094577,278.61994625901264,1654.0079576428338,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
11,12.0,17.88,741.0,24794952.69000444,47246.39783752244,570.564929879699,1157.8055703499836,2112.496975007486,525.3917100353755,278.457606318749,1654.0079576428338,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
12,13.0,17.88,741.0,26894305.935824975,25349.679523414,570.564929879699,1157.8055703499836,2111.8817815983134,525.2387074412551,278.37651494386523,1654.0079576428338,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
13,14.0,17.88,741.0,28998084.2880667,0.0,570.564929879699,1157.8055703499836,2110.6525853702065,524.9329983605346,278.2144891310834,1654.0079576428338,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
14,15.0,17.88,741.0,30939490.023996048,0.0,584.45634,1177.5128127226803,2155.756089901423,536.150532707139,284.15978233478364,1682.1611610324005,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
15,16.0,17.88,741.0,31986087.5454365,0.0,658.55634,1313.2795813115602,2404.313927259448,597.9684802626684,316.9232945392143,1876.113687587943,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
16,17.0,17.88,741.0,32085249.48324485,0.0,732.65634,1457.0313546558887,2667.490478268366,663.4221967941668,351.61376430090843,2081.4733637941267,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
17,18.0,17.88,741.0,31237410.26358009,0.0,806.75634,1600.7172137240152,2930.5463553442296,728.8459009352123,386.28832749566254,2286.738876748593,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
18,19.0,17.88,741.0,30318654.480694987,2516.052959546739,806.75634,1610.9879546508769,2950.2454006832145,733.7451813787629,388.88494613074437,2301.4113637869673,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
19,20.0,17.88,741.0,29354233.487989962,40665.192022529096,806.75634,1610.9879546508769,2962.930181188748,736.8999686281987,390.5569833729453,2301.4113637869673,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
20,21.0,17.88,741.0,28376687.637690976,89055.80774981315,806.75634,1610.9879546508769,2966.5759749648482,737.8067012053922,391.0375516388579,2301.4113637869673,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
21,22.0,17.88,741.0,27405708.55315291,132322.30096232108,806.75634,1610.9879546508769,2964.7518733645925,737.35303529705,390.79710870743656,2301.4113637869673,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
22,23.0,17.88,741.0,26447836.995527565,165360.8408395395,806.75634,1610.9879546508769,2961.110893666615,736.4475000123342,390.3171750065371,2301.4113637869673,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
23,24.0,17.88,741.0,25512820.535644248,180565.28625063598,806.75634,1610.9879546508769,2954.762255404941,734.8685524672449,389.4803328076398,2301.4113637869673,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
24,25.0,17.88,741.0,24623199.677106038,160347.02413829137,806.75634,1610.9879546508769,2942.1523661424103,731.7323911560675,387.81816731271573,2301.4113637869673,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
25,26.0,17.88,741.0,23759332.618963074,120032.7766884584,806.75634,1610.9879546508769,2934.9985326992864,729.9531863427788,386.8751887616728,2301.4113637869673,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
26,27.0,17.88,741.0,22905088.544658672,114963.48728387395,806.75634,1602.674699716305,2932.3254816330195,729.2883811916553,386.52284203157734,2289.535285309007,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
27,28.0,17.88,741.0,22063645.824415796,99905.15472556307,806.75634,1602.674699716305,2928.7695499492625,728.4039979001282,386.05411888706794,2289.535285309007,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
28,29.0,17.88,741.0,21238157.905767106,72397.10779583818,806.75634,1602.674699716305,2924.3376606175443,727.3017582556569,385.46993187549816,2289.535285309007,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
29,30.0,17.88,741.0,20425396.474183906,34958.43728664711,806.75634,1602.674699716305,2920.802525321574,726.4225471607631,385.00394999520444,2289.535285309007,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
30,31.0,17.88,741.0,19609456.52558478,0.0,806.75634,1602.674699716305,2921.6854467148873,726.6421354423785,385.1203317844606,2289.535285309007,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
31,32.0,17.88,741.0,19699981.231236566,0.0,732.65634,1458.3418579352067,2669.8897094229674,664.0189011558766,351.9300176126146,2083.3455113360096,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
32,33.0,17.88,741.0,20700372.295886263,180565.28625063598,658.55634,1285.1804420735364,2417.1490541457692,601.1606596329143,318.61514960544457,1835.9720601050522,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
33,34.0,17.88,741.0,22454459.29921885,151078.27299873903,595.9954145177184,1211.6677503917656,2207.7890711782998,549.0914729000593,291.0184806370315,1730.953929131094,3141680.678567725,21131.154193720264,1613.8275719291223,173222829.3357348
