,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,14.9,642.2,2063558.4483951263,48928.67736336589,489.85043758476854,994.9344882420181,2121.82478088315,457.35004978349184,242.3955263852507,1421.3349832028832,3230260.534984914,17929.13638119876,1398.7846308502521,152872472.85311228
1,2.0,14.9,642.2,4163061.8967419835,73548.8323554052,489.85043758476854,994.9344882420181,2111.840058674338,455.1978865886713,241.25487989199578,1421.3349832028832,3230260.534984914,17929.13638119876,1398.7846308502521,152872472.85311228
2,3.0,14.9,642.2,6275948.290976824,89118.50355416909,489.8504375847691,994.9344882420181,2108.122573705452,454.396598965439,240.8301974516827,1421.3349832028832,3230260.534984914,17929.13638119876,1398.7846308502521,152872472.85311228
3,4.0,14.9,642.2,8397727.674927555,98674.1132771466,489.85043758476917,994.9344882420181,2105.6522987843714,453.86414201220043,240.54799526646624,1421.3349832028832,3230260.534984914,17929.13638119876,1398.7846308502521,152872472.85311228
4,5.0,14.9,642.2,10526161.653862016,103729.42055885866,489.85043758476917,994.9344882420181,2103.8038001777795,453.4657062236441,240.33682429853138,1421.3349832028832,3230260.534984914,17929.13638119876,1398.7846308502521,152872472.85311228
5,6.0,14.9,642.2,12661237.28645927,104293.17722542491,489.85043758476917,994.9344882420181,2101.958896382559,453.0680452809537,240.12606399890547,1421.3349832028832,3230260.534984914,17929.13638119876,1398.7846308502521,152872472.85311228
6,7.0,14.9,642.2,14800733.51717264,101867.41634172015,489.85043758476917,994.9344882420181,2100.7309524614166,452.8033673402841,239.9857846903506,1421.3349832028832,3230260.534984914,17929.13638119876,1398.7846308502521,152872472.85311228
7,8.0,14.9,642.2,16946849.916417565,94964.63459092751,489.85043758476917,994.9344882420181,2098.8920167582096,452.40699279372035,239.7757061806718,1421.3349832028832,3230260.534984914,17929.13638119876,1398.7846308502521,152872472.85311228
8,9.0,14.9,642.2,19097372.625112742,85081.99828483537,489.85043758476917,994.9344882420181,2097.6680419109143,452.1431703695561,239.63588029586475,1421.3349832028832,3230260.534984914,17929.13638119876,1398.7846308502521,152872472.85311228
9,10.0,14.9,642.2,21252295.947183337,72223.35950753372,489.85043758476917,994.9344882420181,2096.445649306631,451.8796889909518,239.49623516520447,1421.3349832028832,3230260.534984914,17929.13638119876,1398.7846308502521,152872472.85311228
10,11.0,14.9,642.2,23409417.443364043,57878.161692718975,489.85043758476917,994.9344882420181,2095.8350453871562,451.7480759871422,239.42648027318538,1421.3349832028832,3230260.534984914,17929.13638119876,1398.7846308502521,152872472.85311228
11,12.0,14.9,642.2,25570931.029495083,40562.725542725995,489.85043758476917,994.9344882420181,2094.615020400952,451.48510493825785,239.28710561727667,1421.3349832028832,3230260.534984914,17929.13638119876,1398.7846308502521,152872472.85311228
12,13.0,14.9,642.2,27734638.534215156,21763.60823613219,489.85043758476917,994.9344882420181,2094.0055985706654,451.3537467286017,239.21748576615892,1421.3349832028832,3230260.534984914,17929.13638119876,1398.7846308502521,152872472.85311228
13,14.0,14.9,642.2,29902729.630199704,0.0,489.85043758476917,994.9344882420181,2092.787934330533,451.09128452820653,239.07838079994949,1421.3349832028832,3230260.534984914,17929.13638119876,1398.7846308502521,152872472.85311228
14,15.0,14.9,642.2,31844135.36612905,0.0,506.528828,1020.5111043596565,2155.7560899014234,464.66379501285377,246.27181135681252,1457.8730062280808,3230260.534984914,17929.13638119876,1398.7846308502521,152872472.85311228
