,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,44.7,691.5999999999999,554514.5612676117,101194.78126819711,642.9816172078101,1275.7357367479592,2541.003638418571,589.8331587768413,312.6115741517259,1822.4796239256561,1243393.7888636363,49200.3729305973,1498.1783401430553,162278489.18683067
1,2.0,44.7,691.5999999999999,1152840.696952397,170482.00090735778,642.9816172078101,1275.7357367479592,2528.833756636023,587.0082120883711,311.1143524068367,1822.4796239256561,1243393.7888636363,49200.3729305973,1498.1783401430553,162278489.18683067
2,3.0,44.7,691.5999999999999,1767478.640412407,227889.4828563556,642.9816172078101,1275.7357367479592,2524.302698920683,585.9564355208639,310.5569108260579,1822.4796239256561,1243393.7888636363,49200.3729305973,1498.1783401430553,162278489.18683067
3,4.0,44.7,691.5999999999999,2392955.807165008,277402.85942749307,642.9816172078101,1275.7357367479592,2521.29180356163,585.2575282491364,310.1864899720423,1822.4796239256561,1243393.7888636363,49200.3729305973,1498.1783401430553,162278489.18683067
4,5.0,44.7,691.5999999999999,3026543.9290918354,321009.102882904,642.9816172078101,1275.7357367479592,2519.038760457678,584.7345382341787,309.9093052641147,1822.4796239256561,1243393.7888636363,49200.3729305973,1498.1783401430553,162278489.18683067
5,6.0,44.7,691.5999999999999,3668227.2326598205,358719.7009398155,642.9816172078101,1275.7357367479592,2516.79009889069,584.2125652881257,309.6326596027066,1822.4796239256561,1243393.7888636363,49200.3729305973,1498.1783401430553,162278489.18683067
6,7.0,44.7,691.5999999999999,4315298.583622228,392506.2342584748,642.9816172078101,1275.7357367479592,2515.293419058906,583.8651468981983,309.44852785604513,1822.4796239256561,1243393.7888636363,49200.3729305973,1498.1783401430553,162278489.18683067
7,8.0,44.7,691.5999999999999,4970438.929066859,420416.19404260686,642.9816172078101,1275.7357367479592,2513.0520317027326,583.3448624860292,309.1727771175955,1822.4796239256561,1243393.7888636363,49200.3729305973,1498.1783401430553,162278489.18683067
8,9.0,44.7,691.5999999999999,6034357.629570205,369367.79161573015,611.724431337131,1233.2007993129441,2399.5024886308674,556.9870546280963,295.20313895289104,1761.7154275899202,1243393.7888636363,49200.3729305973,1498.1783401430553,162278489.18683067
9,10.0,44.7,691.5999999999999,7103379.274710886,314602.9621334076,611.724431337131,1233.2007993129441,2398.085004009385,556.6580195101747,295.0287503403926,1761.7154275899202,1243393.7888636363,49200.3729305973,1498.1783401430553,162278489.18683067
10,11.0,44.7,691.5999999999999,8174949.919236455,257981.7201380143,611.7244313371317,1233.2007993129441,2397.3769486246943,556.4936614046502,294.94164054446463,1761.7154275899202,1243393.7888636363,49200.3729305973,1498.1783401430553,162278489.18683067
11,12.0,44.7,691.5999999999999,9251613.62464848,197651.2493309006,611.7244313371317,1233.2007993129441,2395.9622094895676,556.1652635856544,294.76758970039685,1761.7154275899202,1243393.7888636363,49200.3729305973,1498.1783401430553,162278489.18683067
12,13.0,44.7,691.5999999999999,10330821.39474957,135467.9599037189,611.7244313371317,1233.2007993129441,2395.2555248537155,556.0012236666549,294.68064854332715,1761.7154275899202,1243393.7888636363,49200.3729305973,1498.1783401430553,162278489.18683067
13,14.0,44.7,691.5999999999999,11415112.3706738,69582.61901564896,611.7244313371317,1233.2007993129441,2393.843523236177,555.6734612968265,294.50693448731806,1761.7154275899202,1243393.7888636363,49200.3729305973,1498.1783401430553,162278489.18683067
14,15.0,44.7,691.5999999999999,12504479.998261692,0.0,611.7244313371317,1233.2007993129441,2392.4333422184936,555.3461215356662,294.33344441390307,1761.7154275899202,1243393.7888636363,49200.3729305973,1498.1783401430553,162278489.18683067
