,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,2.9800000000000004,642.2,3696686.228163573,4254.2707298617615,373.83147790529233,788.869889753381,1668.1781753919151,359.56850840702964,190.57130945572573,1126.956985361973,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
1,2.0,2.9800000000000004,642.2,7420804.038345349,0.0,373.83147790529245,786.917159561365,1660.5582914979705,357.92607576620173,189.70082015608693,1124.16737080195,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
2,3.0,2.9800000000000004,642.2,11155135.101504311,0.0,373.8314779052919,784.7469288451563,1657.7212767820843,357.31456965446387,189.37672191686585,1121.0670412073662,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
3,4.0,2.9800000000000004,642.2,14896252.888188276,0.0,373.8314779052919,783.8544955396437,1655.8360758029173,356.90822283005025,189.16135809992664,1119.7921364852054,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
4,5.0,2.9800000000000004,642.2,18642449.157786116,0.0,373.8314779052919,783.1866906294946,1654.4253861046184,356.60415483651985,189.00020206335554,1118.8381294707067,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
5,6.0,2.9800000000000004,642.2,22393714.03407286,0.0,373.8314779052919,782.5201844126075,1653.0174398021495,356.30067816995995,188.8393594300788,1117.8859777322964,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
6,7.0,2.9800000000000004,642.2,26148352.50891167,0.0,373.8314779052919,782.0765665613403,1652.0803290932383,356.09868805596255,188.73230466966015,1117.2522379447719,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
7,8.0,2.9800000000000004,642.2,29908043.193968624,0.0,373.8314779052919,781.4122164300117,1650.6769373659752,355.79619310816463,188.57198234732726,1116.303166328588,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
8,9.0,2.9800000000000004,642.2,33671096.57312058,0.0,373.8314779052919,780.9700324813696,1649.7428556729194,355.59485588528474,188.46527361920093,1115.671474973385,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
9,10.0,2.9800000000000004,642.2,37437508.29938341,2626.2101656869054,373.8314779052919,780.0177681711313,1648.8099814754544,355.3937789327972,188.35870283438254,1114.3110973873304,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
10,11.0,2.9800000000000004,642.2,41205597.57171587,4117.946379024535,373.8314779052919,780.0177681711313,1648.3439964561142,355.2933379002889,188.30546908715314,1114.3110973873304,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
11,12.0,2.9800000000000004,642.2,44977038.68647052,4254.2707298617615,373.8314779052919,779.8405634907409,1647.4129291166153,355.0926504081321,188.19910471631002,1114.0579478439156,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
12,13.0,2.9800000000000004,642.2,48750154.09967551,3258.3173956039827,373.8314779052919,779.8405634907409,1646.947846213746,354.9924038228829,188.14597402612796,1114.0579478439156,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
13,14.0,2.9800000000000004,642.2,52526614.86949384,0.0,373.8314779052919,779.8405634907409,1646.0185804878133,354.7921046606493,188.03981547014413,1114.0579478439156,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
14,15.0,2.9800000000000004,642.2,55416709.42018301,0.0,438.0514779052919,895.761438082543,1892.2314191348041,407.862204994602,216.16696864713907,1279.6591972607757,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
15,16.0,2.9800000000000004,642.2,57412607.758844204,0.0,502.27147790529193,1013.3454944150604,2140.6192558092416,461.4011166390334,244.5425918186877,1447.6364205929435,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
16,17.0,2.9800000000000004,642.2,58467234.24900179,0.0,566.491477905292,1137.1198524026097,2402.0836581713556,517.758624815157,274.4120711520332,1624.4569320037283,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
17,18.0,2.9800000000000004,642.2,58579848.5004287,0.0,630.7114779052921,1260.991569431716,2663.753724485431,574.160462956467,304.3050453669275,1801.4165277595944,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
18,19.0,2.9800000000000004,642.2,58628491.634747505,0.0,630.7114779052921,1269.4035749138625,2681.5234792376837,577.9906558610858,306.3350476063755,1813.433678448375,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
19,20.0,2.9800000000000004,642.2,58635941.93127918,0.0,630.7114779052921,1274.8203066039612,2692.9659341785527,580.4570269695776,307.6422242938761,1821.1718665770875,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
20,21.0,2.9800000000000004,642.2,58631552.79617397,4130.121101775672,630.7114779052921,1275.5740764091775,2696.2546651888,581.1658985525718,308.01792623286303,1822.2486805845394,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
21,22.0,2.9800000000000004,642.2,58633087.289096355,4254.2707298617615,630.7114779052921,1275.5740764091775,2694.6092129589106,580.8112285223051,307.82995111682175,1822.2486805845394,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
22,23.0,2.9800000000000004,642.2,58646445.580311485,0.0,630.7114779052921,1274.870642751639,2691.324824544262,580.1032929667958,307.4547452724018,1821.2437753594845,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
23,24.0,2.9800000000000004,642.2,58680420.58034299,0.0,630.7114779052921,1271.3323895354536,2685.597960984156,578.8688925780759,306.80051306638023,1816.1891279077909,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
24,25.0,2.9800000000000004,642.2,58755345.214676686,0.0,630.7114779052921,1265.9476383568908,2674.2230625668826,576.4170829827252,305.5010539808444,1808.4966262241298,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
25,26.0,2.9800000000000004,642.2,58853501.36653251,0.0,630.7114779052921,1262.8927651330182,2667.769863255178,575.0261241000402,304.76384577302133,1804.1325216185976,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
26,27.0,2.9800000000000004,642.2,58960338.04375663,0.0,630.7114779052921,1261.7513026998615,2665.358606208431,574.5063881914457,304.48838574146623,1802.5018609998024,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
27,28.0,2.9800000000000004,642.2,59078722.33246422,0.0,630.7114779052921,1260.232827245688,2662.1509363519094,573.8149889855421,304.1219441623373,1800.332610350983,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
28,29.0,2.9800000000000004,642.2,59211498.83696556,0.0,630.7114779052921,1258.3402950588159,2658.153098631423,572.9532725530806,303.66523445313277,1797.6289929411655,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
29,30.0,2.9800000000000004,642.2,59355755.41829906,0.0,630.7114779052921,1256.8307002039332,2654.964188400271,572.2659169023631,303.30093595825247,1795.472428862762,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
30,31.0,2.9800000000000004,642.2,59497144.78110105,1939.0136572588235,630.7114779052921,1256.8307002039332,2655.7606379923554,572.4375881279383,303.3919217078073,1795.472428862762,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
31,32.0,2.9800000000000004,642.2,60544065.509662755,0.0,566.4914779052921,1138.510166825975,2404.2241475035444,518.2199979273279,274.6565989014838,1626.4430954656784,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
32,33.0,2.9800000000000004,642.2,62499301.15362796,3147.86957372725,502.27147790529204,1018.0804281659848,2151.914448780352,463.83574607412794,245.83294541928782,1454.4006116656926,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
33,34.0,2.9800000000000004,642.2,65348034.76176047,3701.070151794702,438.051477905292,901.0927082546156,1903.720569844987,410.33864117190274,217.47947982110847,1287.2752975065937,14943146.31793148,497.86784958076674,1404.2523623134773,153389905.71498463
