,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,14.9,543.4000000000001,1722664.5790413474,44911.6521377489,434.98050043738994,879.1151667139828,2216.5175223703113,404.25901660352235,214.25727879986687,1255.8788095914042,2737684.9496959564,19955.52005606001,1182.2014239562036,132376354.97855745
1,2.0,14.9,543.4000000000001,3483051.221664549,68237.66830443405,434.98050043738994,879.1151667139828,2206.0391713753515,402.347925070928,213.24440028759184,1255.8788095914042,2737684.9496959564,19955.52005606001,1182.2014239562036,132376354.97855745
2,3.0,14.9,543.4000000000001,5257482.441736,83526.97843281925,434.9805004373904,879.1151667139828,2202.137899861949,401.63639260182083,212.86728807896506,1255.8788095914042,2737684.9496959564,19955.52005606001,1182.2014239562036,132376354.97855745
3,4.0,14.9,543.4000000000001,7041246.306791351,93475.88408326451,434.9805004373904,879.1151667139828,2199.5454984775324,401.1635780972077,212.61669639152007,1255.8788095914042,2737684.9496959564,19955.52005606001,1182.2014239562036,132376354.97855745
4,5.0,14.9,543.4000000000001,8831993.759422861,99428.58261042088,434.9805004373904,879.1151667139828,2197.605613039711,400.8097725569841,212.4291794552016,1255.8788095914042,2737684.9496959564,19955.52005606001,1182.2014239562036,132376354.97855745
5,6.0,14.9,543.4000000000001,10629711.218511265,101392.84551639017,434.9805004373904,879.1151667139828,2195.669500135018,400.4566550693103,212.24202718673445,1255.8788095914042,2737684.9496959564,19955.52005606001,1182.2014239562036,132376354.97855745
6,7.0,14.9,543.4000000000001,12432067.82305605,100702.45765488595,434.9805004373904,879.1151667139828,2194.380848619356,400.2216246717571,212.11746107603128,1255.8788095914042,2737684.9496959564,19955.52005606001,1182.2014239562036,132376354.97855745
7,8.0,14.9,543.4000000000001,14241371.886735756,96036.5363901006,434.9805004373904,879.1151667139828,2192.4509988596546,399.86964948628,211.93091422772844,1255.8788095914042,2737684.9496959564,19955.52005606001,1182.2014239562036,132376354.97855745
8,9.0,14.9,543.4000000000001,16055300.10079709,88724.54496543203,434.9805004373904,879.1151667139828,2191.166512642537,399.63537877570275,211.80675075112248,1255.8788095914042,2737684.9496959564,19955.52005606001,1182.2014239562036,132376354.97855745
9,10.0,14.9,543.4000000000001,17873846.487560324,78769.90397896897,434.9805004373904,879.1151667139828,2189.88368689201,399.4014109089262,211.6827477817309,1255.8788095914042,2737684.9496959564,19955.52005606001,1182.2014239562036,132376354.97855745
10,11.0,14.9,543.4000000000001,19694699.72266566,67495.2188638188,434.9805004373904,879.1151667139828,2189.2428956858703,399.284540358512,211.62080639001138,1255.8788095914042,2737684.9496959564,19955.52005606001,1182.2014239562036,132376354.97855745
11,12.0,14.9,543.4000000000001,21520162.185663246,53583.002660964616,434.9805004373904,879.1151667139828,2187.9625546046946,399.0510256575591,211.4970435985063,1255.8788095914042,2737684.9496959564,19955.52005606001,1182.2014239562036,132376354.97855745
12,13.0,14.9,543.4000000000001,23347927.031095643,38353.29784838576,434.9805004373904,879.1151667139828,2187.3230039283526,398.9343813608744,211.43522212126345,1255.8788095914042,2737684.9496959564,19955.52005606001,1182.2014239562036,132376354.97855745
13,14.0,14.9,543.4000000000001,25180292.1855729,20491.1655658409,434.9805004373904,879.1151667139828,2186.045140304781,398.7013185104323,211.31169881052915,1255.8788095914042,2737684.9496959564,19955.52005606001,1182.2014239562036,132376354.97855745
14,15.0,14.9,543.4000000000001,27017251.717570662,0.0,434.9805004373904,879.1151667139828,2184.7689243268624,398.4685561654474,211.18833476768714,1255.8788095914042,2737684.9496959564,19955.52005606001,1182.2014239562036,132376354.97855745
15,16.0,14.9,543.4000000000001,27959335.656469345,0.0,489.3205004373904,974.7005673657659,2433.345477965495,443.8051312705179,235.2167195733745,1392.4293819510942,2737684.9496959564,19955.52005606001,1182.2014239562036,132376354.97855745
16,17.0,14.9,543.4000000000001,27953305.413310185,0.0,543.6605004373904,1080.1940398467482,2696.710528537119,491.8389028411422,260.67461850580537,1543.1343426382118,2737684.9496959564,19955.52005606001,1182.2014239562036,132376354.97855745
