,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,53.64,790.4000000000001,517691.3778868829,117795.51277529355,738.055769855048,1463.5262967205658,2551.2323004687737,676.8085688919983,358.70854151275915,2090.7518524579514,1224637.1564775284,58008.53394180188,1711.373445278197,182453977.71058127
1,2.0,53.64,790.4000000000001,1079386.287705619,198965.46840856224,738.055769855048,1463.5262967205658,2539.0090971543696,673.5659128857312,356.9899338294376,2090.7518524579514,1224637.1564775284,58008.53394180188,1711.373445278197,182453977.71058127
2,3.0,53.64,790.4000000000001,1657464.474406138,266499.0949276928,738.055769855048,1463.5262967205658,2534.45818690943,672.3586159063588,356.35006643037013,2090.7518524579514,1224637.1564775284,58008.53394180188,1711.373445278197,182453977.71058127
3,4.0,53.64,790.4000000000001,2246429.375738973,324971.3581573479,738.055769855048,1463.5262967205658,2531.434099511565,671.556365063275,355.9248734835358,2090.7518524579514,1224637.1564775284,58008.53394180188,1711.373445278197,182453977.71058127
4,5.0,53.64,790.4000000000001,2843540.7698594965,376663.0330113955,738.055769855048,1463.5262967205658,2529.171184848318,670.956043393439,355.6067029985227,2090.7518524579514,1224637.1564775284,58008.53394180188,1711.373445278197,182453977.71058127
5,6.0,53.64,790.4000000000001,3448782.814123992,421587.30583259,738.055769855048,1463.5262967205658,2526.9126709194484,670.3568891808885,355.28915126587094,2090.7518524579514,1224637.1564775284,58008.53394180188,1711.373445278197,182453977.71058127
6,7.0,53.64,790.4000000000001,4059436.513156049,462007.2840614645,738.055769855048,1463.5262967205658,2525.4094334840033,669.9580999458974,355.07779297132566,2090.7518524579514,1224637.1564775284,58008.53394180188,1711.373445278197,182453977.71058127
7,8.0,53.64,790.4000000000001,4678194.560435798,495681.7521730044,738.055769855048,1463.5262967205658,2523.1582256374218,669.3608839414421,354.76126848896433,2090.7518524579514,1224637.1564775284,58008.53394180188,1711.373445278197,182453977.71058127
8,9.0,53.64,790.4000000000001,5754720.524615513,435151.97540133446,697.9972393567081,1407.7575419663362,2396.000470942987,635.6275943611687,336.8826250114194,2011.082202809052,1224637.1564775284,58008.53394180188,1711.373445278197,182453977.71058127
9,10.0,53.64,790.4000000000001,6836341.284672447,370381.6358989943,697.9972393567081,1407.7575419663362,2394.585249865982,635.2521547151523,336.6836419990307,2011.082202809052,1224637.1564775284,58008.53394180188,1711.373445278197,182453977.71058127
