,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,2.9800000000000004,741.0,3696631.670040509,2577.391325296834,431.34848511524274,910.6960905229048,1668.1933304260997,414.89050962502364,219.89197010126253,1300.9944150327212,17329780.39934812,301.6263792632101,1620.3415566618078,173839273.245809
1,2.0,2.9800000000000004,741.0,7420695.206508139,0.0,431.34848511524257,907.5362483623038,1660.5733675296774,412.99537539102397,218.88754895724273,1296.4803548032912,17329780.39934812,301.6263792632101,1620.3415566618078,173839273.245809
2,3.0,2.9800000000000004,741.0,11154972.101843312,0.0,431.34848511524257,905.4854443242314,1657.7363233998037,412.28978410049206,218.5135855732608,1293.550634748902,17329780.39934812,301.6263792632101,1620.3415566618078,173839273.245809
3,4.0,2.9800000000000004,741.0,14896035.791067809,0.0,431.34848511524257,904.455702910918,1655.8511028749915,411.82091751888606,218.26508628500963,1292.0795755870258,17329780.39934812,301.6263792632101,1620.3415566618078,173839273.245809
4,5.0,2.9800000000000004,741.0,18642178.015859574,0.0,431.34848511524257,903.6851507948696,1654.44039855075,411.4700661964766,218.0791350841326,1290.9787868498138,17329780.39934812,301.6263792632101,1620.3415566618078,173839273.245809
5,6.0,2.9800000000000004,741.0,22393388.899891224,0.0,431.34848511524257,902.9160971865831,1653.0324376507822,411.1198971814916,217.89354550619055,1289.880138837976,17329780.39934812,301.6263792632101,1620.3415566618078,173839273.245809
6,7.0,2.9800000000000004,741.0,26147973.417452216,0.0,431.34848511524234,902.4042251281182,1652.0953172259656,410.8868292489319,217.77001950193392,1289.148893040169,17329780.39934812,301.6263792632101,1620.3415566618078,173839273.245809
7,8.0,2.9800000000000004,741.0,29907610.197612353,0.0,431.34848511524234,901.6376593366539,1650.6919109484252,410.53779299810907,217.5850302889978,1288.0537990523628,17329780.39934812,301.6263792632101,1620.3415566618078,173839273.245809
8,9.0,2.9800000000000004,741.0,33670609.70673169,0.0,431.34848511524234,901.127441798372,1649.7578195708693,410.3054784092649,217.46190355691039,1287.3249168548173,17329780.39934812,301.6263792632101,1620.3415566618078,173839273.245809
9,10.0,2.9800000000000004,741.0,37436967.59778103,0.0,431.34848511524234,900.6178838227733,1648.824935701423,410.0734641355257,217.33893599182863,1286.5969768896762,17329780.39934812,301.6263792632101,1620.3415566618078,173839273.245809
10,11.0,2.9800000000000004,741.0,41205003.05229269,1204.7919075032696,431.34848511524234,900.1290866783165,1648.3589458507793,409.957569434901,217.27751180049756,1285.898695254738,17329780.39934812,301.6263792632101,1620.3415566618078,173839273.245809
11,12.0,2.9800000000000004,741.0,44976390.38397824,2544.335515137762,431.34848511524234,899.5943139318524,1647.4278688580332,409.7260045431256,217.15478240785657,1285.1347341883607,17329780.39934812,301.6263792632101,1620.3415566618078,173839273.245809
