,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,41.72,691.5999999999999,604468.0276648792,97772.20326946024,639.1598950141587,1269.3272238446823,2527.127675530441,586.6121862061489,310.9044586892589,1813.3246054924034,1268838.596172593,46266.76029670959,1499.0279627199277,162358892.3018006
1,2.0,41.72,691.5999999999999,1252487.2246874291,163826.4954895582,639.1598950141587,1269.3272238446823,2515.030128486644,583.8040302954649,309.41613605659643,1813.3246054924034,1268838.596172593,46266.76029670959,1499.0279627199277,162358892.3018006
2,3.0,41.72,691.5999999999999,1916721.2761725057,218071.66021420248,639.1598950141587,1269.3272238446823,2510.5260022470534,582.7585052252683,308.8620077693922,1813.3246054924034,1268838.596172593,46266.76029670959,1499.0279627199277,162358892.3018006
3,4.0,41.72,691.5999999999999,2591730.1253133155,264469.6401523575,639.1598950141587,1269.3272238446823,2507.533002898257,582.0637520838615,308.4937886044466,1813.3246054924034,1268838.596172593,46266.76029670959,1499.0279627199277,162358892.3018006
4,5.0,41.72,691.5999999999999,3274801.720135864,304995.5974991359,639.1598950141587,1269.3272238446823,2505.293351319978,581.543870590973,308.21825141321574,1813.3246054924034,1268838.596172593,46266.76029670959,1499.0279627199277,162358892.3018006
5,6.0,41.72,691.5999999999999,3965920.3808610905,339660.9516916489,639.1598950141587,1269.3272238446823,2503.0580552359006,581.0250001217858,307.9432500645465,1813.3246054924034,1268838.596172593,46266.76029670959,1499.0279627199277,162358892.3018006
6,7.0,41.72,691.5999999999999,4662395.063772311,370425.5648069568,639.1598950141587,1269.3272238446823,2501.5702712953466,580.679646700025,307.7602127510133,1813.3246054924034,1268838.596172593,46266.76029670959,1499.0279627199277,162358892.3018006
7,8.0,41.72,691.5999999999999,5366890.781077214,395348.5332735687,639.1598950141587,1269.3272238446823,2499.3422061859906,580.1624547284977,307.48610100610375,1813.3246054924034,1268838.596172593,46266.76029670959,1499.0279627199277,162358892.3018006
8,9.0,41.72,691.5999999999999,6413706.763548028,347900.7457253933,613.0495989167673,1234.9226311935695,2404.2532436399038,558.089828662414,295.7876091910794,1764.175187419385,1268838.596172593,46266.76029670959,1499.0279627199277,162358892.3018006
9,10.0,41.72,691.5999999999999,7465636.745072918,296728.48029301874,613.0495989167673,1234.9226311935695,2402.832688347105,557.7600807616632,295.6128428036815,1764.175187419385,1268838.596172593,46266.76029670959,1499.0279627199277,162358892.3018006
10,11.0,41.72,691.5999999999999,8520121.247833995,243695.7808346916,613.0495989167679,1234.9226311935695,2402.123099114831,557.5953666101452,295.525544303377,1764.175187419385,1268838.596172593,46266.76029670959,1499.0279627199277,162358892.3018006
11,12.0,41.72,691.5999999999999,9579709.844487278,186945.81732930988,613.0495989167679,1234.9226311935695,2400.7052952558847,557.2662573888894,295.3511164161114,1764.175187419385,1268838.596172593,46266.76029670959,1499.0279627199277,162358892.3018006
12,13.0,41.72,691.5999999999999,10641848.016990982,128339.02147636749,613.0495989167679,1234.9226311935695,2399.9970797418787,557.1018621131782,295.26398691998446,1764.175187419385,1268838.596172593,46266.76029670959,1499.0279627199277,162358892.3018006
13,14.0,41.72,691.5999999999999,11709080.40697473,66022.15447536577,613.0495989167679,1234.9226311935695,2398.582019330756,556.7733897176518,295.08989655035543,1764.175187419385,1268838.596172593,46266.76029670959,1499.0279627199277,162358892.3018006
14,15.0,41.72,691.5999999999999,12781400.446080884,0.0,613.0495989167679,1234.9226311935695,2397.1687834634204,556.445340846283,294.91603064853,1764.175187419385,1268838.596172593,46266.76029670959,1499.0279627199277,162358892.3018006
