,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,8.94,691.5999999999999,3063884.893177833,38977.03682666924,451.00062006771725,932.476484277449,1843.956323999065,428.0303132142702,226.85606600356323,1332.1092632534987,7001028.185994344,7789.813254396332,1510.0528183813174,163402217.6104721
1,2.0,8.94,691.5999999999999,6158500.1318266485,55573.44923979044,451.00062006771725,932.476484277449,1835.4201169237915,426.04883711283674,225.80588366980348,1332.1092632534987,7001028.185994344,7789.813254396332,1510.0528183813174,163402217.6104721
2,3.0,8.94,691.5999999999999,9264556.810205886,63837.16765184328,451.00062006771725,932.476484277449,1832.241939220897,425.31109925000584,225.4148826025031,1332.1092632534987,7001028.185994344,7789.813254396332,1510.0528183813174,163402217.6104721
3,4.0,8.94,691.5999999999999,12378216.344242554,66563.79709429573,451.0006200677172,932.476484277449,1830.1300348716109,424.8208712178456,225.15506174545817,1332.1092632534987,7001028.185994344,7789.813254396332,1510.0528183813174,163402217.6104721
4,5.0,8.94,691.5999999999999,15497565.070186134,65147.041054618545,451.00062006771736,932.476484277449,1828.549703786356,424.45403519217615,224.96063865185337,1332.1092632534987,7001028.185994344,7789.813254396332,1510.0528183813174,163402217.6104721
5,6.0,8.94,691.5999999999999,18622591.924153935,64907.94906792324,451.00062006771736,931.4434025361531,1826.972446001852,424.08791255969606,224.76659365663892,1330.6334321945046,7001028.185994344,7789.813254396332,1510.0528183813174,163402217.6104721
6,7.0,8.94,691.5999999999999,21751398.06613061,66563.79709429573,451.00062006771736,930.5397491496848,1825.922643777165,423.84422610725807,224.6374398368468,1329.342498785264,7001028.185994344,7789.813254396332,1510.0528183813174,163402217.6104721
7,8.0,8.94,691.5999999999999,24885863.967915982,64097.69476156682,451.00062006771736,930.5397491496848,1824.3504882747482,423.4792878474073,224.44402255912587,1329.342498785264,7001028.185994344,7789.813254396332,1510.0528183813174,163402217.6104721
8,9.0,8.94,691.5999999999999,28024096.94194619,58888.06879583001,451.00062006771736,930.5397491496848,1823.30407931785,423.2363890608461,224.31528620224844,1329.342498785264,7001028.185994344,7789.813254396332,1510.0528183813174,163402217.6104721
9,10.0,8.94,691.5999999999999,31166092.118493926,50938.46577411983,451.00062006771736,930.5397491496848,1822.2590230629814,422.993804271675,224.18671626398776,1329.342498785264,7001028.185994344,7789.813254396332,1510.0528183813174,163402217.6104721
