,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,56.62,938.5999999999999,604468.0276648863,132690.84729426727,867.4312860906433,1722.6583752177823,2527.1276755304393,796.1165384226301,421.94176536399397,2460.9405360254036,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
1,2.0,56.62,938.5999999999999,1252487.2246874422,222335.95816440135,867.4312860906433,1722.6583752177823,2515.0301284866423,792.305469686702,419.9218989339521,2460.9405360254036,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
2,3.0,56.62,938.5999999999999,1916721.2761725355,295954.39600499347,867.4312860906433,1722.6583752177823,2510.526002247052,790.8865428057211,419.1698676870322,2460.9405360254036,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
3,4.0,56.62,938.5999999999999,2591730.1253132857,358923.0830639191,867.4312860906433,1722.6583752177823,2507.533002898255,789.943663542383,418.670141677463,2460.9405360254036,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
4,5.0,56.62,938.5999999999999,3274801.720135836,413922.5966059733,867.4312860906434,1722.6583752177823,2505.2933513199764,789.238110087749,418.29619834650697,2460.9405360254036,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
5,6.0,56.62,938.5999999999999,3965920.380861072,460968.4344386682,867.4312860906431,1722.6583752177823,2503.058055235898,788.5339287367086,417.9229822304556,2460.9405360254036,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
6,7.0,56.62,938.5999999999999,4662395.063772298,502720.4093808718,867.4312860906431,1722.6583752177823,2501.5702712953444,788.0652348071764,417.6745744478035,2460.9405360254036,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
7,8.0,56.62,938.5999999999999,5366890.781077206,536544.4380141329,867.4312860906431,1722.6583752177823,2499.3422061859887,787.3633314172464,417.30256565114064,2460.9405360254036,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
8,9.0,56.62,938.5999999999999,6413706.763548015,472151.01205589995,831.9958842441849,1675.966428048417,2404.2532436399056,757.4076246132769,401.42604104503675,2394.2377543548814,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
9,10.0,56.62,938.5999999999999,7465636.745072899,402702.9375405386,831.9958842441849,1675.966428048417,2402.832688347106,756.9601096051149,401.18885809071094,2394.2377543548814,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
10,11.0,56.62,938.5999999999999,8520121.247833977,330729.98827566206,831.9958842441849,1675.966428048417,2402.1230991148304,756.7365689709114,401.0703815545831,2394.2377543548814,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
11,12.0,56.62,938.5999999999999,9579709.844487261,253712.18066121824,831.9958842441849,1675.966428048417,2400.7052952558843,756.2899207420642,400.833657993294,2394.2377543548814,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
12,13.0,56.62,938.5999999999999,10641848.016990965,174174.38628936373,831.9958842441849,1675.966428048417,2399.997079741878,756.0668128678848,400.71541081997896,2394.2377543548814,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
13,14.0,56.62,938.5999999999999,11709080.406974714,89601.49535942823,831.9958842441849,1675.966428048417,2398.5820193307554,755.6210289025274,400.47914531833953,2394.2377543548814,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
14,15.0,56.62,938.5999999999999,12781400.44608087,0.0,831.9958842441849,1675.966428048417,2397.16878346342,755.1758197199555,400.24318445157644,2394.2377543548814,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
15,16.0,56.62,938.5999999999999,12958351.620486045,0.0,925.855884244185,1830.6229054165817,2645.88235699147,833.5276145790391,441.7696357268907,2615.1755791665455,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
16,17.0,56.62,938.5999999999999,12182220.666305874,0.0,1019.715884244185,2013.793682152119,2910.627392709623,916.929772468142,485.9727794081153,2876.84811736017,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
17,18.0,56.62,938.5999999999999,11355258.739442725,0.0,1019.715884244185,2023.562775989166,2924.747107343782,921.3778810646745,488.3302769642775,2890.803965698809,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
18,19.0,56.62,938.5999999999999,10457531.221911767,50876.01502609812,1019.715884244185,2027.2705021253382,2944.4042158626175,927.5704250112832,491.6123252559801,2896.100717321912,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
19,20.0,56.62,938.5999999999999,9514235.710119227,146791.1851263456,1019.7158842441845,2027.2705021253382,2957.061992046391,931.557981737098,493.72573032066197,2896.100717321912,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
20,21.0,56.62,938.5999999999999,8557843.281923931,255651.27541489713,1019.7158842441845,2027.2705021253382,2960.700024380489,932.7040645949354,494.33315423531576,2896.100717321912,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
21,22.0,56.62,938.5999999999999,7608003.639661095,358034.6281036753,1019.7158842441845,2027.2705021253382,2958.879806065917,932.1306444556199,494.02924156147856,2896.100717321912,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
22,23.0,56.62,938.5999999999999,6671243.620014642,447490.15368755907,1019.7158842441845,2027.2705021253382,2955.2465775613664,930.9860749396638,493.42261971802185,2896.100717321912,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
23,24.0,56.62,938.5999999999999,5757290.042446595,514403.9172715023,1019.7158842441845,2027.2705021253382,2948.9114547618074,928.9903324678835,492.3648762079783,2896.100717321912,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
24,25.0,56.62,938.5999999999999,4888635.424628276,536544.4380141329,1019.7158842441845,2027.2705021253382,2936.328410386884,925.0263183709387,490.26394873659757,2896.100717321912,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
25,26.0,56.62,938.5999999999999,4045679.78056377,533284.234346997,1019.7158842441845,2027.2705021253382,2929.1898065663813,922.7774567017092,489.07205205190587,2896.100717321912,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
26,27.0,56.62,938.5999999999999,3212326.6342007834,520532.97472959943,1019.7158842441845,2027.2705021253382,2926.5224460937375,921.9371628745439,488.62669632350827,2896.100717321912,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
27,28.0,56.62,938.5999999999999,2391747.589406941,495155.86333117075,1019.7158842441845,2027.2705021253382,2922.9740845467527,920.8193288453375,488.0342442880289,2896.100717321912,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
28,29.0,56.62,938.5999999999999,1587089.3804168925,454042.6853294838,1019.7158842441842,2027.2705021253382,2918.55163015681,919.4261309019395,487.2958493780279,2896.100717321912,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
29,30.0,56.62,938.5999999999999,795130.5653824923,400377.49614133127,1019.7158842441842,2027.2705021253382,2915.0240207246848,918.3148343745802,486.70686221852753,2896.100717321912,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
30,31.0,56.62,938.5999999999999,0.0,349847.24756443873,1019.7158842441842,2027.2705021253382,2915.905062488044,918.5923873948108,486.8539653192497,2896.100717321912,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
31,32.0,56.62,938.5999999999999,111313.8020584001,0.0,925.8558842441842,1911.2634626226618,2664.1149604211296,839.2713992201559,444.81384158668266,2730.3763751752313,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
32,33.0,56.62,938.5999999999999,1132460.2395214778,536544.4380141329,831.9958842441843,1564.0507728424643,2411.383672808721,759.6539110365196,402.6165728493554,2234.3582469178064,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
33,34.0,56.62,938.5999999999999,2949552.1811830103,447882.7605745187,748.3257887231152,1532.647597199345,2190.2876994202593,690.0024396456814,365.7012930122112,2189.496567427636,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
34,35.0,56.62,938.5999999999999,4766644.122844543,359221.08313490637,748.3257887231152,1532.647597199345,2190.2876994202593,690.0024396456814,365.7012930122112,2189.496567427636,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
35,36.0,56.62,938.5999999999999,6588368.660963383,265980.57281889115,748.3257887231152,1532.647597199345,2189.0008670710076,689.5970511386676,365.4864371034938,2189.496567427636,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
36,37.0,56.62,938.5999999999999,8410093.199082246,172740.06250287592,748.3257887231152,1532.647597199345,2189.0008670710076,689.5970511386676,365.4864371034938,2189.496567427636,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
37,38.0,56.62,938.5999999999999,10224866.58658395,86370.03125143796,748.3257887231149,1532.647597199345,2190.931742242434,690.2053313108515,365.80882559475134,2189.496567427636,1268838.596172592,62790.603259820615,2034.3950922627594,213022782.40958658
