,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,5.960000000000001,494.0,3143793.7363010026,25780.44438291341,317.77653031448307,658.3723466876274,1821.759423131518,302.0555957920321,160.089465769777,940.5319238394678,7319784.182856128,4700.9417632907625,1078.9058143386933,122601086.52166276
1,2.0,5.960000000000001,494.0,6317901.257050318,35791.42669426417,317.77653031448307,658.3723466876274,1813.338927451431,300.6594411696281,159.3495038199029,940.5319238394678,7319784.182856128,4700.9417632907625,1078.9058143386933,122601086.52166276
2,3.0,5.960000000000001,494.0,9503295.124648377,39931.16522009391,317.7765303144814,658.3723466876274,1810.2038311045578,300.1396286285779,159.07400317314628,940.5319238394678,7319784.182856128,4700.9417632907625,1078.9058143386933,122601086.52166276
3,4.0,5.960000000000001,494.0,12696188.788427012,40169.45252277888,317.7765303144814,658.3723466876274,1808.1205543877313,299.79421233380776,158.89093253691811,940.5319238394678,7319784.182856128,4700.9417632907625,1078.9058143386933,122601086.52166276
4,5.0,5.960000000000001,494.0,15894694.525044667,37488.296694611665,317.7765303144814,658.3723466876274,1806.5616452657812,299.53573845540353,158.7539413813639,940.5319238394678,7319784.182856128,4700.9417632907625,1078.9058143386933,122601086.52166276
5,6.0,5.960000000000001,494.0,19098801.420593597,38041.07661675662,317.7765303144814,657.176960307591,1805.0057677848713,299.2777672362028,158.6172166351875,938.8242290108444,7319784.182856128,4700.9417632907625,1078.9058143386933,122601086.52166276
6,7.0,5.960000000000001,494.0,22306636.37452628,40169.45252277888,317.7765303144814,656.4934957827628,1803.9701960116035,299.10606495488724,158.52621442609023,937.8478511182326,7319784.182856128,4700.9417632907625,1078.9058143386933,122601086.52166276
7,8.0,5.960000000000001,494.0,25520054.368162587,39393.488556614146,317.7765303144814,656.4934957827628,1802.4193516494893,298.848928248563,158.3899319717384,937.8478511182326,7319784.182856128,4700.9417632907625,1078.9058143386933,122601086.52166276
8,9.0,5.960000000000001,494.0,28737188.370007746,36684.42875390034,317.7765303144814,656.4934957827628,1801.3871271470302,298.67778095923245,158.2992239083932,937.8478511182326,7319784.182856128,4700.9417632907625,1078.9058143386933,122601086.52166276
9,10.0,5.960000000000001,494.0,31958033.57634538,32044.772044563666,317.7765303144814,656.4934957827628,1800.3562370102316,298.50685491350265,158.2086331041564,937.8478511182326,7319784.182856128,4700.9417632907625,1078.9058143386933,122601086.52166276
10,11.0,5.960000000000001,494.0,35180732.58644552,26440.75246688258,317.7765303144814,656.4934957827628,1799.8412915206472,298.42147472296716,158.1633816031726,937.8478511182326,7319784.182856128,4700.9417632907625,1078.9058143386933,122601086.52166276
11,12.0,5.960000000000001,494.0,38407135.612909846,18909.875301784836,317.7765303144814,656.4934957827628,1798.8123980861492,298.2508797391193,158.07296626173323,937.8478511182326,7319784.182856128,4700.9417632907625,1078.9058143386933,122601086.52166276
12,13.0,5.960000000000001,494.0,41635388.85429404,10416.502211682033,317.7765303144814,656.4934957827628,1798.298449497299,298.1656648390395,158.02780236469093,937.8478511182326,7319784.182856128,4700.9417632907625,1078.9058143386933,122601086.52166276
13,14.0,5.960000000000001,494.0,44867338.94477767,0.0,317.7765303144814,656.4934957827628,1797.2715469696782,297.99539995616726,157.93756197676865,937.8478511182326,7319784.182856128,4700.9417632907625,1078.9058143386933,122601086.52166276
14,15.0,5.960000000000001,494.0,47213273.85541251,0.0,367.1765303144814,744.089815351064,2043.3868747054505,338.8023863281615,179.56526475392562,1062.98545050152,7319784.182856128,4700.9417632907625,1078.9058143386933,122601086.52166276
15,16.0,5.960000000000001,494.0,48664661.51473899,0.0,416.5765303144814,834.5745975972591,2291.8722222911065,380.00233224723195,201.40123609103296,1192.2494251389417,7319784.182856128,4700.9417632907625,1078.9058143386933,122601086.52166276
