,t,C_ctes,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,50.66,642.2,410909.6106151081,106969.31425015815,607.2561918986893,1200.9670567056041,2580.893902488711,556.300390788077,294.83920711768087,1715.6672238651488,1170245.7060277888,57136.94212186753,1387.284404782872,151784161.37946993
1,2.0,50.66,642.2,866379.4014683049,183803.91881489195,607.2561918986893,1200.9670567056041,2568.5160746447978,553.6324041420406,293.42517419528156,1715.6672238651488,1170245.7060277888,57136.94212186753,1387.284404782872,151784161.37946993
2,3.0,50.66,642.2,1338439.719006341,249418.84916590527,607.2561918986893,1200.9670567056041,2563.90759501012,552.6390665161747,292.8987052535726,1715.6672238651488,1170245.7060277888,57136.94212186753,1387.284404782872,151784161.37946993
3,4.0,50.66,642.2,1821524.4690142013,307578.28741276544,607.2561918986893,1200.9670567056041,2560.845252657391,551.9789920179912,292.5488657695354,1715.6672238651488,1170245.7060277888,57136.94212186753,1387.284404782872,151784161.37946993
4,5.0,50.66,642.2,2312858.765615044,360158.80541542824,607.2561918986893,1200.9670567056041,2558.553711937118,551.4850604398797,292.28708203313624,1715.6672238651488,1170245.7060277888,57136.94212186753,1387.284404782872,151784161.37946993
5,6.0,50.66,642.2,2812426.5657543875,407171.25260911323,607.2561918986893,1200.9670567056041,2556.2666276208747,550.9920894201626,292.0258073926862,1715.6672238651488,1170245.7060277888,57136.94212186753,1387.284404782872,151784161.37946993
6,7.0,50.66,642.2,3317474.47854021,450477.66444200184,607.2561918986893,1200.9670567056041,2554.744374107957,550.6639743344173,291.8519063972412,1715.6672238651488,1170245.7060277888,57136.94212186753,1387.284404782872,151784161.37946993
7,8.0,50.66,642.2,3830729.260247117,488234.01765659405,607.2561918986893,1200.9670567056041,2552.4646882965444,550.1725980300524,291.5914769559278,1715.6672238651488,1170245.7060277888,57136.94212186753,1387.284404782872,151784161.37946993
8,9.0,50.66,642.2,4943814.418180093,426801.59937816486,564.4923824339547,1141.3779095252635,2385.845139344859,514.2584831160779,272.55699605152125,1630.5398707503764,1170245.7060277888,57136.94212186753,1387.284404782872,151784161.37946993
9,10.0,50.66,642.2,6061970.741795212,361939.70427128486,564.4923824339547,1141.3779095252635,2384.4364822109305,513.9548532329063,272.39607221344033,1630.5398707503764,1170245.7060277888,57136.94212186753,1387.284404782872,151784161.37946993
