Normalised hour angle,Clearsky DNI
-0.9820548589487718,529.631443908
-0.7835386079796051,661.350267392
-0.5850223570104389,787.615063264
-0.3865061060412724,979.327671956
-0.18798985507210592,970.2526818
0.010526395897060585,831.960420949
0.20904264686622706,870.541641616
0.4075588978353936,859.877303648
0.60607514880456,614.901256444
0.8045913997737265,616.757259455
-0.982673583143054,587.955248911
-0.7843308753313981,684.508680013
-0.5859881675197429,887.826074514
-0.38764545970808745,1037.33245047
-0.18930275189643195,1085.50364516
0.009039955915223559,1165.76270658
0.20738266372687905,1027.69425431
0.40572537153853455,827.357271423
0.6040680793501899,868.049229284
0.8024107871618456,700.328195994
-0.9832032614068592,492.338331128
-0.7850486863415095,553.649464157
-0.5868941112761604,847.54738716
-0.38873953621081103,1085.07094991
-0.19058496114546164,1125.07836914
0.007569613919887772,1012.8412663
0.2057241889852372,1112.34852278
0.4038787640505866,969.169416454
0.602033339115936,709.782412178
0.8001879141812854,538.16132214
0.9983424892466348,595.616990799
-0.9836434868921036,536.668952091
-0.7856913856016221,614.525712347
-0.5877392843111413,212.821101165
-0.3897871830206602,382.896978763
-0.19183508173017896,926.610027212
0.006117019560302255,1012.94808316
0.20406912085078344,909.638110309
0.4020212221412646,711.40615224
0.5999733234317459,601.208011938
0.797925424722227,471.449758858
0.9958775260127084,125.235554655
-0.9839939569415652,296.679047001
-0.7862584085442247,551.489454366
-0.5885228601468848,797.336872905
-0.3907873117495447,805.89375493
-0.19305176335220448,819.307985508
0.0046837850451357,901.013871672
0.2024193334424759,1093.2365778
0.40015488183981607,830.247929185
0.5978904302371562,391.990432298
0.7956259786344964,484.078994984
0.9933615270318366,385.475837647
-0.9842544752074692,447.698861581
-0.7867492836613893,565.555729096
-0.5892440921153103,703.275944887
-0.3917389005692309,999.634743853
-0.19423370902315149,1028.16180457
0.003271482522927948,1094.32850251
0.20077667406900734,1021.81876605
0.3982818656150868,560.093870203
0.5957870571611662,395.479255551
0.7932922487072457,517.461721569
0.9907974402533252,458.839439023
-0.9844249565175252,631.136426851
-0.7871636368981415,723.5738854
-0.5899023172787585,906.650586627
-0.3926409976593752,1064.07800851
-0.19537967803999184,1154.45604905
0.0018816415793915628,1263.53568336
0.19914296119877492,1006.46544867
0.3964042808181583,584.998447023
0.5936656004375418,609.115175681
0.7909269200569251,576.38848078
0.9881882396763084,327.648608792
-0.9845054315706976,509.460866166
-0.7875011958909939,635.368062046
