Normalised hour angle,Clearsky DNI
-0.9820548589487718,654.130127535
-0.7835386079796051,455.091387369
-0.5850223570104389,214.218016171
-0.3865061060412724,682.572143084
-0.18798985507210592,778.542304582
0.010526395897060585,1129.69922489
0.20904264686622706,1168.70444342
0.4075588978353936,853.980135442
0.60607514880456,713.366661452
0.8045913997737265,454.863803637
-0.982673583143054,303.263003576
-0.7843308753313981,444.725307816
-0.5859881675197429,510.067133116
-0.38764545970808745,1042.71522121
-0.18930275189643195,1241.38858643
0.009039955915223559,1105.88579378
0.20738266372687905,514.804630779
0.40572537153853455,367.907027319
0.6040680793501899,517.751694831
0.8024107871618456,654.474242739
-0.9832032614068592,629.353668661
-0.7850486863415095,520.643501609
-0.5868941112761604,568.372425071
-0.38873953621081103,1010.77090959
-0.19058496114546164,1171.3851604
0.007569613919887772,1061.53229225
0.2057241889852372,778.337452321
0.4038787640505866,801.335241146
0.602033339115936,620.1847617
0.8001879141812854,62.0956306275
0.9983424892466348,278.261783626
-0.9836434868921036,522.194728299
-0.7856913856016221,220.065041257
-0.5877392843111413,559.980709688
-0.3897871830206602,1054.38496699
-0.19183508173017896,1094.62169557
0.006117019560302255,1195.06719574
0.20406912085078344,1069.09374446
0.4020212221412646,876.394919822
0.5999733234317459,733.847802411
0.797925424722227,600.730774101
0.9958775260127084,543.91544355
-0.9839939569415652,560.113344865
-0.7862584085442247,598.116082265
-0.5885228601468848,894.387093515
-0.3907873117495447,1104.54129751
-0.19305176335220448,1132.06370783
0.0046837850451357,1210.49958701
0.2024193334424759,1204.40045665
0.40015488183981607,829.293384942
0.5978904302371562,689.152977017
0.7956259786344964,646.031051599
0.9933615270318366,611.609791507
-0.9842544752074692,536.726014615
-0.7867492836613893,570.963392536
-0.5892440921153103,534.690821747
-0.3917389005692309,760.133637877
-0.19423370902315149,1114.35220329
0.003271482522927948,1074.35406183
0.20077667406900734,811.151326414
0.3982818656150868,375.746869104
0.5957870571611662,203.593539384
0.7932922487072457,529.769226388
0.9907974402533252,617.257755303
-0.9844249565175252,400.34669012
-0.7871636368981415,493.816272381
-0.5899023172787585,738.37230908
-0.3926409976593752,964.486986689
-0.19537967803999184,1170.72455676
0.0018816415793915628,1203.91659414
0.19914296119877492,956.431384761
0.3964042808181583,807.678732874
0.5936656004375418,658.339328377
0.7909269200569251,242.878961526
0.9881882396763084,363.725692678
-0.9845054315706976,415.225719603
-0.7875011958909939,527.239170238
-0.590496960211291,825.489265193
-0.3934927245315879,905.139524417
-0.19648848885188466,919.433564665
0.000515746827818563,1189.00312173
0.19751998250752176,1118.53515853
0.39452421818722494,899.005672478
0.5915284538669281,639.916837312
0.7885326895466314,459.497827445
0.9855369252263344,468.651358284
-0.9844960487300792,334.291276913
-0.7877617918636342,392.384816999
-0.5910275349971897,632.673957457
-0.39429327813074505,836.843207842
-0.1975590212643004,604.798759805
-0.0008247643978556597,575.532896627
0.19590949246858905,1068.3272102
0.39264374933503376,813.949402011
0.5893780062014785,484.327677078
0.7861122630679231,483.519551156
0.9828465199343678,519.736692018
-0.984397071699933,563.618759761
-0.7879453582023842,531.23662093
-0.5914936447048362,420.995528503
-0.3950419312072879,935.857586931
-0.1985902177097395,1128.70287943
-0.0021385042121911187,1064.71528435
0.19431320928535725,1082.83846339
0.3907649227829056,882.442914471
0.587216636280454,734.815701414
0.7836683497780024,702.685659294
0.9801200632755508,677.736490649
-0.9842088744431268,558.414942033
-0.7880519267891312,390.908464359
-0.5918949791351366,803.794653821
-0.3957380314811415,999.536497695
-0.1995810838271464,1065.30790931
-0.003424136173151315,978.70066142
0.19273281148084376,778.760535722
0.3888897591348388,1001.88021001
0.5850467067888339,910.272930474
0.7812036544428289,666.926622433
0.9773606020968241,642.747857667
-0.9839319351659612,644.919527431
-0.7880816235499927,711.797948717
-0.592231311934025,518.848343397
-0.39638100031805695,378.11737539
-0.20053068870208884,772.687663985
-0.004680377086120754,955.083088783
0.19116993452984726,1051.57576393
0.3870202461458154,817.406706235
0.5828705577617835,647.708850186
0.7787208693777516,600.419128525
0.9745711809937198,595.990647059
-0.9835668302500044,419.859800349
-0.7880346639231575,493.87563024
-0.5925024975963112,724.651914447
-0.3969703312694647,655.678882846
-0.20143816494261807,518.612117381
-0.005905998615771503,1056.74581893
0.1896261677110751,1116.70342764
0.3851583340379217,1030.96392369
0.5806905003647682,793.397660175
0.7762226666916149,334.437974227
0.9717548330184614,187.048091548
-0.983114228159759,505.461650644
-0.7879113482694856,599.510348396
-0.592708468379213,682.913873596
-0.3975055884889401,845.574924298
-0.2023027085986672,1013.53431105
-0.007099828708394245,1082.62486768
0.1881030511818787,1010.56146207
0.3833059310721517,747.416668279
0.5785088109624246,266.94208494
0.7737116908526975,386.986685521
0.9689145707429704,455.577170778
-0.9825748829798032,345.239297347
-0.7877120569488685,486.20833731
-0.5928492309179344,697.852912547
-0.3979864048869999,898.825746708
-0.20312357885606552,1071.87769114
-0.008260752825131074,1261.15233738
0.18660207320580333,1160.14789854
0.3814648992367378,803.149873883
0.5763277252676723,699.580825775
0.7711905512986067,730.826857911
0.9660533773295412,677.229792381
-0.9819496282328803,650.233012203
-0.7874372455850094,465.089128904
-0.5929248629371391,466.651907906
-0.3984124802892682,842.241367459
-0.2039000976413974,1159.43756194
-0.00938771499352667,1247.93200441
0.18512466765434407,1159.41238264
0.3796370503022149,829.030626741
0.5741494329500856,596.089319339
0.7686618155979563,643.922916413
0.9631741982458272,673.980096744
-0.981239371936372,579.669627881
-0.7870874412880635,593.70886968
-0.5929355106397558,828.45731047
-0.39878357999144776,1018.46464777
-0.20463164934313968,973.797077014
-0.010479718694831613,1001.73518933
0.18367221195347647,1060.55443447
0.3778241426017845,912.372751518
0.5719760732500927,611.840255937
0.7661280038984007,81.9632288636
0.9602799345467088,480.827813916
-0.9804450930012272,646.573766351
-0.7866632399215889,658.125713918
-0.5928813868419516,584.334491714
-0.3990995337623138,935.729181516
-0.20531768068267608,1030.69059042
-0.011535827603038291,776.522232554
0.18224602547659946,874.339960855
0.3760278785562372,862.412628341
0.569809731635875,659.918507825
0.7635915847155128,76.3247215439
0.9573734377951504,298.894564152
-0.9795678384093688,538.983050513
-0.7861653039641388,584.859971008
-0.5927627695189094,842.214277355
-0.3993602350736796,882.850125682
-0.20595770062844984,942.606499299
-0.012555166183220137,1213.20740559
0.1808473682620096,1147.52015699
0.37424990270723935,718.078732821
0.567652437152469,234.962768557
0.7610549715976987,330.993844153
0.9544575060429286,487.154334182
-0.9786087200223058,526.106237484
-0.7855943600464748,482.272754752
-0.5925800000706444,567.175316935
-0.3995656400948136,856.150359387
-0.20655128011898286,1197.29810423
-0.013536920143152088,1258.11968826
0.17947743983267864,1184.141634
0.37249179980850944,972.256562814
0.5655061597843402,437.399338921
0.7585205197601709,409.551073015
0.9515348797360016,463.334450531
-0.9775689109700928,465.245757591
-0.7849511961238649,550.022638286
-0.5923334812776377,772.458034031
-0.3997157664314103,723.70032812
-0.2070980515851827,938.630973052
-0.014480336738955194,1005.52971465
0.17813737810727232,978.732876862
0.37075509295349984,870.649373458
0.5633728077997274,638.839228767
0.7559905226459549,511.883454481
0.9486082374921824,592.11181891
-0.9764496419393291,526.026476232
-0.784236658539777,571.706203419
-0.5920236751402254,810.287623766
-0.3998106917406734,902.523151595
-0.2075977083411214,875.046672671
-0.015384724941569403,1036.86933293
0.17682825845798258,856.841448248
0.36904124185753456,680.667684601
0.5612542252570866,529.563711223
0.7534672086566385,515.027640972
0.9456801920561906,326.976642709
-0.9752521975785406,448.295375872
-0.7834516491572643,547.012995368
-0.5916511007359887,747.499845959
-0.3998505523147129,960.387199889
-0.20805000389343695,1025.98753137
-0.01624945547216105,1087.79120955
0.17555109294911486,1065.51799495
0.3673516413703908,736.630336464
0.5591521897916667,597.110971035
0.7509527382129426,684.208310279
0.9427532866342184,574.729471281
-0.9739779123584396,587.069460363
-0.7825971220269448,521.424327154
-0.5912163316954506,373.281974831
-0.3998355413639562,377.146397034
-0.20845475103246167,512.571935476
-0.01707396070096725,929.308713188
0.1743068296305272,1205.22040652
0.3656876199620217,1014.07250678
0.5570684102935162,695.93316136
0.7484492006250106,638.25664305
0.9398299909565052,456.94052728
-0.9726281650184784,554.934409343
-0.7816740788939736,711.681055269
-0.5907199927694697,772.940895098
-0.3997659066449655,834.082824334
-0.2088118205204613,950.54146262
-0.017857734395957087,1008.27599708
0.17309635172854715,948.390150189
0.36405043785305136,816.856185579
0.5550045239775556,811.835779292
0.7459586101020598,726.590270012
0.936912696226564,682.039511715
-0.9712043719627084,471.734850367
-0.7806835638354708,511.75386142
-0.5901627557082341,860.023548976
-0.3996419475809969,1045.41908785
-0.20912113945375985,1117.76345392
-0.018600331326522716,613.92948245
0.1719204768007144,823.667447481
0.3624412849279515,1050.64145519
0.5529620930551886,955.552670268
0.7434829011824258,780.743411293
0.9340037093096628,663.7790135
-0.9697079808529152,631.398479654
-0.7796266580321118,565.704364636
-0.5895453352113093,693.668856239
-0.3994640123905064,904.145302164
-0.2093826895697035,934.584684552
-0.019301366748900563,1202.26299614
0.17077995607190236,1208.76210012
0.3608612788927053,1066.63226222
0.5509426017135082,731.939034134
0.7410239245343111,506.125262639
0.931105247355114,535.716725565
-0.9681404651930404,477.493876098
-0.7785044753142495,573.53246109
-0.5888684854354592,727.354593022
-0.3992324955566685,742.512473494
-0.20959650567787788,1121.19513812
-0.019960515799087225,1222.38159167
0.16967547407970346,1018.44337117
0.3593114639584941,1018.88277805
0.5489474538372847,957.864889207
0.7385834437160754,734.483485821
0.9282194335948659,478.439403146
-0.9665033197032318,653.907190526
-0.7773181583229858,734.993838076
-0.5881329969427405,843.284470545
-0.3989478355624949,1088.42871404
-0.2097626741822492,1221.8006238
-0.020577512802003574,1212.15265815
0.16860764857824204,1027.86070975
0.3577928099584877,737.689685274
0.5469779713387334,700.914842313
0.7361631327189789,658.694298761
0.9253482940992246,457.329738007
