Normalised hour angle,Clearsky DNI
-0.9820548589487718,259.134493545
-0.7835386079796051,470.180735158
-0.5850223570104389,649.017809724
-0.3865061060412724,662.530802004
-0.18798985507210592,1141.23547024
0.010526395897060585,1239.69479015
0.20904264686622706,780.965544039
0.4075588978353936,370.476742717
0.60607514880456,649.395363922
0.8045913997737265,576.447303205
-0.982673583143054,418.860930733
-0.7843308753313981,370.751518045
-0.5859881675197429,760.492841057
-0.38764545970808745,1040.30262414
-0.18930275189643195,1045.61632736
0.009039955915223559,1226.70552244
0.20738266372687905,1241.41328211
0.40572537153853455,1081.51485842
0.6040680793501899,790.633638471
0.8024107871618456,633.793629479
-0.9832032614068592,530.281828986
-0.7850486863415095,605.037211553
-0.5868941112761604,734.611486215
-0.38873953621081103,719.000126438
-0.19058496114546164,1007.84374292
0.007569613919887772,1100.8565058
0.2057241889852372,960.923144132
0.4038787640505866,824.963688712
0.602033339115936,546.260557947
0.8001879141812854,360.37758976
0.9983424892466348,484.145656451
-0.9836434868921036,449.075412416
-0.7856913856016221,498.871383951
-0.5877392843111413,648.695604099
-0.3897871830206602,818.246275109
-0.19183508173017896,966.767735985
0.006117019560302255,918.381990997
0.20406912085078344,761.700689786
0.4020212221412646,889.473827892
0.5999733234317459,687.971473076
0.797925424722227,478.927658927
0.9958775260127084,594.304516734
-0.9839939569415652,609.311393993
-0.7862584085442247,296.531362752
-0.5885228601468848,215.458789377
-0.3907873117495447,807.153867988
-0.19305176335220448,944.820297244
0.0046837850451357,958.774414467
0.2024193334424759,853.329190124
0.40015488183981607,819.976760185
0.5978904302371562,805.883226976
0.7956259786344964,522.95822137
0.9933615270318366,47.2940336105
-0.9842544752074692,304.861021809
-0.7867492836613893,444.731642214
-0.5892440921153103,555.601278013
-0.3917389005692309,712.151431583
-0.19423370902315149,984.247954935
0.003271482522927948,656.076408669
0.20077667406900734,828.530257201
0.3982818656150868,1018.7900579
0.5957870571611662,806.677212266
0.7932922487072457,322.965830379
0.9907974402533252,481.539148876
-0.9844249565175252,458.827880174
-0.7871636368981415,489.169952023
-0.5899023172787585,710.569872662
-0.3926409976593752,468.626759515
-0.19537967803999184,924.454612757
0.0018816415793915628,1157.46644924
0.19914296119877492,1101.3920463
0.3964042808181583,771.637201663
0.5936656004375418,665.76847377
0.7909269200569251,366.668964383
0.9881882396763084,243.126146082
-0.9845054315706976,283.257360902
-0.7875011958909939,373.382780625
-0.590496960211291,415.713129308
-0.3934927245315879,739.612096853
-0.19648848885188466,971.129074998
0.000515746827818563,994.134955295
0.19751998250752176,519.31598429
0.39452421818722494,855.889946976
0.5915284538669281,691.871488775
0.7885326895466314,337.958895347
0.9855369252263344,2.99055639286
-0.9844960487300792,42.8808119639
-0.7877617918636342,719.328383662
-0.5910275349971897,904.713963464
-0.39429327813074505,1023.49089289
-0.1975590212643004,1089.62893909
-0.0008247643978556597,970.797960741
0.19590949246858905,889.142570221
0.39264374933503376,746.368860683
0.5893780062014785,662.077130123
0.7861122630679231,492.857492434
0.9828465199343678,486.760418407
-0.984397071699933,610.804106439
-0.7879453582023842,739.673922536
-0.5914936447048362,902.629429589
-0.3950419312072879,980.286174197
-0.1985902177097395,1058.27468125
-0.0021385042121911187,1071.99566589
0.19431320928535725,1131.08902638
0.3907649227829056,984.405990237
0.587216636280454,773.244539032
0.7836683497780024,666.628299104
0.9801200632755508,423.021277302
-0.9842088744431268,356.350747487
-0.7880519267891312,667.436851291
-0.5918949791351366,816.906137482
-0.3957380314811415,1031.15296971
-0.1995810838271464,1194.44658203
-0.003424136173151315,1135.80586534
0.19273281148084376,1086.49768484
0.3888897591348388,801.662074773
0.5850467067888339,715.136825232
0.7812036544428289,584.270784619
0.9773606020968241,557.534600983
-0.9839319351659612,684.162498511
-0.7880816235499927,698.236697615
-0.592231311934025,671.19128435
-0.39638100031805695,771.293825378
-0.20053068870208884,971.304128718
-0.004680377086120754,905.555520567
0.19116993452984726,529.649078013
0.3870202461458154,886.069187821
0.5828705577617835,877.786678994
0.7787208693777516,661.001156999
0.9745711809937198,543.889961521
-0.9835668302500044,506.061392937
-0.7880346639231575,637.032944238
-0.5925024975963112,667.284098432
-0.3969703312694647,860.064672714
-0.20143816494261807,1088.15911342
-0.005905998615771503,1110.63166015
0.1896261677110751,639.742088204
0.3851583340379217,724.356555923
0.5806905003647682,665.574412412
0.7762226666916149,648.679841049
0.9717548330184614,627.172474945
-0.983114228159759,481.137823118
-0.7879113482694856,523.147360791
-0.592708468379213,606.872570681
-0.3975055884889401,513.3524247
-0.2023027085986672,1093.8598447
-0.007099828708394245,1197.49278156
0.1881030511818787,992.186648722
0.3833059310721517,996.647037343
0.5785088109624246,852.028852833
0.7737116908526975,632.146141463
0.9689145707429704,531.405441473
-0.9825748829798032,702.079215304
-0.7877120569488685,541.627612253
-0.5928492309179344,463.234005642
-0.3979864048869999,755.637718135
-0.20312357885606552,785.601257127
-0.008260752825131074,876.278847979
0.18660207320580333,1104.94556672
0.3814648992367378,973.691625886
0.5763277252676723,840.981648252
0.7711905512986067,684.388538947
0.9660533773295412,465.314957654
-0.9819496282328803,360.912825805
-0.7874372455850094,303.922296674
-0.5929248629371391,617.261053324
-0.3984124802892682,479.673113888
-0.2039000976413974,801.865018196
-0.00938771499352667,713.839265673
0.18512466765434407,921.873195399
0.3796370503022149,998.92064011
0.5741494329500856,671.467917505
0.7686618155979563,81.4333042843
0.9631741982458272,288.49383575
-0.981239371936372,469.27625047
-0.7870874412880635,544.615374471
-0.5929355106397558,807.114050071
-0.39878357999144776,972.672598417
-0.20463164934313968,999.817238382
-0.010479718694831613,992.84396842
0.18367221195347647,1157.18871638
0.3778241426017845,916.208287517
0.5719760732500927,226.814772528
0.7661280038984007,287.405916227
0.9602799345467088,465.158338661
-0.9804450930012272,640.265530276
-0.7866632399215889,701.566646838
-0.5928813868419516,717.666168332
-0.3990995337623138,748.454370148
-0.20531768068267608,939.012250098
-0.011535827603038291,793.772422792
0.18224602547659946,1012.33077014
0.3760278785562372,881.008320618
0.569809731635875,649.799585413
0.7635915847155128,744.615579165
0.9573734377951504,599.970948696
-0.9795678384093688,593.701963687
-0.7861653039641388,703.534975189
-0.5927627695189094,850.348918142
-0.3993602350736796,871.295979576
-0.20595770062844984,842.340890392
-0.012555166183220137,1045.19615788
0.1808473682620096,1104.6277722
0.37424990270723935,1066.67221032
0.567652437152469,818.092237446
0.7610549715976987,505.456612087
0.9544575060429286,540.282923823
-0.9786087200223058,609.673287511
-0.7855943600464748,735.141110113
-0.5925800000706444,845.192676638
-0.3995656400948136,703.350206281
-0.20655128011898286,1012.23900979
-0.013536920143152088,1191.33555094
0.17947743983267864,1164.29192425
0.37249179980850944,919.573541486
