Normalised hour angle,Clearsky DNI
-0.9820548589487718,424.997411942
-0.7835386079796051,302.340399355
-0.5850223570104389,488.767626425
-0.3865061060412724,818.89202305
-0.18798985507210592,522.174876417
0.010526395897060585,743.988631747
0.20904264686622706,824.575245587
0.4075588978353936,913.014780827
0.60607514880456,684.650675677
0.8045913997737265,262.931831338
-0.982673583143054,407.068131545
-0.7843308753313981,319.174982451
-0.5859881675197429,667.304575318
-0.38764545970808745,989.063139313
-0.18930275189643195,894.407976362
0.009039955915223559,570.490137728
0.20738266372687905,884.525952314
0.40572537153853455,1060.76484386
0.6040680793501899,806.505118115
0.8024107871618456,167.906781119
-0.9832032614068592,263.449132919
-0.7850486863415095,331.43924201
-0.5868941112761604,641.860981719
-0.38873953621081103,1010.80183862
-0.19058496114546164,976.885618716
0.007569613919887772,731.457922658
0.2057241889852372,798.270402543
0.4038787640505866,978.844710661
0.602033339115936,615.414491646
0.8001879141812854,449.155569884
0.9983424892466348,651.637775392
-0.9836434868921036,605.867274592
-0.7856913856016221,571.588173179
-0.5877392843111413,637.145245273
-0.3897871830206602,1062.12216822
-0.19183508173017896,1093.92288109
0.006117019560302255,895.835525758
0.20406912085078344,1171.06013357
0.4020212221412646,998.363772458
0.5999733234317459,776.270960692
0.797925424722227,474.63813981
0.9958775260127084,452.431550376
-0.9839939569415652,716.248776495
-0.7862584085442247,720.330956416
-0.5885228601468848,802.332480322
-0.3907873117495447,977.848931397
-0.19305176335220448,523.404699925
0.0046837850451357,570.852119597
0.2024193334424759,818.140877194
0.40015488183981607,880.062139515
0.5978904302371562,817.686068166
0.7956259786344964,699.58205749
0.9933615270318366,589.135127897
-0.9842544752074692,454.730613799
-0.7867492836613893,705.102094642
-0.5892440921153103,824.351667945
-0.3917389005692309,811.713229427
-0.19423370902315149,566.007990321
0.003271482522927948,902.063421905
0.20077667406900734,1040.43031124
0.3982818656150868,889.012706559
0.5957870571611662,715.92011518
0.7932922487072457,394.85445655
0.9907974402533252,329.002652762
-0.9844249565175252,544.992636979
-0.7871636368981415,504.494259079
-0.5899023172787585,205.465254133
-0.3926409976593752,667.241595215
-0.19537967803999184,1050.69336213
0.0018816415793915628,1027.76397107
0.19914296119877492,1120.90914103
0.3964042808181583,856.859337062
0.5936656004375418,587.290514649
0.7909269200569251,690.421531861
0.9881882396763084,533.622477201
-0.9845054315706976,6.47690811127
-0.7875011958909939,60.8426433943
-0.590496960211291,205.88499125
-0.3934927245315879,537.766764034
-0.19648848885188466,838.145259023
0.000515746827818563,937.616695772
0.19751998250752176,523.396924138
0.39452421818722494,949.149007158
0.5915284538669281,804.312126712
0.7885326895466314,681.447144802
0.9855369252263344,493.093912221
-0.9844960487300792,7.39686472354
-0.7877617918636342,506.24926603
-0.5910275349971897,579.409630671
-0.39429327813074505,820.901192542
-0.1975590212643004,1116.78819754
-0.0008247643978556597,1119.69731403
0.19590949246858905,803.880828122
0.39264374933503376,957.128037772
0.5893780062014785,599.074476822
0.7861122630679231,473.184980008
0.9828465199343678,498.572198311
-0.984397071699933,422.160802933
-0.7879453582023842,637.523579573
-0.5914936447048362,549.943155812
-0.3950419312072879,791.241126222
-0.1985902177097395,1002.62479403
-0.0021385042121911187,1192.17435744
0.19431320928535725,1142.37690395
0.3907649227829056,1001.58109557
0.587216636280454,898.145907051
0.7836683497780024,691.133248819
0.9801200632755508,597.316645525
-0.9842088744431268,263.752188441
-0.7880519267891312,68.7063770833
-0.5918949791351366,638.542496495
-0.3957380314811415,921.209604416
-0.1995810838271464,1116.39309938
-0.003424136173151315,1196.89729025
0.19273281148084376,1138.74941284
0.3888897591348388,1013.29324084
0.5850467067888339,870.316329131
0.7812036544428289,734.040954929
0.9773606020968241,563.09153662
-0.9839319351659612,443.73092511
-0.7880816235499927,430.30642018
-0.592231311934025,831.995603512
-0.39638100031805695,1032.73870814
-0.20053068870208884,1134.77867241
-0.004680377086120754,1112.19602215
0.19116993452984726,1004.124055
0.3870202461458154,902.596541108
0.5828705577617835,756.510617102
0.7787208693777516,431.655772877
0.9745711809937198,431.214119192
-0.9835668302500044,253.021726077
-0.7880346639231575,250.229605112
-0.5925024975963112,527.486234414
-0.3969703312694647,595.193816691
-0.20143816494261807,737.135038953
-0.005905998615771503,1102.47522818
0.1896261677110751,1128.86646999
0.3851583340379217,1003.53405848
0.5806905003647682,782.684736488
0.7762226666916149,494.802556447
0.9717548330184614,478.675100153
-0.983114228159759,489.171942642
-0.7879113482694856,386.000226007
-0.592708468379213,669.175583074
-0.3975055884889401,1038.37385993
-0.2023027085986672,1090.17887231
-0.007099828708394245,1092.47309885
0.1881030511818787,852.174407155
0.3833059310721517,744.322645031
0.5785088109624246,224.098073655
0.7737116908526975,689.832038207
0.9689145707429704,683.112634212
-0.9825748829798032,634.803929167
-0.7877120569488685,567.694746108
-0.5928492309179344,671.191917015
-0.3979864048869999,1008.07513678
-0.20312357885606552,1152.0738583
-0.008260752825131074,1190.59494498
0.18660207320580333,1165.46675713
0.3814648992367378,999.895034975
0.5763277252676723,782.63128409
0.7711905512986067,528.674901535
0.9660533773295412,595.469170417
-0.9819496282328803,532.208370587
-0.7874372455850094,413.771078914
-0.5929248629371391,580.304526899
-0.3984124802892682,663.701669631
-0.2039000976413974,939.528880441
-0.00938771499352667,1027.48098986
0.18512466765434407,879.083050922
0.3796370503022149,824.704947353
0.5741494329500856,627.890598686
0.7686618155979563,614.447212915
0.9631741982458272,399.306153875
-0.981239371936372,556.370686088
-0.7870874412880635,551.687529939
-0.5929355106397558,561.808155938
-0.39878357999144776,650.451550728
-0.20463164934313968,518.721189039
-0.010479718694831613,943.818022962
0.18367221195347647,985.272034721
0.3778241426017845,813.122554417
0.5719760732500927,310.307396727
0.7661280038984007,563.726689306
0.9602799345467088,396.717596009
-0.9804450930012272,370.601346173
-0.7866632399215889,548.277765159
-0.5928813868419516,651.342578031
-0.3990995337623138,377.651175339
-0.20531768068267608,761.025143077
-0.011535827603038291,1058.28988955
0.18224602547659946,1086.44506025
0.3760278785562372,768.753706807
0.569809731635875,661.258414481
0.7635915847155128,698.720305299
0.9573734377951504,430.35136026
-0.9795678384093688,1.83594533904
-0.7861653039641388,475.258834846
-0.5927627695189094,729.469440386
-0.3993602350736796,931.142526929
-0.20595770062844984,1041.95602547
-0.012555166183220137,1082.88237507
0.1808473682620096,1076.19934222
0.37424990270723935,1007.8914519
0.567652437152469,888.723623635
0.7610549715976987,724.15132603
0.9544575060429286,204.802557323
-0.9786087200223058,208.038194388
-0.7855943600464748,282.196813723
-0.5925800000706444,452.785362678
-0.3995656400948136,543.442908129
-0.20655128011898286,891.449908731
-0.013536920143152088,920.793751372
0.17947743983267864,857.541671938
0.37249179980850944,849.752277944
0.5655061597843402,636.556725949
0.7585205197601709,456.114897518
0.9515348797360016,182.975105054
-0.9775689109700928,462.537076507
-0.7849511961238649,581.347916815
-0.5923334812776377,898.883551174
-0.3997157664314103,1070.05585911
-0.2070980515851827,1059.5143046
-0.014480336738955194,1174.77635075
0.17813737810727232,1142.93670967
0.37075509295349984,870.284662044
0.5633728077997274,800.875484846
0.7559905226459549,741.317005268
0.9486082374921824,533.054776401
-0.9764496419393291,567.994657415
-0.784236658539777,520.587504547
-0.5920236751402254,756.379057494
-0.3998106917406734,895.054877293
-0.2075977083411214,707.184731467
-0.015384724941569403,571.152367823
0.17682825845798258,534.525167814
0.36904124185753456,964.830106341
0.5612542252570866,646.112239621
0.7534672086566385,340.899474549
0.9456801920561906,355.034703907
-0.9752521975785406,245.568664228
-0.7834516491572643,497.073253894
