,t,P_dist,W_dot_gen,m_ch,m_dh,w_dot,v_dot,m_dot_cs,m_dot_hpt,m_dot_e,m_dot_ds,M_cm_max,M_dm_max,V_dot_max,C_desal
0,1.0,0.00399,691.5999999999999,740911.7854985851,79207.79465156607,628.7211772412759,1253.6148858851677,2489.226631687745,577.8143662925221,306.24161413503674,1790.8784084073825,1358691.7988980145,29625.69100014527,1504.4637120753978,162873298.5714462
1,2.0,0.00399,691.5999999999999,1524663.4654936492,127215.69311103784,628.7211772412759,1253.6148858851677,2477.3266609942784,575.0520730012587,304.7775986906671,1790.8784084073825,1358691.7988980145,29625.69100014527,1504.4637120753978,162873298.5714462
2,3.0,0.00399,691.5999999999999,2324365.180004333,163607.32997611165,628.7211772412757,1253.6148858851677,2472.89609585105,574.0236233784068,304.23252039055564,1790.8784084073825,1358691.7988980145,29625.69100014527,1504.4637120753978,162873298.5714462
3,4.0,0.00399,691.5999999999999,3134665.7188772066,192279.94176549092,628.7211772412757,1253.6148858851677,2469.951977972665,573.3402169000517,303.8703149570274,1790.8784084073825,1358691.7988980145,29625.69100014527,1504.4637120753978,162873298.5714462
4,5.0,0.00399,691.5999999999999,3952897.323194582,215176.43245398905,628.7211772412759,1253.6148858851677,2467.7489042380807,572.8288260778422,303.5992778212564,1790.8784084073825,1358691.7988980145,29625.69100014527,1504.4637120753978,162873298.5714462
5,6.0,0.00399,691.5999999999999,4779044.569258472,232308.03497718647,628.7211772412759,1253.6148858851677,2465.5501148640496,572.3184297673604,303.328767776701,1790.8784084073825,1358691.7988980145,29625.69100014527,1504.4637120753978,162873298.5714462
6,7.0,0.00399,691.5999999999999,5610460.363302884,245602.6030723732,628.7211772412758,1253.6148858851677,2464.0866293139043,571.9787166351888,303.1487198166501,1790.8784084073825,1358691.7988980145,29625.69100014527,1504.4637120753978,162873298.5714462
7,8.0,0.00399,691.5999999999999,6449766.192729721,253150.93187876325,628.7211772412758,1253.6148858851677,2461.8949528187864,571.4699714092525,302.8790848469038,1790.8784084073825,1358691.7988980145,29625.69100014527,1504.4637120753978,162873298.5714462
8,9.0,0.00399,691.5999999999999,7475893.922401285,226040.7002822617,614.652584,1233.8978128946894,2409.9999805285843,559.4237960446171,296.49461190364707,1762.7111612781277,1358691.7988980145,29625.69100014527,1504.4637120753978,162873298.5714462
9,10.0,0.00399,691.5999999999999,8507149.023069775,195196.2521401148,614.652584,1233.8978128946892,2408.575710807216,559.0931859282036,296.31938854194794,1762.7111612781275,1358691.7988980145,29625.69100014527,1504.4637120753978,162873298.5714462
10,11.0,0.00399,691.5999999999999,9540965.324465714,162486.50536073392,614.652584,1233.8978128946892,2407.8642661607023,558.9280410866916,296.2318617759466,1762.7111612781275,1358691.7988980145,29625.69100014527,1504.4637120753978,162873298.5714462
11,12.0,0.00399,691.5999999999999,10579899.065796964,126049.77473539617,614.652584,1233.8978128946892,2406.4427550675605,558.5980713197745,296.0569777994805,1762.7111612781275,1358691.7988980145,29625.69100014527,1504.4637120753978,162873298.5714462
